,source,target,total,count,source_num,target_num
8528,cenpes petrobras research center,lithic technology pty,cenpes petrobras research center lithic technology pty,2,814,299
1200,,university of oklahoma, university of oklahoma,2,0,581
5432,queen's university,university of new brunswick,queen's university university of new brunswick,2,561,127
5414,schlumberger gould research,engie e&p nederland b. v.,schlumberger gould research engie e&p nederland b. v.,2,651,577
5418,schlumberger middle east s.a.,engie e&p nederland b. v.,schlumberger middle east s.a. engie e&p nederland b. v.,2,59,577
5420,engie e&p nederland b. v.,j<sup>2</sup> geomechanics ltd.,engie e&p nederland b. v. j<sup>2</sup> geomechanics ltd.,2,577,437
5421,engie e&p nederland b. v.,schlumberger gould research,engie e&p nederland b. v. schlumberger gould research,2,577,651
5422,engie e&p nederland b. v.,schlumberger middle east s.a.,engie e&p nederland b. v. schlumberger middle east s.a.,2,577,59
5426,tecgraf institute – pontifical catholic university of rio de janeiro (puc-rio),tecgraf institute and department of civil engineering - puc-rio,tecgraf institute – pontifical catholic university of rio de janeiro (puc-rio) tecgraf institute and department of civil engineering - puc-rio,2,346,115
5428,tecgraf institute and department of civil engineering - puc-rio,tecgraf institute – pontifical catholic university of rio de janeiro (puc-rio),tecgraf institute and department of civil engineering - puc-rio tecgraf institute – pontifical catholic university of rio de janeiro (puc-rio),2,115,346
5430,university of new brunswick,queen's university,university of new brunswick queen's university,2,127,561
5444,imageo srl,ets s.r.l.,imageo srl ets s.r.l.,2,594,890
5527,simon fraser university,china coal research institute,simon fraser university china coal research institute,2,440,529
5445,imageo srl,studio geologico epifani,imageo srl studio geologico epifani,2,594,826
5448,ets s.r.l.,imageo srl,ets s.r.l. imageo srl,2,890,594
5451,studio geologico epifani,imageo srl,studio geologico epifani imageo srl,2,826,594
8604,universidad industrial de santander,sps-oil,universidad industrial de santander sps-oil,2,269,612
5454,shell international exploration & production inc.,university of illinois at chicago,shell international exploration & production inc. university of illinois at chicago,2,595,828
5457,university of illinois at chicago,shell international exploration & production inc.,university of illinois at chicago shell international exploration & production inc.,2,828,595
5458,university of illinois at chicago,ferchau engineering gmbh,university of illinois at chicago ferchau engineering gmbh,2,828,303
5462,ferchau engineering gmbh,university of illinois at chicago,ferchau engineering gmbh university of illinois at chicago,2,303,828
5410,j<sup>2</sup> geomechanics ltd.,engie e&p nederland b. v.,j<sup>2</sup> geomechanics ltd. engie e&p nederland b. v.,2,437,577
8605,universidad industrial de santander,ecopetrol-icp,universidad industrial de santander ecopetrol-icp,2,269,281
8608,sps-oil,universidad industrial de santander,sps-oil universidad industrial de santander,2,612,269
8611,ecopetrol-icp,universidad industrial de santander,ecopetrol-icp universidad industrial de santander,2,281,269
5254,retired mit,university of utah,retired mit university of utah,2,888,9
5256,university of utah,enhanced production inc. & university of utah,university of utah enhanced production inc. & university of utah,2,9,371
5257,university of utah,retired mit,university of utah retired mit,2,9,888
8642,csiro,university of tasmania,csiro university of tasmania,2,897,716
8640,university of tasmania,csiro,university of tasmania csiro,2,716,897
5304,university of arizona,barrick gold inc.,university of arizona barrick gold inc.,2,169,896
5306,barrick gold inc.,university of arizona,barrick gold inc. university of arizona,2,896,169
8639,university of tasmania,university of tasmania and csiro,university of tasmania university of tasmania and csiro,2,716,640
8636,university of tasmania and csiro,university of tasmania,university of tasmania and csiro university of tasmania,2,640,716
5326,northwestern university,university of colorado boulder,northwestern university university of colorado boulder,2,275,423
5327,university of colorado boulder,northwestern university,university of colorado boulder northwestern university,2,423,275
8632,tum chair of engineering geology,ntnu department of civil and transport engineering,tum chair of engineering geology ntnu department of civil and transport engineering,2,98,698
8628,ntnu department of civil and transport engineering,tum chair of engineering geology,ntnu department of civil and transport engineering tum chair of engineering geology,2,698,98
8626,ntnu department of civil and transport engineering,sintef building and infrastructure - rock and soil mechanics group,ntnu department of civil and transport engineering sintef building and infrastructure - rock and soil mechanics group,2,698,428
8620,sintef building and infrastructure - rock and soil mechanics group,ntnu department of civil and transport engineering,sintef building and infrastructure - rock and soil mechanics group ntnu department of civil and transport engineering,2,428,698
5354,tecgraf institute - pontifical catholic university of rio de janeiro (puc-rio),tecgraf institute and department of civil engineering - puc-rio,tecgraf institute - pontifical catholic university of rio de janeiro (puc-rio) tecgraf institute and department of civil engineering - puc-rio,2,187,115
5356,tecgraf institute and department of civil engineering - puc-rio,tecgraf institute - pontifical catholic university of rio de janeiro (puc-rio),tecgraf institute and department of civil engineering - puc-rio tecgraf institute - pontifical catholic university of rio de janeiro (puc-rio),2,115,187
5526,china coal research institute,simon fraser university,china coal research institute simon fraser university,2,529,440
5531,epi & univ. of utah,gdansk university of technology,epi & univ. of utah gdansk university of technology,2,696,815
1202,xi'an shiyou university,university of alberta,xi'an shiyou university university of alberta,2,485,194
8527,cenpes petrobras research center,csiro energy business unit steel masons detailing service,cenpes petrobras research center csiro energy business unit steel masons detailing service,2,814,193
8536,technical university of crete,university of athens,technical university of crete university of athens,2,311,841
6459,golder associates,los alamos national laboratory,golder associates los alamos national laboratory,2,94,150
5688,ntnu,sintef petroleum research,ntnu sintef petroleum research,2,237,745
5690,sintef petroleum research,ntnu,sintef petroleum research ntnu,2,745,237
5694,aramco services company: aramco research center - houston,expec advanced research center,aramco services company: aramco research center - houston expec advanced research center,2,672,45
5700,red sea exploration division,expec advanced research center,red sea exploration division expec advanced research center,2,566,45
5704,expec advanced research center,aramco services company: aramco research center - houston,expec advanced research center aramco services company: aramco research center - houston,2,45,672
5706,expec advanced research center,red sea exploration division,expec advanced research center red sea exploration division,2,45,566
8524,cenpes petrobras research center,csiro data61,cenpes petrobras research center csiro data61,2,814,124
5542,the university of tennessee space institute,the university of kansas,the university of tennessee space institute the university of kansas,2,451,361
10,universal foundation a/s,aalborg university,universal foundation a/s aalborg university,2,567,165
8520,lithic technology pty,cenpes petrobras research center,lithic technology pty cenpes petrobras research center,2,299,814
12,ifp energies nouvelles,colorado school of mines,ifp energies nouvelles colorado school of mines,2,304,288
8512,csiro energy business unit steel masons detailing service,cenpes petrobras research center,csiro energy business unit steel masons detailing service cenpes petrobras research center,2,193,814
14,colorado school of mines,ifp energies nouvelles,colorado school of mines ifp energies nouvelles,2,288,304
8494,csiro data61,cenpes petrobras research center,csiro data61 cenpes petrobras research center,2,124,814
26,conocophillips,origin energy,conocophillips origin energy,2,60,380
1204,university of alberta,xi'an shiyou university,university of alberta xi'an shiyou university,2,194,485
8538,university of athens,technical university of crete,university of athens technical university of crete,2,841,311
8,aalborg university,universal foundation a/s,aalborg university universal foundation a/s,2,165,567
8552,the university of new south wales,tianjin university,the university of new south wales tianjin university,2,522,635
8553,tianjin university,the university of new south wales,tianjin university the university of new south wales,2,635,522
5543,the university of kansas,the university of tennessee space institute,the university of kansas the university of tennessee space institute,2,361,451
5546,university of colorado,sandia national laboratories,university of colorado sandia national laboratories,2,855,149
5547,university of colorado,university of utah,university of colorado university of utah,2,855,9
5548,sandia national laboratories,university of colorado,sandia national laboratories university of colorado,2,149,855
5551,university of utah,university of colorado,university of utah university of colorado,2,9,855
8567,ocean university of china,the university of western australia,ocean university of china the university of western australia,2,248,141
8566,the university of western australia,ocean university of china,the university of western australia ocean university of china,2,141,248
5614,the university of tennessee space institute,university of illinois at urbana-champaign,the university of tennessee space institute university of illinois at urbana-champaign,2,451,717
8558,north carolina state univ.,aecom,north carolina state univ. aecom,2,722,95
8556,aecom,north carolina state univ.,aecom north carolina state univ.,2,95,722
5616,university of illinois at urbana-champaign,the university of tennessee space institute,university of illinois at urbana-champaign the university of tennessee space institute,2,717,451
5620,ntnu,sintef and ntnu,ntnu sintef and ntnu,2,237,532
5621,ntnu,sintef,ntnu sintef,2,237,58
5622,sintef and ntnu,ntnu,sintef and ntnu ntnu,2,532,237
5623,sintef and ntnu,sintef,sintef and ntnu sintef,2,532,58
5624,sintef,ntnu,sintef ntnu,2,58,237
5625,sintef,sintef and ntnu,sintef sintef and ntnu,2,58,532
8391,institute institute of geonics of the cas planetarium ostrava faculty of mining and geology vsb-technical university of ostrava,institute institute of geonics of the cas,institute institute of geonics of the cas planetarium ostrava faculty of mining and geology vsb-technical university of ostrava institute institute of geonics of the cas,2,551,93
6666,stanford university,lawrence livermore national laboratory,stanford university lawrence livermore national laboratory,2,289,866
8387,igd feb ras,iam feb ras,igd feb ras iam feb ras,2,733,152
8386,iam feb ras,igd feb ras,iam feb ras igd feb ras,2,152,733
7012,missouri university of science and technology,oklahoma state university,missouri university of science and technology oklahoma state university,2,683,249
5251,enhanced production inc. & university of utah,university of utah,enhanced production inc. & university of utah university of utah,2,371,9
7619,institute of mathematics sb ras,institute of petroleum geology and geophysics sb ras,institute of mathematics sb ras institute of petroleum geology and geophysics sb ras,2,869,899
7616,institute of petroleum geology and geophysics sb ras and novosibirsk state university,curtin university,institute of petroleum geology and geophysics sb ras and novosibirsk state university curtin university,2,395,251
7613,institute of petroleum geology and geophysics sb ras and novosibirsk state university,institute of petroleum geology and geophysics sb ras,institute of petroleum geology and geophysics sb ras and novosibirsk state university institute of petroleum geology and geophysics sb ras,2,395,899
304,yangtze university,university of tulsa,yangtze university university of tulsa,2,460,40
7060,exxonmobil upstream research company,xto energy,exxonmobil upstream research company xto energy,2,742,805
7061,xto energy,exxonmobil upstream research company,xto energy exxonmobil upstream research company,2,805,742
7604,park seismic llc,engegraut ltd.,park seismic llc engegraut ltd.,2,134,29
7064,university of basrah,missouri university of science and technology,university of basrah missouri university of science and technology,2,777,683
7602,engegraut ltd.,park seismic llc,engegraut ltd. park seismic llc,2,29,134
7600,university of bergen,rice university,university of bergen rice university,2,542,27
7598,rice university,university of bergen,rice university university of bergen,2,27,542
7572,agt,chevron,agt chevron,2,201,176
7066,missouri university of science and technology,university of basrah,missouri university of science and technology university of basrah,2,683,777
7564,chevron,agt,chevron agt,2,176,201
7074,oak ridge national laboratory,university of tennessee,oak ridge national laboratory university of tennessee,2,877,347
7622,institute of mathematics sb ras,curtin university,institute of mathematics sb ras curtin university,2,869,251
7624,institute of petroleum geology and geophysics sb ras,institute of petroleum geology and geophysics sb ras and novosibirsk state university,institute of petroleum geology and geophysics sb ras institute of petroleum geology and geophysics sb ras and novosibirsk state university,2,899,395
7005,university of pittsburgh,wuhan university,university of pittsburgh wuhan university,2,787,379
7641,curtin university,institute of mathematics sb ras,curtin university institute of mathematics sb ras,2,251,869
363,beijing institute of technology,texas a&m university,beijing institute of technology texas a&m university,2,137,279
362,texas a&m university,beijing institute of technology,texas a&m university beijing institute of technology,2,279,137
356,key laboratory of shale gas exploration ministry of land and resources,china university of petroleum beijing,key laboratory of shale gas exploration ministry of land and resources china university of petroleum beijing,2,170,222
6934,usace dam safety modification mandatory center of expertise,usace research and development center,usace dam safety modification mandatory center of expertise usace research and development center,2,31,90
6936,usace research and development center,usace dam safety modification mandatory center of expertise,usace research and development center usace dam safety modification mandatory center of expertise,2,90,31
126,university of texas at austing,texas a&m university,university of texas at austing texas a&m university,2,809,279
7644,curtin university,institute of computational mathematics and mathematical geophysics sb ras,curtin university institute of computational mathematics and mathematical geophysics sb ras,2,251,492
7640,curtin university,institute of petroleum geology and geophysics sb ras and novosibirsk state university,curtin university institute of petroleum geology and geophysics sb ras and novosibirsk state university,2,251,395
7004,wuhan university,university of pittsburgh,wuhan university university of pittsburgh,2,379,787
7638,institute of computational mathematics and mathematical geophysics sb ras,curtin university,institute of computational mathematics and mathematical geophysics sb ras curtin university,2,492,251
355,key laboratory of shale gas exploration ministry of land and resources,university of texas at austin,key laboratory of shale gas exploration ministry of land and resources university of texas at austin,2,170,524
7636,institute of computational mathematics and mathematical geophysics sb ras,institute of petroleum geology and geophysics sb ras,institute of computational mathematics and mathematical geophysics sb ras institute of petroleum geology and geophysics sb ras,2,492,899
350,china university of petroleum beijing,key laboratory of shale gas exploration ministry of land and resources,china university of petroleum beijing key laboratory of shale gas exploration ministry of land and resources,2,222,170
344,university of texas at austin,key laboratory of shale gas exploration ministry of land and resources,university of texas at austin key laboratory of shale gas exploration ministry of land and resources,2,524,170
7626,institute of petroleum geology and geophysics sb ras,institute of computational mathematics and mathematical geophysics sb ras,institute of petroleum geology and geophysics sb ras institute of computational mathematics and mathematical geophysics sb ras,2,899,492
7625,institute of petroleum geology and geophysics sb ras,institute of mathematics sb ras,institute of petroleum geology and geophysics sb ras institute of mathematics sb ras,2,899,869
7076,university of tennessee,oak ridge national laboratory,university of tennessee oak ridge national laboratory,2,347,877
302,university of tulsa,yangtze university,university of tulsa yangtze university,2,40,460
7092,tetra tech,yukon energy corporation,tetra tech yukon energy corporation,2,209,391
7486,shell exploration and production co,shell international exploration and production inc.,shell exploration and production co shell international exploration and production inc.,2,307,895
240,university of houston,schlumberger,university of houston schlumberger,2,491,272
7493,shell international exploration and production inc.,shell international exploration and production,shell international exploration and production inc. shell international exploration and production,2,895,259
235,chengdu university of technology,texas tech university,chengdu university of technology texas tech university,2,128,360
7354,curtin university,csiro,curtin university csiro,2,251,897
7356,csiro,curtin university,csiro curtin university,2,897,251
231,texas tech university,chengdu university of technology,texas tech university chengdu university of technology,2,360,128
7491,shell exploration and production co,oceaneering survey services,shell exploration and production co oceaneering survey services,2,307,151
7482,shell global solutions international,oceaneering survey services,shell global solutions international oceaneering survey services,2,688,151
7495,shell international exploration and production inc.,shell exploration and production co,shell international exploration and production inc. shell exploration and production co,2,895,307
7477,shell global solutions international,shell international exploration and production inc.,shell global solutions international shell international exploration and production inc.,2,688,895
199,texas a&m university at qatar,inpetro technologies,texas a&m university at qatar inpetro technologies,2,158,687
7473,shell international exploration and production,oceaneering survey services,shell international exploration and production oceaneering survey services,2,259,151
198,inpetro technologies,texas a&m university at qatar,inpetro technologies texas a&m university at qatar,2,687,158
7468,shell international exploration and production,shell international exploration and production inc.,shell international exploration and production shell international exploration and production inc.,2,259,895
7451,lawrence livermore national laboratory,lawrence livermore national laboratory (llnl),lawrence livermore national laboratory lawrence livermore national laboratory (llnl),2,866,119
7448,san diego state university,lawrence livermore national laboratory (llnl),san diego state university lawrence livermore national laboratory (llnl),2,521,119
7494,shell international exploration and production inc.,shell global solutions international,shell international exploration and production inc. shell global solutions international,2,895,688
169,king abdulaziz city for science and technology,texas a&m university,king abdulaziz city for science and technology texas a&m university,2,478,279
7094,yukon energy corporation,tetra tech,yukon energy corporation tetra tech,2,391,209
7531,oceaneering survey services,shell global solutions international,oceaneering survey services shell global solutions international,2,151,688
7096,nanyang technological university,the university of hong kong,nanyang technological university the university of hong kong,2,891,73
7098,the university of hong kong,nanyang technological university,the university of hong kong nanyang technological university,2,73,891
152,the university of texas at austin,total e&p,the university of texas at austin total e&p,2,24,779
154,total e&p,the university of texas at austin,total e&p the university of texas at austin,2,779,24
7532,oceaneering survey services,shell exploration and production co,oceaneering survey services shell exploration and production co,2,151,307
7132,tetra tech canada,norman b. keevil institute of mining engineering,tetra tech canada norman b. keevil institute of mining engineering,2,54,884
7134,norman b. keevil institute of mining engineering,tetra tech canada,norman b. keevil institute of mining engineering tetra tech canada,2,884,54
7530,oceaneering survey services,shell international exploration and production,oceaneering survey services shell international exploration and production,2,151,259
7281,new england research,hess corporation,new england research hess corporation,2,2,342
162,texas a&m university,king abdulaziz city for science and technology,texas a&m university king abdulaziz city for science and technology,2,279,478
246,the university of texas at austin,schlumberger,the university of texas at austin schlumberger,2,24,272
244,schlumberger,the university of texas at austin,schlumberger the university of texas at austin,2,272,24
243,schlumberger,university of houston,schlumberger university of houston,2,272,491
7274,hess corporation,hess corporation (retired),hess corporation hess corporation (retired),2,342,324
7275,hess corporation,new england research,hess corporation new england research,2,342,2
7278,hess corporation (retired),hess corporation,hess corporation (retired) hess corporation,2,324,342
366,csiro energy,university of british columbia,csiro energy university of british columbia,2,326,674
368,university of british columbia,csiro energy,university of british columbia csiro energy,2,674,326
6894,northeast forestry university,university of massachusetts amherst,northeast forestry university university of massachusetts amherst,2,861,49
646,schlumberger,jx nippon oil & gas exploration corporation,schlumberger jx nippon oil & gas exploration corporation,2,272,344
6689,lawrence livermore national laboratory,south dakota school of mines and technology,lawrence livermore national laboratory south dakota school of mines and technology,2,866,3
6690,lawrence livermore national laboratory,golder associates,lawrence livermore national laboratory golder associates,2,866,94
8313,petrobras,halliburton,petrobras halliburton,2,91,614
8312,halliburton,petrobras,halliburton petrobras,2,614,91
8289,baker hughes,puc-rio,baker hughes puc-rio,2,439,438
8288,puc-rio,baker hughes,puc-rio baker hughes,2,438,439
58,petroleum exploration and production research institute of sinopec,university of texas at austin,petroleum exploration and production research institute of sinopec university of texas at austin,2,210,524
6696,lawrence livermore national laboratory,pacific northwest national laboratory,lawrence livermore national laboratory pacific northwest national laboratory,2,866,686
656,jx nippon oil & gas exploration corporation,schlumberger,jx nippon oil & gas exploration corporation schlumberger,2,344,272
6697,lawrence livermore national laboratory,stanford university,lawrence livermore national laboratory stanford university,2,866,289
8278,itasca microseismic and geomechanical evaluation,university of calgary,itasca microseismic and geomechanical evaluation university of calgary,2,613,693
8276,university of calgary,itasca microseismic and geomechanical evaluation,university of calgary itasca microseismic and geomechanical evaluation,2,693,613
6700,lawrence livermore national laboratory,sanford underground research facility,lawrence livermore national laboratory sanford underground research facility,2,866,763
507,national university of singapore,shell international e&p inc.,national university of singapore shell international e&p inc.,2,574,88
64,university of texas at austin,state key laboratory of shale oil and gas enrichment mechanisms and effective development and texas a&m university,university of texas at austin state key laboratory of shale oil and gas enrichment mechanisms and effective development and texas a&m university,2,524,623
65,university of texas at austin,petroleum exploration and production research institute of sinopec,university of texas at austin petroleum exploration and production research institute of sinopec,2,524,210
652,jx nippon oil & gas exploration deepwater sabah limited,jx nippon oil & gas exploration corporation,jx nippon oil & gas exploration deepwater sabah limited jx nippon oil & gas exploration corporation,2,704,344
6668,stanford university,los alamos national laboratory,stanford university los alamos national laboratory,2,289,150
6749,los alamos national laboratory,south dakota school of mines and technology,los alamos national laboratory south dakota school of mines and technology,2,150,3
688,research institute of petroleum exploration & development petrochina,changqing oilfield company petrochina,research institute of petroleum exploration & development petrochina changqing oilfield company petrochina,2,233,273
6480,sandia national laboratories,south dakota school of mines and technology,sandia national laboratories south dakota school of mines and technology,2,149,3
6485,sandia national laboratories,pacific northwest national laboratory,sandia national laboratories pacific northwest national laboratory,2,149,686
6486,sandia national laboratories,stanford university,sandia national laboratories stanford university,2,149,289
773,british petroleum,reliance industries,british petroleum reliance industries,2,885,280
772,reliance industries,british petroleum,reliance industries british petroleum,2,280,885
6491,sandia national laboratories,sanford underground research facility,sandia national laboratories sanford underground research facility,2,149,763
695,changqing oilfield company petrochina,research institute of petroleum exploration & development petrochina,changqing oilfield company petrochina research institute of petroleum exploration & development petrochina,2,273,233
684,jianghan machinery research inst.,china university of petroleum,jianghan machinery research inst. china university of petroleum,2,370,663
7445,lawrence livermore national laboratory (llnl),lawrence livermore national laboratory,lawrence livermore national laboratory (llnl) lawrence livermore national laboratory,2,119,866
54,state key laboratory of shale oil and gas enrichment mechanisms and effective development and texas a&m university,university of texas at austin,state key laboratory of shale oil and gas enrichment mechanisms and effective development and texas a&m university university of texas at austin,2,623,524
670,china university of petroleum,jianghan machinery research inst.,china university of petroleum jianghan machinery research inst.,2,663,370
6629,pacific northwest national laboratory,sandia national laboratories,pacific northwest national laboratory sandia national laboratories,2,686,149
6635,pacific northwest national laboratory,lawrence livermore national laboratory,pacific northwest national laboratory lawrence livermore national laboratory,2,686,866
6637,pacific northwest national laboratory,los alamos national laboratory,pacific northwest national laboratory los alamos national laboratory,2,686,150
658,jx nippon oil & gas exploration corporation,jx nippon oil & gas exploration deepwater sabah limited,jx nippon oil & gas exploration corporation jx nippon oil & gas exploration deepwater sabah limited,2,344,704
6660,stanford university,sandia national laboratories,stanford university sandia national laboratories,2,289,149
506,shell international e&p inc.,national university of singapore,shell international e&p inc. national university of singapore,2,88,574
6750,los alamos national laboratory,golder associates,los alamos national laboratory golder associates,2,150,94
6890,university of massachusetts amherst,northeast forestry university,university of massachusetts amherst northeast forestry university,2,49,861
6876,imperial college,imperial college technical university of denmark,imperial college imperial college technical university of denmark,2,250,601
122,texas a&m university,university of texas at austing,texas a&m university university of texas at austing,2,279,809
7731,upmc paris vi,total s.a.,upmc paris vi total s.a.,2,547,403
488,university of bologna,university of milan bicocca and italian ministry of economic development,university of bologna university of milan bicocca and italian ministry of economic development,2,421,43
414,schlumberger,university of alberta,schlumberger university of alberta,2,272,194
412,university of alberta,schlumberger,university of alberta schlumberger,2,194,272
6870,unsw australia,university of southern queensland,unsw australia university of southern queensland,2,619,554
6874,university of southern queensland,unsw australia,university of southern queensland unsw australia,2,554,619
6877,imperial college,imperial college eni spa upstream and technical services,imperial college imperial college eni spa upstream and technical services,2,250,381
6854,inpex operations australia,baker hughes,inpex operations australia baker hughes,2,868,439
7728,maine university le mans france,total s.a.,maine university le mans france total s.a.,2,64,403
6878,imperial college technical university of denmark,imperial college,imperial college technical university of denmark imperial college,2,601,250
6881,imperial college eni spa upstream and technical services,imperial college,imperial college eni spa upstream and technical services imperial college,2,381,250
7727,total s.a.,upmc paris vi,total s.a. upmc paris vi,2,403,547
7726,total s.a.,maine university le mans france,total s.a. maine university le mans france,2,403,64
6886,drilling research institute,university of massachusetts amherst,drilling research institute university of massachusetts amherst,2,490,49
6889,university of massachusetts amherst,drilling research institute,university of massachusetts amherst drilling research institute,2,49,490
6857,monash university,baker hughes,monash university baker hughes,2,847,439
6851,baker hughes,monash university,baker hughes monash university,2,439,847
70,aramco research center–houston,university of oklahoma,aramco research center–houston university of oklahoma,2,123,581
6818,sanford underground research facility,lawrence livermore national laboratory,sanford underground research facility lawrence livermore national laboratory,2,763,866
71,aramco research center–houston,saudi aramco,aramco research center–houston saudi aramco,2,123,617
6756,los alamos national laboratory,pacific northwest national laboratory,los alamos national laboratory pacific northwest national laboratory,2,150,686
75,university of oklahoma,aramco research center–houston,university of oklahoma aramco research center–houston,2,581,123
6757,los alamos national laboratory,stanford university,los alamos national laboratory stanford university,2,150,289
6760,los alamos national laboratory,sanford underground research facility,los alamos national laboratory sanford underground research facility,2,150,763
495,italian ministry of economic development,university of bologna,italian ministry of economic development university of bologna,2,36,421
6811,sanford underground research facility,sandia national laboratories,sanford underground research facility sandia national laboratories,2,763,149
6820,sanford underground research facility,los alamos national laboratory,sanford underground research facility los alamos national laboratory,2,763,150
6850,baker hughes,inpex operations australia,baker hughes inpex operations australia,2,439,868
6822,southwest jiaotong university kyushu university,southwest jiaotong university,southwest jiaotong university kyushu university southwest jiaotong university,2,277,236
6826,southwest jiaotong university,southwest jiaotong university kyushu university,southwest jiaotong university southwest jiaotong university kyushu university,2,236,277
492,university of milan bicocca and italian ministry of economic development,university of bologna,university of milan bicocca and italian ministry of economic development university of bologna,2,43,421
6828,southwest jiaotong university,west nippon expressway company limited,southwest jiaotong university west nippon expressway company limited,2,236,657
489,university of bologna,italian ministry of economic development,university of bologna italian ministry of economic development,2,421,36
6837,west nippon expressway company limited,southwest jiaotong university,west nippon expressway company limited southwest jiaotong university,2,657,236
86,saudi aramco,aramco research center–houston,saudi aramco aramco research center–houston,2,617,123
7013,oklahoma state university,missouri university of science and technology,oklahoma state university missouri university of science and technology,2,249,683
5530,gdansk university of technology,epi & univ. of utah,gdansk university of technology epi & univ. of utah,2,815,696
1742,heriot-watt university,montanuniversitat leoben,heriot-watt university montanuniversitat leoben,2,89,202
4700,institute of water resources and hydropower research,china university of petroleum,institute of water resources and hydropower research china university of petroleum,2,359,663
5003,advantek waste management services,saudi aramco,advantek waste management services saudi aramco,2,862,617
1737,asia pacific university,universiti teknologi petronas,asia pacific university universiti teknologi petronas,2,759,820
4997,saudi aramco,advantek waste management services,saudi aramco advantek waste management services,2,617,862
1738,asia pacific university,montanuniversitat leoben,asia pacific university montanuniversitat leoben,2,759,202
3569,university of oklahoma,oil center research intl,university of oklahoma oil center research intl,2,581,82
3570,sharif university of technology,university of oklahoma,sharif university of technology university of oklahoma,2,218,581
4300,national taiwan university,national university of kaohsiung,national taiwan university national university of kaohsiung,2,33,569
2938,the petroleum institute abu dhabi,ifp energies nouvelles rueil-malmasion,the petroleum institute abu dhabi ifp energies nouvelles rueil-malmasion,2,445,157
3575,oil center research intl,university of oklahoma,oil center research intl university of oklahoma,2,82,581
4702,china university of petroleum,institute of water resources and hydropower research,china university of petroleum institute of water resources and hydropower research,2,663,359
3568,university of oklahoma,sharif university of technology,university of oklahoma sharif university of technology,2,581,218
1739,asia pacific university,russian academy of science,asia pacific university russian academy of science,2,759,369
1740,heriot-watt university,asia pacific university,heriot-watt university asia pacific university,2,89,759
4456,independent researcher,paradigm,independent researcher paradigm,2,500,768
1741,heriot-watt university,universiti teknologi petronas,heriot-watt university universiti teknologi petronas,2,89,820
1755,russian academy of science,montanuniversitat leoben,russian academy of science montanuniversitat leoben,2,369,202
3962,schlumberger,ypf,schlumberger ypf,2,272,274
4453,independent researcher,ufrj-coppe,independent researcher ufrj-coppe,2,500,132
4452,independent researcher,louisiana state university,independent researcher louisiana state university,2,500,431
1754,russian academy of science,universiti teknologi petronas,russian academy of science universiti teknologi petronas,2,369,820
4298,national university of kaohsiung,national taiwan university,national university of kaohsiung national taiwan university,2,569,33
1736,asia pacific university,heriot-watt university,asia pacific university heriot-watt university,2,759,89
3056,halliburton energy services,department of geology and petroleum geology university of aberdeen,halliburton energy services department of geology and petroleum geology university of aberdeen,2,528,126
4082,moscow state university,skolkovo institute of science and technology,moscow state university skolkovo institute of science and technology,2,154,204
4098,british geological survey,arup lendal arches,british geological survey arup lendal arches,2,450,424
3534,texas a&m university,china university of petroleum (beijing),texas a&m university china university of petroleum (beijing),2,279,507
5045,hydrochina huadong engineering corporation,jiangsu jurong pumped storage power company limited,hydrochina huadong engineering corporation jiangsu jurong pumped storage power company limited,2,762,550
4782,the university of texas at austin,georgia institute of technology,the university of texas at austin georgia institute of technology,2,24,72
1719,schlumberger,schmidt institute of physics of the earth ras,schlumberger schmidt institute of physics of the earth ras,2,272,240
2722,ppz,ipac,ppz ipac,2,468,650
3545,university of oklahoma,grace instrument company,university of oklahoma grace instrument company,2,581,493
4084,moscow state university,moscow institute of physics and technology,moscow state university moscow institute of physics and technology,2,154,538
3548,oil center research intl.,university of oklahoma,oil center research intl. university of oklahoma,2,135,581
5038,jiangsu jurong pumped storage power company limited,hydrochina huadong engineering corporation,jiangsu jurong pumped storage power company limited hydrochina huadong engineering corporation,2,550,762
1721,schmidt institute of physics of the earth ras,schlumberger,schmidt institute of physics of the earth ras schlumberger,2,240,272
1720,schmidt institute of physics of the earth ras,stc nis - naftagas llc novi sad,schmidt institute of physics of the earth ras stc nis - naftagas llc novi sad,2,240,396
4078,moscow institute of physics and technology,moscow state university,moscow institute of physics and technology moscow state university,2,538,154
2172,ritekbeloyarskneft,baker hughes a ge company,ritekbeloyarskneft baker hughes a ge company,2,778,6
4072,skolkovo institute of science and technology,moscow state university,skolkovo institute of science and technology moscow state university,2,204,154
3551,grace instrument company,university of oklahoma,grace instrument company university of oklahoma,2,493,581
2928,ifp energies nouvelles rueil-malmasion,the petroleum institute abu dhabi,ifp energies nouvelles rueil-malmasion the petroleum institute abu dhabi,2,157,445
2937,the petroleum institute abu dhabi,university of oslo,the petroleum institute abu dhabi university of oslo,2,445,691
4696,sintef petroleum research,statoil asa,sintef petroleum research statoil asa,2,745,527
4698,statoil asa,sintef petroleum research,statoil asa sintef petroleum research,2,527,745
1753,russian academy of science,heriot-watt university,russian academy of science heriot-watt university,2,369,89
3011,maersk oil,university of kansas,maersk oil university of kansas,2,543,329
3007,maersk oil,aera energy,maersk oil aera energy,2,543,441
3678,poromechanics institute university of oklahoma,aramco services company: aramco research center-houston,poromechanics institute university of oklahoma aramco services company: aramco research center-houston,2,886,549
1745,universiti teknologi petronas,heriot-watt university,universiti teknologi petronas heriot-watt university,2,820,89
