id	link	date	title	authors	summary
0706.2561v1	http://arxiv.org/pdf/0706.2561v1	2007	Study of multi-muon bundles in cosmic ray showers detected with the   DELPHI detector at LEP	 The DELPHI Collaboration|J. Abdallah	  The DELPHI detector at LEP has been used to measure multi-muon bundles originating from cosmic ray interactions with air. The cosmic events were recorded in ``parasitic mode'' between individual e+e- interactions and the total live time of this data taking is equivalent to 1.6x10^6 seconds. The DELPHI apparatus is located about 100 metres underground and the 84 metres rock overburden imposes a cut-off of about 52 GeV/c on muon momenta. The data from the large volume Hadron Calorimeter allowed the muon multiplicity of 54201 events to be reconstructed. The resulting muon multiplicity distribution is compared with the prediction of the Monte Carlo simulation based on CORSIKA/QGSJET01. The model fails to describe the abundance of high multiplicity events. The impact of QGSJET internal parameters on the results is also studied. 	
0707.1280v1	http://arxiv.org/pdf/0707.1280v1	2007	Dynamics of Exozodiacal Clouds	M. Kuchner|C. Stark|O. Absil|J. -C. Augereau|P. Thebault	  The inner Solar System contains a cloud of small (1-100 micron) dust grains created when small bodies-asteroids, comets, and Kuiper belt objects-collide and outgas. This dust cloud, the zodiacal cloud probably has extrasolar analogs, exozodiacal clouds. Exozodiacal clouds are related to debris disks, clouds of rocks and dust orbiting main sequence stars thought to represent the debris left over from planet formation. Some debris disks appear to contain distinct inner clouds that could be considered massive exozodiacal clouds (e.g. Koerner et al. 1998, Absil et al. 2006). This white paper addresses the need for future theoretical work on the dynamics of exozodiacal clouds. This theoretical work should help us discover new planets and understand exozodiacal clouds as astrophysical noise. So far, observations of nearby stars have not provided good constraints on the structures of exozodiacal clouds. But future observations probably will demand a better theoretical understanding of these systems. 	
0707.1811v1	http://arxiv.org/pdf/0707.1811v1	2007	Caractérisation électromagnétique de milieux hétérogènes   naturels - Application à la mesure de l'humidité du sol par radiométrie   micro-onde	François Demontoux|Gilles Ruffié|Jean Pierre Wigneron|Maria-José Escorihuela|Jennifer Grant	  The work which we present takes place within the framework of mission SMOS of the ESA which will consist to send a radiometer (1.4 GHz) in space. The goal of the research which we propose is the improvement of the comprehension of the effects of structure soil and litter. The effects of the litter and heterogeneities of the ground are probably important but still are very ignored. So we developed an experimental approach in laboratory and in situ. That makes it possible to take measurements for various configurations (frequency, temporal, polarization, incidence, Bi-statics, Brewster effect...) and in term of surface conditions(homogeneous or heterogeneous ground, more or less wet, presence of litter...). Measurements at the laboratory with waveguide enabled us to characterize the various components of the geological structure (ground, rocks) and to check the model of Dobson usually used. 	
0707.3087v3	http://arxiv.org/pdf/0707.3087v3	2009	Universal Reinforcement Learning	Vivek F. Farias|Ciamac C. Moallemi|Tsachy Weissman|Benjamin Van Roy	  We consider an agent interacting with an unmodeled environment. At each time, the agent makes an observation, takes an action, and incurs a cost. Its actions can influence future observations and costs. The goal is to minimize the long-term average cost. We propose a novel algorithm, known as the active LZ algorithm, for optimal control based on ideas from the Lempel-Ziv scheme for universal data compression and prediction. We establish that, under the active LZ algorithm, if there exists an integer $K$ such that the future is conditionally independent of the past given a window of $K$ consecutive actions and observations, then the average cost converges to the optimum. Experimental results involving the game of Rock-Paper-Scissors illustrate merits of the algorithm. 	
0707.3757v1	http://arxiv.org/pdf/0707.3757v1	2007	Permafrost - An Alternative Target Material for Ultra High Energy   Neutrino Detection?	R. Nahnhauer|A. A. Rostovtsev|D. Tosi	  The detection of cosmic neutrinos with energies above 1017 eV got growing interest during recent years. Possible target materials for in-matter arrays of ~100 km3 size under discussion are water, ice and rock salt. Here we propose to investigate permafrost as an additional alternative, covering ~20% of Earth land surface and reaching down to more than 1000 m depth at certain locations. If sufficiently large attenuation lengths for radio and acoustic signals can be demonstrated by in-situ measurements, the construction of a large hybrid array within this material may be possible in the Northern hemisphere. Properties and problems of a possible location in Siberia are discussed below. Some acoustic data are compared to laboratory measurements using "artificial" permafrost. 	
0709.2651v1	http://arxiv.org/pdf/0709.2651v1	2007	Seismic precursory patterns before a cliff collapse and critical-point   phenomena	David Amitrano|Jean Robert Grasso|Gloria Senfaute	  We analyse the statistical pattern of seismicity before a 1-2 103 m3 chalk cliff collapse on the Normandie ocean shore, Western France. We show that a power law acceleration of seismicity rate and energy in both 40 Hz-1.5 kHz and 2 Hz-10kHz frequency range, is defined on 3 order of magnitude, within 2 hours from the collapse time. Simultaneously, the average size of the seismic events increases toward the time to failure. These in-situ results are derived from the only station located within one rupture length distance from the rock fall rupture plane. They mimic the "critical point" like behavior recovered from physical and numerical experiments before brittle failures and tertiary creep failures. Our analysis of this first seismic monitoring data of a cliff collapse suggests that the thermodynamic phase transition models for failure may apply for cliff collapse. 	
0710.3712v1	http://arxiv.org/pdf/0710.3712v1	2007	The Milky Way's Kiloparsec Scale Wind: A Hybrid Cosmic-Ray and Thermally   Driven Outflow	John E. Everett|Ellen G. Zweibel|Robert A. Benjamin|Dan McCammon|Lindsay Rocks|John S. Gallagher, III	  We apply a wind model, driven by combined cosmic-ray and thermal-gas pressure, to the Milky Way, and show that the observed Galactic diffuse soft X-ray emission can be better explained by a wind than by previous static gas models. We find that cosmic-ray pressure is essential to driving the observed wind. Having thus defined a "best-fit" model for a Galactic wind, we explore variations in the base parameters and show how the wind's properties vary with changes in gas pressure, cosmic-ray pressure and density. We demonstrate the importance of cosmic rays in launching winds, and the effect cosmic rays have on wind dynamics. In addition, this model adds support to the hypothesis of Breitschwerdt and collaborators that such a wind may help explain the relatively small gradient observed in gamma-ray emission as a function of galactocentric radius. 	
0801.0548v1	http://arxiv.org/pdf/0801.0548v1	2008	Albite feldspar dissolution kinetics as a function of the Gibbs free   energy at high pCO_2	Roland Hellmann|Damien Daval|Delphine Tisserand|François Renard	  We are currently measuring the dissolution kinetics of albite feldspar at 100 deg C in the presence of high levels of dissolved CO_2 (pCO_2 = 9 MPa) as a function of the saturation state of the feldspar (Gibbs free energy of reaction, \Delta G). The experiments are conducted using a flow through reactor, thereby allowing the dissolution reactions to occur at a fixed pH and at constant, but variable saturation states. Preliminary results indicate that at far-from-equilibrium conditions, the dissolution kinetics of albite are defined by a rate plateau, with R \approx 5.0 x 10^{-10} mol m^{-2} s^{-1} at -70 < \Delta G < -40 kJ mol^{-1}. At \Delta G > -40 kJ mol^{-1}, the rates decrease sharply, revealing a strong inverse relation between the dissolution rate and free energy. Based on the experiments carried out to date, the dissolution rate-free energy data correspond to a highly non-linear and sigmoidal relation, in accord with recent studies. 	
0801.0632v1	http://arxiv.org/pdf/0801.0632v1	2008	Growth of stylolite teeth patterns depends on normal stress and finite   compaction	Daniel Koehn|François Renard|Renaud Toussaint|Cees Passchier	  Stylolites are spectacular rough dissolution surfaces that are found in many rock types. Despite many studies, their genesis is still debated, particularly the time scales of their formation and the relationship between this time and their morphology. We developed a new discrete simulation technique to explore the dynamic growth of the stylolite roughness, starting from an initially flat dissolution surface. We demonstrate that the typical steep stylolite teeth geometry can accurately be modelled and reproduce natural patterns. The growth of the roughness takes place in two successive time regimes: i) an initial non-linear increase in roughness amplitude that follows a power-law in time up to ii) a critical time where the roughness amplitude saturates and stays constant. 	
0801.1020v2	http://arxiv.org/pdf/0801.1020v2	2008	Magnetism of CoO polymorphs	Thomas Archer|Ruairi Hanafin|Stefano Sanvito	  A microscopic explanation for the room temperature ferromagnetism in diluted ZnO:Co is at present rather elusive. Although standard secondary phases can usually be ruled out, it is less clear whether regions with high Co concentration coexist with undoped portions of the film, i.e. whether some form of CoO polymorph can be responsible for the magnetic signal. Since X-ray usually excludes the presence of the native rock-salt phase, the study of CoO polymorphs becomes particularly interesting. In this work we investigate theoretically the magnetism of CoO in both the wurtzite and zincblende phases. By using a combination of density functional theory with the LDA+$U$ approximation and Monte Carlo simulations we demonstrate that wurtzite and zincblende CoO have a complex frustrated anti-ferromagnetic ground state with no net magnetic moment in the bulk. Most importantly the estimated critical temperatures are well below room temperature for both cases. This suggests that bulk CoO polymorphs are not responsible for the room temperature magnetism observed for ZnO:Co, although the role of clusters with uncompensated spins or arranged in a spinodal decomposed structure still remains an open question. 	
0801.2295v1	http://arxiv.org/pdf/0801.2295v1	2008	Ship-induced solitons as a manifestation of critical phenomena	Stanyslav Zakharov|Alexey Kryukov	  A ship, moving with small acceleration in a reservoir of uniform depth, can be subjected to a sudden hydrodynamical impact similar to collision with an underwater rock, and on water surface unusual solitary wave will start running. The factors responsible for formation of solitons induced by a moving ship are analyzed. Emphasis is given to a phenomenon observed by John Scott Russell more 170 years ago when a sudden stop of a boat preceded the occurrence of exotic water dome. In dramatic changes of polemic about the stability and mathematical description of a solitary wave, the question why "Russell's wave" occurred has not been raised, though attempts its recreation invariably suffered failure. In our report the conditions disclosing the principle of the famous event as a critical phenomenon are described. In a reservoir of uniform depth a ship can confront by a dynamic barrier within narrow limits of ship's speed and acceleration. In a wider interval of parameters a ship generates a satellite wave, which can be transformed in a different-locking soliton. These phenomena can be classified into an extensive category of dynamic barrier effects including the transition of aircrafts through the sound barrier. 	
0801.3757v1	http://arxiv.org/pdf/0801.3757v1	2008	Spin-driven ferroelectricity and possible antiferroelectricity in   triangular lattice antiferromagnets ACrO2 (A = Cu, Ag, Li, or Na)	S. Seki|Y. Onose|Y. Tokura	  Correlation between dielectric and magnetic properties was investigated on the triangular lattice antiferromagnets ACrO2 (A= Cu, Ag, Li, or Na) showing 120-degree spiral spin structure with easy-axis anisotropy. For the A= Cu and Ag compounds with delafossite structure, ferroelectric polarization emerges upon the spiral spin order, implying the strong coupling between the ferroelectricity and spiral spin structure. On the other hand, for the A = Li and Na compounds with ordered rock salt structure, no polarization but only clear anomalies in dielectric constant can be observed upon the spiral spin order. The absence of polarization can be interpreted as the antiferroelectric state induced by the alternate stacking of Cr3+ layer with opposite spin vector chirality. These results imply that a vast range of trigonally stacked triangular-lattice systems with 120-degree spin structure can be multiferroic, irrespective of their magnetic anisotropy. 	
0804.0352v1	http://arxiv.org/pdf/0804.0352v1	2008	Permeability Analysis based on information granulation theory	M. Sharifzadeh|H. Owladeghaffari|K. Shahriar|E. Bakhtavar	  This paper describes application of information granulation theory, on the analysis of "lugeon data". In this manner, using a combining of Self Organizing Map (SOM) and Neuro-Fuzzy Inference System (NFIS), crisp and fuzzy granules are obtained. Balancing of crisp granules and sub- fuzzy granules, within non fuzzy information (initial granulation), is rendered in open-close iteration. Using two criteria, "simplicity of rules "and "suitable adaptive threshold error level", stability of algorithm is guaranteed. In other part of paper, rough set theory (RST), to approximate analysis, has been employed >.Validation of the proposed methods, on the large data set of in-situ permeability in rock masses, in the Shivashan dam, Iran, has been highlighted. By the implementation of the proposed algorithm on the lugeon data set, was proved the suggested method, relating the approximate analysis on the permeability, could be applied. 	
0804.1463v1	http://arxiv.org/pdf/0804.1463v1	2008	Slowly rocking symmetric, spatially periodic Hamiltonians: The role of   escape and the emergence of giant transient directed transport	D. Hennig|L. Schimansky-Geier|P. Hänggi	  The nonintegrable Hamiltonian dynamics of particles placed in a symmetric, spatially periodic potential and subjected to a periodically varying field is explored. Such systems can exhibit a rich diversity of unusual transport features. In particular, depending on the setting of the initial phase of the drive, the possibility of a giant transient directed transport in a symmetric, space-periodic potential when driven with an adiabatically varying field arises. Here, we study the escape scenario and corresponding mean escape times of particles from a trapping region with the subsequent generation of a transient directed flow of an ensemble of particles. It is shown that for adiabatically slow inclination modulations the unidirectional flow proceeds over giant distances. The direction of escape and, hence, of the flow is entirely governed whether the periodic force, modulating the inclination of the potential, starts out initially positive or negative. In the phase space, this transient directed flow is associated with a long-lasting motion taking place within ballistic channels contained in the non-uniform chaotic layer. We demonstrate that for adiabatic modulations all escaping particles move ballistically into the same direction, leading to a giant directed current. 	
0805.1695v1	http://arxiv.org/pdf/0805.1695v1	2008	Radial Velocity Studies of Close Binary Stars.XIII	Slavek M. Rucinski|Theodor Pribulla|Stefan W. Mochnacki|Evgenij Liokumovich|Wenxian Lu|Heide DeBond|Archie de Ridder|Toomas Karmo|Matt Rock|J. R. Thomson|Waldemar Ogloza|Krysztof Kaminski|Piotr Ligeza	  Radial-velocity measurements and sine-curve fits to the orbital radial velocity variations are presented for ten close binary systems: EG Cep,V1191 Cyg, V1003 Her, BD+7_3142, V357 Peg, V407 Peg, V1123 Tau, V1128 Tau, HH UMa, and PY Vir. While most of the studied eclipsing systems are contact binaries, EG Cep is a detached or a semi-detached double-lined binary and V1003 Her is a close binary of an uncertain type seen at a very low inclination angle. We discovered two previously unknown triple systems, BD+7_3142 and PY Vir, both with late spectral-type (K2V) binaries. Of interest is the low-mass ratio (q = 0.106) close binary V1191 Cyg showing an extremely fast period increase; the system has a very short period for its spectral type and shows a W-type light curve, a feature rather unexpected for such a low mass-ratio system. 	
0807.1124v1	http://arxiv.org/pdf/0807.1124v1	2008	A cosmologically motivated description of the dark matter halo profile   for the Low Surface Brightness Galaxy, Malin 1	Marc S. Seigar	  In this paper we derive a possible mass profile for the low surface brightness galaxy, Malin 1, based upon previously published space-based and ground-based photometric properties and kinematics. We use properties of the bulge, normal disk, outer extended disk and \ion{H}{1} mass as inputs into mass profile models. We find that the dark matter halo model of Malin 1 is best described by a halo profile that has undergone adiabatic contraction, inconsistent with the findings for most disk galaxies to date, yet consistent with rotation curve studies of M31. More importantly, we find that Malin 1 is baryon dominated in its central regions out to a radius of $\sim10$ kpc (in the bulge region). Low-surface brightness galaxies are often referred to as being dark matter dominated at all radii. If this is the case, then Malin 1 would seem to have characteristics similar to those of normal barred disk galaxies, as suggested by other recent work. We also find that Malin 1 also falls on the rotation curve shear versus spiral arm pitch angle relation for normal galaxies, although more LSB galaxies need to be studied to determine if this is typical. 	
0808.3152v1	http://arxiv.org/pdf/0808.3152v1	2008	Lattice Properties of PbX (X = S, Se, Te): Experimental Studies and ab   initio Calculations Including Spin-Orbit Effects	A. H. Romero|M. Cardona|R. K. Kremer|R. Lauck|G. Siegle|J. Serrano|X. C. Gonze	  During the past five years the low temperature heat capacity of simple semiconductors and insulators has received renewed attention. Of particular interest has been its dependence on isotopic masses and the effect of spin- orbit coupling in ab initio calculations. Here we concentrate on the lead chalcogenides PbS, PbSe and PbTe. These materials, with rock salt structure, have different natural isotopes for both cations and anions, a fact that allows a systematic experimental and theoretical study of isotopic effects e.g. on the specific heat. Also, the large spin-orbit splitting of the 6p electrons of Pb and the 5p of Te allows, using a computer code which includes spin-orbit interaction, an investigation of the effect of this interaction on the phonon dispersion relations and the temperature dependence of the specific heat and on the lattice parameter. It is shown that agreement between measurements and calculations significantly improves when spin-orbit interaction is included. 	
0809.0024v1	http://arxiv.org/pdf/0809.0024v1	2008	Game Theory with Costly Computation	Joseph Y. Halpern|Rafael Pass	  We develop a general game-theoretic framework for reasoning about strategic agents performing possibly costly computation. In this framework, many traditional game-theoretic results (such as the existence of a Nash equilibrium) no longer hold. Nevertheless, we can use the framework to provide psychologically appealing explanations to observed behavior in well-studied games (such as finitely repeated prisoner's dilemma and rock-paper-scissors). Furthermore, we provide natural conditions on games sufficient to guarantee that equilibria exist. As an application of this framework, we consider a notion of game-theoretic implementation of mediators in computational games. We show that a special case of this notion is equivalent to a variant of the traditional cryptographic definition of protocol security; this result shows that, when taking computation into account, the two approaches used for dealing with "deviating" players in two different communities -- Nash equilibrium in game theory and zero-knowledge "simulation" in cryptography -- are intimately related. 	
0812.0960v1	http://arxiv.org/pdf/0812.0960v1	2008	Ideal barriers to polarization reversal and domain-wall motion in   strained ferroelectric thin films	S. P. Beckman|Xinjie Wang|Karin M. Rabe|David Vanderbilt	  The ideal intrinsic barriers to domain switching in c-phase PbTiO_3 (PTO), PbZrO_3 (PZO), and PbZr_{1-x}Ti_xO_3 (PZT) are investigated via first-principles computational methods. The effects of epitaxial strain on the atomic structure, ferroelectric response, barrier to coherent domain reversal, domain-wall energy, and barrier to domain-wall translation are studied. It is found that PTO has a larger polarization, but smaller energy barrier to domain reversal, than PZO. Consequentially the idealized coercive field is over two times smaller in PTO than PZO. The Ti--O bond length is more sensitive to strain than the other bonds in the crystals. This results in the polarization and domain-wall energy in PTO having greater sensitivity to strain than in PZO. Two ordered phases of PZT are considered, the rock-salt structure and a (100) PTO/PZO superlattice. In these simple structures we find that the ferroelectric properties do not obey Vergard's law, but instead can be approximated as an average over individual 5-atom unit cells. 	
0901.0304v1	http://arxiv.org/pdf/0901.0304v1	2009	Isotropic Gamma-Ray Background: Cosmic-Ray Induced Albedo from Debris in   the Solar System?	Igor V. Moskalenko|Troy A. Porter	  We calculate the gamma-ray albedo due to cosmic-ray interactions with debris (small rocks, dust, and grains) in the Oort Cloud. We show that under reasonable assumptions a significant proportion of what is called the "extragalactic gamma-ray background" could be produced at the outer frontier of the solar system and may be detectable by the Large Area Telescope, the primary instrument on the Fermi Gamma-Ray Space Telescope. If detected it could provide unique direct information about the total column density of material in the Oort Cloud that is difficult to access by any other method. The same gamma ray production process takes place in other populations of small solar system bodies such as Main Belt asteroids, Jovian and Neptunian Trojans, and Kuiper Belt objects. Their detection can be used to constrain the total mass of debris in these systems. 	
0901.1161v1	http://arxiv.org/pdf/0901.1161v1	2009	Coherent $ρ^0$ photoproduction in bulk matter at high energies	Elsa Couderc|Spencer Klein	  The momentum transfer $\Delta k$ required for a photon to scatter from a target and emerge as a $\rho^0$ decreases as the photon energy $k$ rises. For $k>3\times10^{14}$ eV, $\Delta k$ is small enough that the interaction cannot be localized to a single nucleus. At still higher energies, photons may coherently scatter elastically from bulk matter and emerge as a $\rho^0$, in a manner akin to kaon regeneration. Constructive interference from the different nuclei coherently raises the cross section and the interaction probability rises linearly with energy. At energies above $10^{23}$ eV, coherent conversion is the dominant process; photons interact predominantly as $\rho^0$. We compute the coherent scattering probabilities in slabs of lead, water and rock, and discuss the implications of the increased hadronic interaction probabilities for photons on ultra-high energy shower development. 	
0901.3397v1	http://arxiv.org/pdf/0901.3397v1	2009	Floating-zone growth and property characterizations of high-quality   La2-xSrxCuO4 single crystals	Xiaoli Shen|Zhengcai Li|Caixia Shen|Wei Lu|Xiaoli Dong|Fang Zhou*|Zhongxian Zhao	  We have grown underdoped (x = 0.11, 0.12) and optimally doped (x = 0.16) La2-xSrxCuO4 (LSCO) crystals by traveling-solvent floating-zone (TSFZ) technique. In order to obtain LSCO single crystals of high quality, we have made much effort to optimize the preparation procedures. For example, we have adopted sol-gel route to prepare highly fine and homogeneous LSCO precursor powder, and used quite slow growth rate. The sizable grown crystal ingots are typically about 6.6 mm in diameter and 100 mm in length, and no impurity phases were detected. The high quality of grown crystals has been verified by double-crystal x-ray rocking curves, with full-width-at-half-maximum (FWHM) being only 113 ~ 150 arcseconds (or 0.03 deg - 0.04 deg), which are the best data reported so far for LSCO crystals. The superconducting critical temperatures (TC's) of the cuprate crystals are 30 K for x = 0.11, 31 K for x = 0.12 and 38.5 K for x = 0.16 samples according to magnetic measurements. 	
0901.4413v2	http://arxiv.org/pdf/0901.4413v2	2010	Complex Aperture Networks	H. O. Ghaffari|M. Sharifzadeh|E. Evgin	  A complex network approach is proposed to study the shear behavior of a rough rock joint. Similarities between aperture profiles are established and a general network in two directions (in parallel and perpendicular to the shear direction) is constructed. Evaluation of this newly formed network shows that the degree distribution of the network, after a transition stage falls into a quasi stable state which is roughly obeying a Gaussian distribution. In addition, the growth of the clustering coefficient and the number of edges are approximately scaled with the development of shear strength and hydraulic conductivity, which can be utilized to estimate, shear distribution over asperities. Furthermore, we characterize the contact profiles using the same approach. Despite the former case, the later networks are following a growing network mode. 	
0903.4654v1	http://arxiv.org/pdf/0903.4654v1	2009	Heavy neutrino decay at SHALON	V. G. Sinitsyna|M. Masip|S. I. Nikolsky|V. Y. Sinitsyna	  The SHALON Cherenkov telescope has recorded over 2x10^6 extensive air showers during the past 17 years. The analysis of the signal at different zenith angles (\theta) has included observations from the sub-horizontal direction \theta=97^o. This inclination defines an Earth skimming trajectory with 7 km of air and around 1000 km of rock in front of the telescope. During a period of 324 hours of observation, after a cut of shower-like events that may be caused by chaotic sky flashes or reflections on the snow of vertical showers, we have detected 5 air showers of TeV energies. We argue that these events may be caused by the decay of a long-lived penetrating particle entering the atmosphere from the ground and decaying in front of the telescope. We show that this particle can not be a muon or a tau lepton. As a possible explanation, we discuss two scenarios with an unstable neutrino of mass m\approx 0.5 GeV and c\tau\approx 30 m. Remarkably, one of these models has been recently proposed to explain an excess of electron-like neutrino events at MiniBooNE. 	
0904.3489v1	http://arxiv.org/pdf/0904.3489v1	2009	The propagation of ultra-high energy tau leptons and neutrinos while   skimming the Earth	O. Blanch Bigas|O. Deligny|K. Payet|V. Van Elewyck	  The detection of Earth-skimming tau neutrinos has turned into a very promising strategy for the observation of UHE cosmic neutrinos. The sensitivity of this channel crucially depends on the parameters of the propagation of the tau neutrino (and the tau lepton) through the terrestrial crust, which governs the flux of emerging tau leptons that can be detected. This propagation problem is usually treated in a simplified framework where several effects are neglected, e.g. the possibility of multiple regenerations of the tau neutrino, the weak interactions of the tau lepton, as well as the stochastic nature of its energy losses. We discuss here the validity of such approximations by studying the propagation in standard rock of tau leptons and neutrinos with both mono-energetic and power-law spectra. We also investigate the impact of such simplifications in non-standard scenarios for the neutrino-nucleon interactions as well as for the tau energy losses. 	
0904.4791v1	http://arxiv.org/pdf/0904.4791v1	2009	Structural phase transitions and fundamental band gaps of Mg(x)Zn(1-x)O   alloys from first principles	I. V. Maznichenko|A. Ernst|M. Bouhassoune|J. Henk|M. Daene|M. Lueders|P. Bruno|W. Hergert|I. Mertig|Z. Szotek|W. M. Temmerman	  The structural phase transitions and the fundamental band gaps of Mg(x)Zn(1-x)O alloys are investigated by detailed first-principles calculations in the entire range of Mg concentrations x, applying a multiple-scattering theoretical approach (Korringa-Kohn-Rostoker method). Disordered alloys are treated within the coherent potential approximation (CPA). The calculations for various crystal phases have given rise to a phase diagram in good agreement with experiments and other theoretical approaches. The phase transition from the wurtzite to the rock-salt structure is predicted at the Mg concentration of x = 0.33, which is close to the experimental value of 0.33 - 0.40. The size of the fundamental band gap, typically underestimated by the local density approximation, is considerably improved by the self-interaction correction. The increase of the gap upon alloying ZnO with Mg corroborates experimental trends. Our findings are relevant for applications in optical, electrical, and in particular in magnetoelectric devices. 	
0906.0838v1	http://arxiv.org/pdf/0906.0838v1	2009	Probing Internal Stress and Crystallinity in Wet Foam via Raman   Spectroscopy	T. K. Barik|P. Bandyopadhyay|A. Roy	  In this article, we correlate the internal stress and the characteristics of a vibrational mode in wet foam. Using microscope images, we estimate the average size of the bubbles in wet foam, at specific time intervals, over a duration of twenty four hours. Raman spectra are also recorded at the same time intervals, over the same time frame. We show that the internal stress, originated from the macroscopic structural change of foam with ageing, can be related to the observed Raman shift of the low frequency methylene rocking mode of the constituent surfactant molecules in foam. In this report we also show the capability of the Raman spectroscopy to reveal the crystallinity in foamy materials, when studied for a longer period of time. 	
0906.3726v1	http://arxiv.org/pdf/0906.3726v1	2009	Interpretation of the Underground Muon Charge Ratio	P. A. Schreiner|J. Reichenbacher|M. C. Goodman	  The MINOS experiment has observed a rise in the underground muon charge ratio $r_\mu$ = ${\mu^+/\mu^-}$. This ratio can be related to the atmospheric production ratios of ${\pi^+/\pi^-}$ and ${K^+/K^-}$. Our analysis indicates that the relevant variable for studying the charge ratio+ $\ecos$, rather than $\emu$. We compare a simple energy dependent parameterization of the rise in the charge ratio with more detailed previously published Monte Carlo simulations and an analytical calculation. We also estimate the size of two previously neglected effects in this context: the charge sign dependency of the dE/dx in rock, and the energy dependence of heavy primaries on the derived ${K^+/K^-}$ ratio. 	
0906.4364v2	http://arxiv.org/pdf/0906.4364v2	2009	Muon Fluxes From Dark Matter Annihilation	Arif Emre Erkoca|Mary Hall Reno|Ina Sarcevic	  We calculate the muon flux from annihilation of the dark matter in the core of the Sun, in the core of the Earth and from cosmic diffuse neutrinos produced in dark matter annihilation in the halos. We consider model-independent direct neutrino production and secondary neutrino production from the decay of taus produced in the annihilation of dark matter. We illustrate how muon energy distribution from dark matter annihilation has a very different shape than muon flux from atmospheric neutrinos. We consider both the upward muon flux, when muons are created in the rock below the detector, and the contained flux when muons are created in the (ice) detector. We contrast our results to the ones previously obtained in the literature, illustrating the importance of properly treating muon propagation and energy loss. We comment on neutrino flavor dependence and their detection. 	
0907.1472v1	http://arxiv.org/pdf/0907.1472v1	2009	Precession and Recession of the Rock'n'roller	Peter Lynch|Miguel D. Bustamante	  We study the dynamics of a spherical rigid body that rocks and rolls on a plane under the effect of gravity. The distribution of mass is non-uniform and the centre of mass does not coincide with the geometric centre.   The symmetric case, with moments of inertia I_1=I_2, is integrable and the motion is completely regular. Three known conservation laws are the total energy E, Jellett's quantity Q_J and Routh's quantity Q_R.   When the inertial symmetry I_1=I_2 is broken, even slightly, the character of the solutions is profoundly changed and new types of motion become possible. We derive the equations governing the general motion and present analytical and numerical evidence of the recession, or reversal of precession, that has been observed in physical experiments.   We present an analysis of recession in terms of critical lines dividing the (Q_R,Q_J) plane into four dynamically disjoint zones. We prove that recession implies the lack of conservation of Jellett's and Routh's quantities, by identifying individual reversals as crossings of the orbit (Q_R(t),Q_J(t)) through the critical lines. Consequently, a method is found to produce a large number of initial conditions so that the system will exhibit recession. 	
0908.1507v1	http://arxiv.org/pdf/0908.1507v1	2009	Asymptotic wave-splitting in anisotropic linear acoustics	B. L. G. Jonsson|M. Norgren	  Linear acoustic wave-splitting is an often used tool in describing sound-wave propagation through earth's subsurface. Earth's subsurface is in general anisotropic due to the presence of water-filled porous rocks. Due to the complexity and the implicitness of the wave-splitting solutions in anisotropic media, wave-splitting in seismic experiments is often modeled as isotropic. With the present paper, we have derived a simple wave-splitting procedure for an instantaneously reacting anisotropic media that includes spatial variation in depth, yielding both a traditional (approximate) and a `true amplitude' wave-field decomposition. One of the main advantages of the method presented here is that it gives an explicit asymptotic representation of the linear acoustic-admittance operator to all orders of smoothness for the smooth, positive definite anisotropic material parameters considered here. Once the admittance operator is known we obtain an explicit asymptotic wave-splitting solution. 	
0910.3457v1	http://arxiv.org/pdf/0910.3457v1	2009	Encapsulated Single Crystal Growth and Annealing of the High-Temperature   Superconductor Tl-2201	D. C. Peets|Ruixing Liang|Mati Raudsepp|W. N. Hardy|D. A. Bonn	  Highly-perfect platelet single crystals of Tl_2Ba_2CuO_{6+d} (Tl-2201) were grown by a self-flux technique. A novel encapsulation scheme allowed the precursors to react prior to the sealing required to contain volatile thallium oxides, and permitted the removal of melt at the conclusion of growth, reproducibly producing high yields of clean crystals. The crystals were annealed under well-controlled oxygen partial pressures, then characterised. They have sharp superconducting transitions, narrow X-ray rocking curves and a low 4% substitution of thallium by copper, all evidence of their high perfection and homogeneity. The crystals are orthorhombic at most dopings, and a previously unreported commensurate superlattice distortion is observed. 	
0911.3271v1	http://arxiv.org/pdf/0911.3271v1	2009	How Common are Extrasolar, Late Heavy Bombardments?	Mark Booth|Mark C. Wyatt|Alessandro Morbidelli|Amaya Moro-Martín|Harold F. Levison	  The habitability of planets is strongly affected by impacts from comets and asteroids. Indications from the ages of Moon rocks suggest that the inner Solar System experienced an increased rate of impacts roughly 3.8 Gya known as the Late Heavy Bombardment (LHB). Here we develop a model of how the Solar System would have appeared to a distant observer during its history based on the Nice model of Gomes et al. (2005). We compare our results with observed debris discs. We show that the Solar System would have been amongst the brightest of these systems before the LHB. Comparison with the statistics of debris disc evolution shows that such heavy bombardment events must be rare occurring around less than 12% of Sun-like stars. 	
