id	link	date	title	authors	summary
1509.07436v3	http://arxiv.org/pdf/1509.07436v3	2016	Subterranean production of neutrons, $^{39}$Ar and $^{21}$Ne: Rates and   uncertainties	Ondřej Šrámek|Lauren Stevens|William F. McDonough|Sujoy Mukhopadhyay|R. J. Peterson	  Accurate understanding of the subsurface production rate of the radionuclide $^{39}$Ar is necessary for argon dating techniques and noble gas geochemistry of the shallow and the deep Earth, and is also of interest to the WIMP dark matter experimental particle physics community. Our new calculations of subsurface production of neutrons, $^{21}$Ne, and $^{39}$Ar take advantage of the state-of-the-art reliable tools of nuclear physics to obtain reaction cross sections and spectra (TALYS) and to evaluate neutron propagation in rock (MCNP6). We discuss our method and results in relation to previous studies and show the relative importance of various neutron, $^{21}$Ne, and $^{39}$Ar nucleogenic production channels. Uncertainty in nuclear reaction cross sections, which is the major contributor to overall calculation uncertainty, is estimated from variability in existing experimental and library data. Depending on selected rock composition, on the order of $10^7$-$10^{10}$ {\alpha} particles are produced in one kilogram of rock per year (order of 1-$10^3$ kg$^{-1}$ s$^{-1}$); the number of produced neutrons is lower by $\sim6$ orders of magnitude, $^{21}$Ne production rate drops by an additional factor of 15-20, and another one order of magnitude or more is dropped in production of $^{39}$Ar. Our calculation yields a nucleogenic $^{21}$Ne/$^4$He production ratio of $(4.6\pm0.6) \times 10^{-8}$ in Continental Crust and $(4.2\pm0.5) \times 10^{-8}$ in Oceanic Crust and Depleted Mantle. Calculated $^{39}$Ar production rates span a great range from $29\pm9$ atoms kg-rock$^{-1}$ yr$^{-1}$ in the K-Th-U-enriched Upper Continental Crust to $(2.6\pm0.8) \times 10^{-4}$ atoms kg-rock$^{-1}$ yr$^{-1}$ in Depleted Upper Mantle. Nucleogenic $^{39}$Ar production exceeds the cosmogenic production below $\sim700$ meters depth and thus, affects radiometric ages of groundwater. 	
9908329v1	http://arxiv.org/pdf/cond-mat/9908329v1	1999	Material failure time and the fiber bundle model with thermal noise	A. Guarino|R. Scorretti|S. Ciliberto	  The statistical properties of failure are studied in a fiber bundle model with thermal noise. We find that in agreement with recent experiments the macroscopic failure is produced by a thermal activation of microcracks. Most importantly the effective temperature of the system is amplified by the spatial disorder (heterogeneity) of the fiber bundle. 	
1105.0296v1	http://arxiv.org/pdf/1105.0296v1	2011	A Formal Model of Anonymous Systems	Yang D. Li	  We put forward a formal model of anonymous systems. And we concentrate on the anonymous failure detectors in our model. In particular, we give three examples of anonymous failure detectors and show that they can be used to solve the consensus problem and that they are equivalent to their classic counterparts. Moreover, we show some relationship among them and provide a simple classification of anonymous failure detectors. 	
1510.09119v2	http://arxiv.org/pdf/1510.09119v2	2016	From Byzantine Failures to Crash Failures in Message-Passing Systems: a   BG Simulation-based approach	Damien Imbs|Michel Raynal|Julien Stainer	  The BG-simulation is a powerful reduction algorithm designed for asynchronous read/write crash-prone systems. It allows a set of $(t+1)$ asynchronous sequential processes to wait-free simulate (i.e., despite the crash of up to $t$ of them) an arbitrary number $n$ of processes under the assumption that at most $t$ of them may crash. The BG simulation shows that, in read/write systems, the crucial parameter is not the number $n$ of processes, but the upper bound $t$ on the number of process crashes.   The paper extends the concept of BG simulation to asynchronous message-passing systems prone to Byzantine failures. Byzantine failures are the most general type of failure: a faulty process can exhibit any arbitrary behavior. Because of this, they are also the most difficult to analyze and to handle algorithmically. The main contribution of the paper is a signature-free reduction of Byzantine failures to crash failures. Assuming $t<\min(n',n/3)$, the paper presents an algorithm that simulates a system of $n'$ processes where up to $t$ may crash, on top of a basic system of $n$ processes where up to $t$ may be Byzantine. While topological techniques have been used to relate the computability of Byzantine failure-prone systems to that of crash failure-prone ones, this simulation is the first, to our knowledge, that establishes this relation directly, in an algorithmic way.   In addition to extending the basic BG simulation to message-passing systems and failures more severe than process crashes, being modular and direct, this simulation provides us with a deeper insight in the nature and understanding of crash and Byzantine failures in the context of asynchronous message-passing systems. Moreover, it also allows crash-tolerant algorithms, designed for asynchronous read/write systems, to be executed on top of asynchronous message-passing systems prone to Byzantine failures. 	
1609.02956v1	http://arxiv.org/pdf/1609.02956v1	2016	Puzzles in modern biology. I. Male sterility, failure reveals design	Steven A. Frank	  Many human males produce dysfunctional sperm. Various plants frequently abort pollen. Hybrid matings often produce sterile males. Widespread male sterility is puzzling. Natural selection prunes reproductive failure. Puzzling failure implies something that we do not understand about how organisms are designed. Solving the puzzle reveals the hidden processes of design. 	
1702.05849v1	http://arxiv.org/pdf/1702.05849v1	2017	A Platform for Automating Chaos Experiments	Ali Basiri|Aaron Blohowiak|Lorin Hochstein|Casey Rosenthal	  The Netflix video streaming system is composed of many interacting services. In such a large system, failures in individual services are not uncommon. This paper describes the Chaos Automation Platform, a system for running failure injection experiments on the production system to verify that failures in non-critical services do not result in system outages. 	
1708.07379v1	http://arxiv.org/pdf/1708.07379v1	2017	Results of the Survey: Failures in Robotics and Intelligent Systems	Johannes Wienke|Sebastian Wrede	  In January 2015 we distributed an online survey about failures in robotics and intelligent systems across robotics researchers. The aim of this survey was to find out which types of failures currently exist, what their origins are, and how systems are monitored and debugged - with a special focus on performance bugs. This report summarizes the findings of the survey. 	
1710.06832v1	http://arxiv.org/pdf/1710.06832v1	2017	The Origins of Computational Mechanics: A Brief Intellectual History and   Several Clarifications	James P. Crutchfield	  The principle goal of computational mechanics is to define pattern and structure so that the organization of complex systems can be detected and quantified. Computational mechanics developed from efforts in the 1970s and early 1980s to identify strange attractors as the mechanism driving weak fluid turbulence via the method of reconstructing attractor geometry from measurement time series and in the mid-1980s to estimate equations of motion directly from complex time series. In providing a mathematical and operational definition of structure it addressed weaknesses of these early approaches to discovering patterns in natural systems.   Since then, computational mechanics has led to a range of results from theoretical physics and nonlinear mathematics to diverse applications---from closed-form analysis of Markov and non-Markov stochastic processes that are ergodic or nonergodic and their measures of information and intrinsic computation to complex materials and deterministic chaos and intelligence in Maxwellian demons to quantum compression of classical processes and the evolution of computation and language.   This brief review clarifies several misunderstandings and addresses concerns recently raised regarding early works in the field (1980s). We show that misguided evaluations of the contributions of computational mechanics are groundless and stem from a lack of familiarity with its basic goals and from a failure to consider its historical context. For all practical purposes, its modern methods and results largely supersede the early works. This not only renders recent criticism moot and shows the solid ground on which computational mechanics stands but, most importantly, shows the significant progress achieved over three decades and points to the many intriguing and outstanding challenges in understanding the computational nature of complex dynamic systems. 	
0306247v4	http://arxiv.org/pdf/cond-mat/0306247v4	2004	Competing Styles of Statistical Mechanics: II. Comparison of Theory and   Experiment and Further Illustrations	Áurea R. Vasconcellos|J. Galvão Ramos|Roberto Luzzi	  In the present follow-up article of a previous one [1] we illustrate the use of the Unconventional Statistical Mechanics described and discussed in the latter. This is done via the analysis, resorting to Renyi approach, of experimental results in the case of so-called "anomalous" luminescence in nanometric quantum wells in semiconductor heterostructures, and the so-called "anomalous" cyclic voltammetry in fractal-like electrodes in microbatteries. Also a purely theoretical analysis is done in the cases of an ideal gas and of radiation comparing the conventional and unconventional approaches. In all of these situations it is discussed which is the failure to satisfy the Criteria of Efficiency and/or Sufficiency thus requiring to resort to the unconventional approach, and what determines the value of the infoentropic index in each case, and its dependence on the system characteristics. Moreover, on the basis of the results we obtain, it is conjectured that the infoentropic index may satisfy what we call a law defining a "path to sufficiency". PACS: 05.70.Ln; 82.20.Mj; 82.20.Db Keywords: Renyi Statistics; Escort Probability; Fractal Structured Systems; Power Law Properties. 	 renyi statistics, escort probability, fractal structured
systems, power law properties 

0403005v2	http://arxiv.org/pdf/quant-ph/0403005v2	2005	Path integrals from classical momentum paths	John Hegseth	  The path integral formulation of quantum mechanics constructs the propagator by evaluating the action S for all classical paths in coordinate space. A corresponding momentum path integral may also be defined through Fourier transforms in the endpoints. Although these momentum path integrals are especially simple for several special cases, no one has, to my knowledge, ever formally constructed them from all classical paths in momentum space. I show that this is possible because there exists another classical mechanics based on an alternate classical action R. Hamilton's Canonical equations result from a variational principle in both S and R. S uses fixed beginning and ending spatial points while R uses fixed beginning and ending momentum points. This alternative action's classical mechanics also includes a Hamilton-Jacobi equation. I also present some important points concerning the beginning and ending conditions on the action necessary to apply a Canonical transformation. These properties explain the failure of the Canonical transformation in the phase space path integral. It follows that a path integral may be constructed from classical position paths using S in the coordinate representation or from classical momentum paths using R in the momentum representation. Several example calculations are presented that illustrate the simplifications and practical advantages made possible by this broader view of the path integral. In particular, the normalized amplitude for a free particle is found without using the Schrodinger equation, the internal spin degree of freedom is simply and naturally derived, and the simple harmonic oscillator is calculated. 	
1102.0113v1	http://arxiv.org/pdf/1102.0113v1	2011	Drug transport mechanism of P-glycoprotein monitored by single molecule   fluorescence resonance energy transfer	Stefan Ernst|Brandy Verhalen|Nawid Zarrabi|Stephan Wilkens|Michael Boersch	  In this work we monitor the catalytic mechanism of P-glycoprotein (Pgp) using single-molecule fluorescence resonance energy transfer (FRET). Pgp, a member of the ATP binding cassette family of transport proteins, is found in the plasma membrane of animal cells where it is involved in the ATP hydrolysis driven export of hydrophobic molecules. When expressed in the plasma membrane of cancer cells, the transport activity of Pgp can lead to the failure of chemotherapy by excluding the mostly hydrophobic drugs from the interior of the cell. Despite ongoing effort, the catalytic mechanism by which Pgp couples MgATP binding and hydrolysis to translocation of drug molecules across the lipid bilayer is poorly understood. Using site directed mutagenesis, we have introduced cysteine residues for fluorescence labeling into different regions of the nucleotide binding domains (NBDs) of Pgp. Double-labeled single Pgp molecules showed fluctuating FRET efficiencies during drug stimulated ATP hydrolysis suggesting that the NBDs undergo significant movements during catalysis. Duty cycle-optimized alternating laser excitation (DCO-ALEX) is applied to minimize FRET artifacts and to select the appropriate molecules. The data show that Pgp is a highly dynamic enzyme that appears to fluctuate between at least two major conformations during steady state turnover. 	
1202.4796v2	http://arxiv.org/pdf/1202.4796v2	2013	Realistic time-scale fully atomistic simulations of surface nucleation   of dislocations in pristine nanopillars	Pratyush Tiwary|Axel van de Walle	  We use our recently proposed accelerated dynamics algorithm (Tiwary & van de Walle, 2011) to calculate temperature and stress dependence of activation free energy for surface nucleation of dislocations in pristine Gold nanopillars under realistic loads. While maintaining fully atomistic resolution, we achieve the fraction of a second time-scale regime. We find that the activation free energy depends significantly on the driving force (stress or strain) and temperature, leading to very high activation entropies. We also perform compression tests on Gold nanopillars for strain rates varying between 7 orders of magnitudes, reaching as low as 10^3/s. Our calculations show the quantitative effects on the yield point of unrealistic strain-rate Molecular Dynamics calculations: we find that while the failure mechanism for <001> compression of Gold nanopillars remains the same across the entire strain-rate range, the elastic limit (defined as stress for nucleation of the first dislocation) depends significantly on the strain-rate. We also propose a new methodology that overcomes some of the limits in our original accelerated dynamics scheme (and accelerated dynamics methods in general). We lay out our methods in sufficient details so as to be used for understanding and predicting deformation mechanism under realistic driving forces for various problems. 	
1207.1064v2	http://arxiv.org/pdf/1207.1064v2	2012	Fluctuations and differential contraction during regeneration of Hydra   vulgaris tissue toroids	Michael Krahe|Iris Wenzel|Kao-Nung Lin|Julia Fischer|Joseph Goldmann|Markus Kästner|Claus Fütterer	  We studied regenerating bilayered tissue toroids dissected from Hydra vulgaris polyps and relate our macroscopic observations to the dynamics of force-generating mesoscopic cytoskeletal structures. Tissue fragments undergo a specific toroid-spheroid folding process leading to complete regeneration towards a new organism. The time scale of folding is too fast for biochemical signalling or morphogenetic gradients which forced us to assume purely mechanical self-organization. The initial pattern selection dynamics was studied by embedding toroids into hydro-gels allowing us to observe the deformation modes over longer periods of time. We found increasing mechanical fluctuations which break the toroidal symmetry and discuss the evolution of their power spectra for various gel stiffnesses. Our observations are related to single cell studies which explain the mechanical feasibility of the folding process. In addition, we observed switching of cells from a tissue bound to a migrating state after folding failure as well as in tissue injury.   We found a supra-cellular actin ring assembled along the toroid's inner edge. Its contraction can lead to the observed folding dynamics as we could confirm by finite element simulations. This actin ring in the inner cell layer is assembled by myosin- driven length fluctuations of supra-cellular {\alpha}-actin structures (myonemes) in the outer cell-layer. 	
1312.7835v1	http://arxiv.org/pdf/1312.7835v1	2013	Can we advance macroscopic quantum systems outside the framework of   complex decoherence theory?	Mark E. Brezinski|Maria Rupnick	  Macroscopic quantum systems (MQS) are macroscopic systems driven by quantum rather than classical mechanics, a long studied area with minimal success till recently. Harnessing the benefits of quantum mechanics on a macroscopic level would revolutionize fields ranging from telecommunication to biology, the latter focused on here for reasons discussed. Contrary to misconceptions, there are no known physical laws that prevent the development of MQS. Instead, they are generally believed universally lost in complex systems from environmental entanglements (decoherence). But we argue success is achievable MQS with decoherence compensation developed, naturally or artificially, from top-down rather current reductionist approaches. This paper advances the MQS field by a complex systems approach to decoherence. First, why complex system decoherence approaches (top-down) are needed is discussed. Specifically, complex adaptive systems (CAS) are not amenable to reductionist models (and their master equations) because of emergent behavior, approximation failures, not accounting for quantum compensator mechanisms, ignoring path integrals, and the subentity problem. In addition, since MQS must exist within the context of the classical world, rapid decoherence and prolonged coherence are both needed. Nature has already demonstrated this for quantum subsystems such as photosynthesis and magnetoreception. Second, we perform a preliminary study that illustrates a top-down approach to potential MQS. In summary, reductionist arguments against MQS are not justifiable. It is more likely they are not easily detectable in large intact classical systems or has been destroyed by reductionist experimental set-ups. This complex systems decoherence approach, using top down investigations, is critical to paradigm shifts in MQS research both in biological and non-biological systems. 	
1503.04422v1	http://arxiv.org/pdf/1503.04422v1	2015	Making Availability as a Service in the Clouds	Pengfei Chen|Yong Qi|Peipei Wang|Li Su|Xinyi Li	  Cloud computing has achieved great success in modern IT industry as an excellent computing paradigm due to its flexible management and elastic resource sharing. To date, cloud computing takes an irrepalceable position in our socioeconomic system and influences almost every aspect of our daily life. However, it is still in its infancy, many problems still exist.Besides the hotly-debated security problem, availability is also an urgent issue.With the limited power of availability mechanisms provided in present cloud platform, we can hardly get detailed availability information of current applications such as the root causes of availability problem,mean time to failure, etc. Thus a new mechanism based on deep avaliability analysis is neccessary and benificial.Following the prevalent terminology 'XaaS',this paper proposes a new win-win concept for cloud users and providers in term of 'Availability as a Service' (abbreviated as 'AaaS').The aim of 'AaaS' is to provide comprehensive and aimspecific runtime avaliabilty analysis services for cloud users by integrating plent of data-driven and modeldriven approaches. To illustrate this concept, we realize a prototype named 'EagleEye' with all features of 'AaaS'. By subscribing corresponding services in 'EagleEye', cloud users could get specific availability information of their applications deployed in cloud platform. We envision this new kind of service will be merged into the cloud management mechanism in the near future. 	
1509.07801v3	http://arxiv.org/pdf/1509.07801v3	2016	Analysis of the Behavior of Ultra High Performance Concrete at Early Age	Lin Wan|Roman Wendner|Benliang Liang|Gianluca Cusatis	  Ultra high performance concretes (UHPCs) are cementitious composite materials with high level of perfor- mance characterized by high compressive strength, high tensile strength and superior durability, reached by low water-to-binder ratio, optimized aggregate size distribution, thermal activation, and fiber reinforcement. In the past couple of decades, more and more UHPCs have been developed and found their ways into practice. Thus, the demand for computational models capable of describing and predicting relevant aging phenomena to assist design and planning is increasing. This paper presents the early age experimental characterization as well as the results of subsequent simulations of a typical UHPC matrix. Performed and simulated tests include unconfined compression, splitting (Brazilian), and three-point-bending tests. The computational framework is formulated by coupling a hygro-thermo-chemical (HTC) theory and a comprehensive mesoscale discrete model with formulated aging functions. The HTC component allows taking into account various types of curing conditions with varying temperature and relative humidity and predicting the level of concrete aging. The mechanical component, the Lattice Discrete Particle Model (LDPM), permits the simulation of the failure behavior of concrete at the length scale of major heterogeneities. The aging functions relate the mesoscale LDPM mechanical properties in terms of aging degree, defined in this work as the ratio between the quasi-static elastic modulus at a certain age and its asymptotic value. The obtained results provide insights in both UHPC early age mechanisms and a computational model for the analysis of aging UHPC structures. 	
1703.07864v1	http://arxiv.org/pdf/1703.07864v1	2017	Quantifying the structural integrity of nanorod arrays	Florian Thöle|Longjian Xue|Claudia Heß|Reinald Hillebrand|Stanislav N. Gorb|Martin Steinhart	  Arrays of aligned nanorods oriented perpendicular to a support, which are accessible by top-down lithography or by means of shape-defining hard templates, have received increasing interest as sensor components, components for nanophotonics and nanoelectronics, substrates for tissue engineering, sur-faces having specific adhesive or antiadhesive properties and as surfaces with customized wettability. Agglomeration of the nanorods deteriorates the performance of components based on nanorod arrays. A comprehensive body of literature deals with mechanical failure mechanisms of nanorods and design criteria for mechanically stable nanorod arrays. However, the structural integrity of nanorod arrays is commonly evaluated only visually and qualitatively. We use real-space analysis of microscopic images to quantify the fraction of condensed nanorods in nanorod arrays. We suggest the number of array elements apparent in the micrographs divided by the number of array elements a defect-free array would contain in the same area, referred to as integrity fraction, as a measure of structural array integrity. Reproducible procedures to determine the imaged number of array elements are introduced. Thus, quantitative comparisons of different nanorod arrays, or of one nanorod array at different stages of its use, are possible. Structural integrities of identical nanorod arrays differing only in the length of the nanorods are exemplarily analyzed. 	
0310222v1	http://arxiv.org/pdf/astro-ph/0310222v1	2003	Cooling Flows or Heating Flows?	James Binney	  It is now clear that AGN heat cooling flows, largely by driving winds. The winds may contain a relativistic component that generates powerful synchrotron radiation, but it is not clear that all winds do so. The spatial and temporal stability of the AGN/cooling flow interaction are discussed. Collimation of the winds probably provides spatial stability. Temporal stability may be possible only for black holes with masses above a critical value. Both the failure of cooling flows to have adiabatic cores and the existence of X-ray cavities confirm the importance of collimated outflows. I quantify the scale of the convective flow that the AGN Hydra would need to drive if it balanced radiative inward flow by outward flow parallel to the jets. At least in Virgo any such flow must be confined to r<~20 kpc. Hydrodynamical simulations suggest that AGN outbursts cannot last longer than ~25 Myr. Data for four clusters with well studied X-ray cavities suggests that heating associated with cavity formation approximately balances radiative cooling. The role of cosmic infall and the mechanism of filament formation are briefly touched on. 	
9707013v1	http://arxiv.org/pdf/cond-mat/9707013v1	1997	Multicanonical Methods vs. Molecular Dynamics vs. Monte Carlo:   Comparison for Lennard-Jones Glasses	Kamal K. Bhattacharya|James P. Sethna	  We applied a multicanonical algorithm (entropic sampling) to a two-dimensional and a three-dimensional Lennard-Jones system with quasicrystalline and glassy ground states. Focusing on the ability of the algorithm to locate low lying energy states, we compared the results of the multicanonical simulations with standard Monte Carlo simulated annealing and molecular dynamics methods. We find slight benefits to using entropic sampling in small systems (less than 80 particles), which disappear with larger systems. This is disappointing as the multicanonical methods are designed to surmount energy barriers to relaxation. We analyze this failure theoretically, and show (1) the multicanonical method is reduced in the thermodynamic limit (large systems) to an effective Monte Carlo simulated annealing with a random temperature vs. time, and (2) the multicanonical method gets trapped by unphysical entropy barriers in the same metastable states whose energy barriers trap the traditional quenches. The performance of Monte Carlo and molecular dynamics quenches were remarkably similar. 	
9707114v1	http://arxiv.org/pdf/cond-mat/9707114v1	1997	Scaling with respect to disorder in time-to-failure	D. Sornette|J. V. Andersen	  We revisit a simple dynamical model of rupture in random media with long-range elasticity to test whether rupture can be seen as a first-order or a critical transition. We find a clear scaling of the macroscopic modulus as a function of time-to-rupture and of the amplitude of the disorder, which allows us to collapse neatly the numerical simulations over more than five decades in time and more than one decade in disorder amplitude onto a single master curve. We thus conclude that, at least in this model, dynamical rupture in systems with long-range elasticity is a genuine critical phenomenon occurring as soon as the disorder is non-vanishing. 	
9708220v1	http://arxiv.org/pdf/cond-mat/9708220v1	1997	Fine structure and complex exponents in power law distributions from   random maps	Per Jögi|Didier Sornette|Michael Blank	  Discrete scale invariance (DSI) has recently been documented in time-to-failure rupture, earthquake processes and financial crashes, in the fractal geometry of growth processes and in random systems. The main signature of DSI is the presence of log-periodic oscillations correcting the usual power laws, corresponding to complex exponents. Log-periodic structures are important because they reveal the presence of preferred scaling ratios of the underlying physical processes. Here, we present new evidence of log-periodicity overlaying the leading power law behavior of probability density distributions of affine random maps with parametric noise. The log-periodicity is due to intermittent amplifying multiplicative events. We quantify precisely the progressive smoothing of the log-periodic structures as the randomness increases and find a large robustness. Our results provide useful markers for the search of log-periodicity in numerical and experimental data. 	
9709327v1	http://arxiv.org/pdf/cond-mat/9709327v1	1997	Comment on "Tricritical Behavior in Rupture Induced by Disorder"	Rava da Silveira	  In their letter, Andersen, Sornette, and Leung [Phys. Rev. Lett. 78, 2140 (1997)] describe possible behaviors for rupture in disordered media, based on the mean field-like democratic fiber bundle model. In this model, fibers are pulled with a force which is distributed uniformly. A fiber breaks if the stress on it exceeds a threshold chosen from a probability distribution, and the force is then redistributed over the intact fibers. Andersen et al. claim the existence of a tricritical point, separating a "first-order" regime, characterized by a sudden global failure, from a "second-order" regime, characterized by a divergence in the breaking rate. We show that a first-order transition is an artifact of a (large enough) discontinuity put by hand in the disorder distribution. Thus, in generic physical cases, a first-order regime is not present. This result is obtained from a graphical method, which, unlike Andersen at al.'s analytical solution, enables us to distinguish the various classes of qualitatively different behaviors of the model. 	
9803191v1	http://arxiv.org/pdf/cond-mat/9803191v1	1998	Evidence of discrete scale invariance in DLA and time-to-failure by   canonical averaging	A. Johansen|D. Sornette	  Discrete scale invariance, which corresponds to a partial breaking of the scaling symmetry, is reflected in the existence of a hierarchy of characteristic scales l0, c l0, c^2 l0,... where c is a preferred scaling ratio and l0 a microscopic cut-off. Signatures of discrete scale invariance have recently been found in a variety of systems ranging from rupture, earthquakes, Laplacian growth phenomena, ``animals'' in percolation to financial market crashes. We believe it to be a quite general, albeit subtle phenomenon. Indeed, the practical problem in uncovering an underlying discrete scale invariance is that standard ensemble averaging procedures destroy it as if it was pure noise. This is due to the fact, that while c only depends on the underlying physics, l0 on the contrary is realisation-dependent. Here, we adapt and implement a novel so-called ``canonical'' averaging scheme which re-sets the l0 of different realizations to approximately the same value. The method is based on the determination of a realization-dependent effective critical point obtained from, e.g., a maximum susceptibility criterion. We demonstrate the method on diffusion limited aggregation and a model of rupture. 	
9808140v1	http://arxiv.org/pdf/cond-mat/9808140v1	1998	Evidence for the droplet/scaling picture of spin glasses	M. A. Moore|Hemant Bokil|Barbara Drossel	  We have studied the Parisi overlap distribution for the three dimensional Ising spin glass in the Migdal-Kadanoff approximation. For temperatures T around 0.7Tc and system sizes upto L=32, we found a P(q) as expected for the full Parisi replica symmetry breaking, just as was also observed in recent Monte Carlo simulations on a cubic lattice. However, for lower temperatures our data agree with predictions from the droplet or scaling picture. The failure to see droplet model behaviour in Monte Carlo simulations is due to the fact that all existing simulations have been done at temperatures too close to the transition temperature so that sytem sizes larger than the correlation length have not been achieved. 	
9905329v1	http://arxiv.org/pdf/cond-mat/9905329v1	1999	Multifractality in Human Heartbeat Dynamics	Plamen Ch. Ivanov|Luís A. Nunes Amaral|Ary L. Goldberger|Shlomo Havlin|Michael G. Rosenblum|Zbigniew Struzik|H. Eugene Stanley	  Recent evidence suggests that physiological signals under healthy conditions may have a fractal temporal structure. We investigate the possibility that time series generated by certain physiological control systems may be members of a special class of complex processes, termed multifractal, which require a large number of exponents to characterize their scaling properties. We report on evidence for multifractality in a biological dynamical system --- the healthy human heartbeat. Further, we show that the multifractal character and nonlinear properties of the healthy heart rate are encoded in the Fourier phases. We uncover a loss of multifractality for a life-threatening condition, congestive heart failure. 	
9910211v2	http://arxiv.org/pdf/cond-mat/9910211v2	1999	Dynamics of the 2D two-component plasma near the Kosterlitz-Thouless   transition	Dierk Bormann|Hans Beck|Oliver Gallus|Massimiliano Capezzali	  We study the dynamics of a classical, two-component plasma in two dimensions, in the vicinity of the Kosterlitz-Thouless (KT) transition where the system passes from a dielectric low-temperature phase (consisting of bound pairs) to a conducting phase. We use two ``complementary'' analytical approaches and compare to simulations. The conventional, ``intuitive'' approach is built on the KT picture of independently relaxing, bound pairs. A more formal approach, working with Mori projected dynamic correlation functions, avoids to assume the pair picture from the start. We discuss successes and failures of both approaches, and suggest a way to combine the advantages of both. 	
0003131v1	http://arxiv.org/pdf/cond-mat/0003131v1	2000	Scaling of interfaces in brittle fracture and perfect plasticity	E. T. Seppala|V. I. Raisanen|M. J. Alava	  The roughness properties of two-dimensional fracture surfaces as created by the slow failure of random fuse networks are considered and compared to yield surfaces of perfect plasticity with similar disorder. By studying systems up to a linear size L=350 it is found that in the cases studied the fracture surfaces exhibit self-affine scaling with a roughness exponent close to 2/3, which is asymptotically exactly true for plasticity though finite-size effects are evident for both. The overlap of yield or minimum energy and fracture surfaces with exactly the same disorder configuration is shown to be a decreasing function of the system size and to be of a rather large magnitude for all cases studied. The typical ``overlap cluster'' length between pairs of such interfaces converges to a constant with $L$ increasing. 	
0005284v2	http://arxiv.org/pdf/cond-mat/0005284v2	2000	Scale Invariance in the Nonstationarity of Physiological Signals	Pedro Bernaola-Galvan|Plamen Ch. Ivanov|Luis A. Nunes Amaral|Ary L. Goldberger|H. Eugene Stanley	  We introduce a segmentation algorithm to probe temporal organization of heterogeneities in human heartbeat interval time series. We find that the lengths of segments with different local values of heart rates follow a power-law distribution. This scale-invariant structure is not a simple consequence of the long-range correlations present in the data. We also find that the differences in mean heart rates between consecutive segments display a common functional form, but with different parameters for healthy individuals and for patients with heart failure. This finding may provide information into the way heart rate variability is reduced in cardiac disease. 	
0007300v2	http://arxiv.org/pdf/cond-mat/0007300v2	2000	Network robustness and fragility: Percolation on random graphs	D. S. Callaway|M. E. J. Newman|S. H. Strogatz|D. J. Watts	  Recent work on the internet, social networks, and the power grid has addressed the resilience of these networks to either random or targeted deletion of network nodes. Such deletions include, for example, the failure of internet routers or power transmission lines. Percolation models on random graphs provide a simple representation of this process, but have typically been limited to graphs with Poisson degree distribution at their vertices. Such graphs are quite unlike real world networks, which often possess power-law or other highly skewed degree distributions. In this paper we study percolation on graphs with completely general degree distribution, giving exact solutions for a variety of cases, including site percolation, bond percolation, and models in which occupation probabilities depend on vertex degree. We discuss the application of our theory to the understanding of network resilience. 	
0012007v1	http://arxiv.org/pdf/cond-mat/0012007v1	2000	Dilute Bose gas: short-range particle correlations and ultraviolet   divergence	A. Yu. Cherny|A. A. Shanenko	  The modified Bogoliubov model where the primordial interaction is replaced by the t matrix is reinvestigated. It is shown to provide a negative value of the kinetic energy for a strongly interacting dilute Bose gas, contrary to the original Bogoliubov model. To clear up the origin of this failure, the correct values of the kinetic and interaction energies of a dilute Bose gas are calculated. It is demonstrated that both the problem of the negative kinetic energy and the ultraviolet divergence, dating back to the well-known paper of Lee, Yang and Huang, is connected with an inadequate picture of the short-range boson correlations. These correlations are reconsidered within the thermodynamically consistent model proposed earlier by the present authors. Found results are in absolute agreement with the data of the Monte-Carlo calculations for the hard-sphere Bose gas. 	
0012311v1	http://arxiv.org/pdf/cond-mat/0012311v1	2000	Indivisibility of electron bubbles in helium	Veit Elser	  A recent proposal by Maris[1], that single electron bubbles in helium might fission into separate, particle-like entities, does not properly take into account the failure of the adiabatic approximation when, due to tunneling, there is a long electronic time scale. The point along the fission pathway of a photoexcited p-state bubble, where the adiabatic approximation first breaks down, occurs well before the bubble waist has pinched down forming two cavities. In the connected two-lobed geometry, the p- and s-states are strongly mixed by an antisymmetric vibrational mode, and the excitation decays by the mechanism where one lobe collapses while the other expands into the spherical s-state geometry. The extreme pressure jump in a photoexcited bubble leads to shock formation that may halt the elongation even before adiabaticity is compromised. In this case, the photoexcited bubble decays radiatively from the relaxed p-state geometry.   [1] H.J. Maris, On the fission of elementary particles and the evidence for fractional electrons in liquid helium, J. Low Temp. Phys. 120, 173 (2000) 	
0101378v2	http://arxiv.org/pdf/cond-mat/0101378v2	2001	Nonlinear reactive systems viewed as Boolean dynamical systems	E. Abad|P. Grosfils|G. Nicolis	  We present a stochastic, time-discrete boolean model which mimics the mesoscopic dynamics of the desorption reactions $A+A\to A+S$ and $A+A\to S+S$ in a 1D lattice. In the continuous-time limit, we derive a hierarchy of dynamical equations for the subset of moments involving contiguous lattice sites. The solution of the hierarchy allows to compute the exact dynamics of the mean coverage for both microscopic and coarse-grained initial conditions, which turn out to be different from the mean field predictions. The evolution equations for the mean coverage and the second order moments are shown to be equivalent to those provided by a time-continuous Master equation. The important role of higher order fluctuations is brought out by the failure of a truncation scheme retaining only two-particle fluctuation correlations. 	
