id	link	date	title	authors	summary
0501512v1	http://arxiv.org/pdf/cond-mat/0501512v1	2005	Spatial Dynamics of Invasion: The Geometry of Introduced Species	G. Korniss|Thomas Caraco	  Many exotic species combine low probability of establishment at each introduction with rapid population growth once introduction does succeed. To analyze this phenomenon, we note that invaders often cluster spatially when rare, and consequently an introduced exotic's population dynamics should depend on locally structured interactions. Ecological theory for spatially structured invasion relies on deterministic approximations, and determinism does not address the observed uncertainty of the exotic-introduction process. We take a new approach to the population dynamics of invasion and, by extension, to the general question of invasibility in any spatial ecology. We apply the physical theory for nucleation of spatial systems to a lattice-based model of competition between plant species, a resident and an invader, and the analysis reaches conclusions that differ qualitatively from the standard ecological theories. Nucleation theory distinguishes between dynamics of single-cluster and multi-cluster invasion. Low introduction rates and small system size produce single-cluster dynamics, where success or failure of introduction is inherently stochastic. Single-cluster invasion occurs only if the cluster reaches a critical size, typically preceded by a number of failed attempts. For this case, we identify the functional form of the probability distribution of time elapsing until invasion succeeds. Although multi-cluster invasion for sufficiently large systems exhibits spatial averaging and almost-deterministic dynamics of the global densities, an analytical approximation from nucleation theory, known as Avrami's law, describes our simulation results far better than standard ecological approximations. 	
0509493v1	http://arxiv.org/pdf/cond-mat/0509493v1	2005	Dynamics of a tracer granular particle as a non-equilibrium Markov   process	Andrea Puglisi|Paolo Visco|Emmanuel Trizac|Frederic van Wijland	  The dynamics of a tracer particle in a stationary driven granular gas is investigated. We show how to transform the linear Boltzmann equation describing the dynamics of the tracer into a master equation for a continuous Markov process. The transition rates depend upon the stationary velocity distribution of the gas. When the gas has a Gaussian velocity probability distribution function (pdf), the stationary velocity pdf of the tracer is Gaussian with a lower temperature and satisfies detailed balance for any value of the restitution coefficient $\alpha$. As soon as the velocity pdf of the gas departs from the Gaussian form, detailed balance is violated. This non-equilibrium state can be characterized in terms of a Lebowitz-Spohn action functional $W(\tau)$ defined over trajectories of time duration $\tau$. We discuss the properties of this functional and of a similar functional $\bar{W}(\tau)$ which differs from the first for a term which is non-extensive in time. On the one hand we show that in numerical experiments, i.e. at finite times $\tau$, the two functionals have different fluctuations and $\bar{W}$ always satisfies an Evans-Searles-like symmetry. On the other hand we cannot observe the verification of the Lebowitz-Spohn-Gallavotti-Cohen (LS-GC) relation, which is expected for $W(\tau)$ at very large times $\tau$. We give an argument for the possible failure of the LS-GC relation in this situation. We also suggest practical recipes for measuring $W(\tau)$ and $\bar{W}(\tau)$ in experiments. 	
0509541v4	http://arxiv.org/pdf/cond-mat/0509541v4	2009	Strong-Coupling Fixed Point of the Kardar-Parisi-Zhang Equation	Léonie Canet	  {\em NOTE: This paper presented the first attempt to tackle the Kardar-Parisi-Zhang (KPZ) equation using non-perturbative renormalisation group (NPRG) methods. It exploited the most natural and frequently used approximation scheme within the NPRG framework, namely the derivative expansion (DE). However, the latter approximation turned out to yield unphysical critical exponents in dimensions $d\ge 2$ and, furthermore, hinted at very poor convergence properties of the DE. The author has since realized that in fact, this approximation may not be valid for the KPZ problem, because of the very nature of the KPZ interaction, which is not {\em potential} but {\em derivative}. The probable failure of the DE is a very unusual -- and instructive -- feature within the NPRG framework. As such, the original work, unpublished, is left available on the arXiv and can be found below.   Added note: the key to deal with the KPZ problem using NPRG lies in not truncating the momentum dependence of the correlation functions, which is investigated in a recent work {\em arXiv:0905.1025}.}   We present a new approach to the Kardar-Parisi-Zhang (KPZ) equation based on the non-perturbative renormalisation group (NPRG). The NPRG flow equations derived here, at the lowest order of the derivative expansion, provide a stable strong-coupling fixed point in all dimensions $d$, embedding in particular the exact results in $d=0$ and $d=1$. However, it yields at this order unreliable dynamical and roughness exponents $z$ and $\chi$ in higher dimensions, which suggests that a richer approximation is needed to investigate the property of the rough phase in $d \ge 2$. 	
0601087v1	http://arxiv.org/pdf/cond-mat/0601087v1	2006	Two-dimensional scaling properties of experimental fracture surfaces	Laurent Ponson|Daniel Bonamy|Elisabeth Bouchaud	  The morphology of fracture surfaces encodes the various complex damage and fracture processes occurring at the microstructure scale that have lead to the failure of a given heterogeneous material. Understanding how to decipher this morphology is therefore of fundamental interest. This has been extensively investigated over these two last decades. It has been established that 1D profiles of these fracture surfaces exhibit properties of scaling invariance. In this paper, we present deeper analysis and investigate the 2D scaling properties of these fracture surfaces. We showed that the properties of scaling invariance are anisotropic and evidenced the existence of two peculiar directions on the post-mortem fracture surface caracterized by two different scaling exponents: the direction of the crack growth and the direction of the crack front. These two exponents were found to be universal, independent of the crack growth velocity, in both silica glass and aluminum alloy, archetype of brittle and ductile material respectively. Moreover, the 2D structure function that fully characterizes the scaling properties of the fracture surface was shown to take a peculiar form similar to the one predicted by some models issued from out-of-equilibrium statistical physics. This suggest some promising analogies between dynamic phase transition models and the stability of a crack front pinned/unpinned by the heterogenities of the material. 	
0604078v2	http://arxiv.org/pdf/cond-mat/0604078v2	2006	First-order Chapman--Enskog velocity distribution function in a granular   gas	J. M. Montanero|A. Santos|V. Garzo	  A method is devised to measure the first-order Chapman-Enskog velocity distribution function associated with the heat flux in a dilute granular gas. The method is based on the application of a homogeneous, anisotropic velocity-dependent external force which produces heat flux in the absence of gradients. The form of the force is found under the condition that, in the linear response regime, the deviation of the velocity distribution function from that of the homogeneous cooling state obeys the same linear integral equation as the one derived from the conventional Chapman-Enskog expansion. The Direct Simulation Monte Carlo method is used to solve the corresponding Boltzmann equation and measure the dependence of the (modified) thermal conductivity on the coefficient of normal restitution $\alpha$. Comparison with previous simulation data obtained from the Green--Kubo relations [Brey et al., J. Phys.: Condens. Matter 17, S2489 (2005)] shows an excellent agreement, both methods consistently showing that the first Sonine approximation dramatically overestimates the thermal conductivity for high inelasticity ($\alpha\lesssim 0.7$). Since our method is tied to the Boltzmann equation, the results indicate that the failure of the first Sonine approximation is not due to velocity correlation effects absent in the Boltzmann framework. This is further confirmed by an analysis of the first-order Chapman-Enskog velocity distribution function and its three first Sonine coefficients obtained from the simulations. 	
0609448v2	http://arxiv.org/pdf/cond-mat/0609448v2	2006	A stochastic flow rule for granular materials	Ken Kamrin|Martin Z. Bazant	  There have been many attempts to derive continuum models for dense granular flow, but a general theory is still lacking. Here, we start with Mohr-Coulomb plasticity for quasi-2D granular materials to calculate (average) stresses and slip planes, but we propose a "stochastic flow rule" (SFR) to replace the principle of coaxiality in classical plasticity. The SFR takes into account two crucial features of granular materials - discreteness and randomness - via diffusing "spots" of local fluidization, which act as carriers of plasticity. We postulate that spots perform random walks biased along slip-lines with a drift direction determined by the stress imbalance upon a local switch from static to dynamic friction. In the continuum limit (based on a Fokker-Planck equation for the spot concentration), this simple model is able to predict a variety of granular flow profiles in flat-bottom silos, annular Couette cells, flowing heaps, and plate-dragging experiments -- with essentially no fitting parameters -- although it is only expected to function where material is at incipient failure and slip-lines are inadmissible. For special cases of admissible slip-lines, such as plate dragging under a heavy load or flow down an inclined plane, we postulate a transition to rate-dependent Bagnold rheology, where flow occurs by sliding shear planes. With different yield criteria, the SFR provides a general framework for multiscale modeling of plasticity in amorphous materials, cycling between continuum limit-state stress calculations, meso-scale spot random walks, and microscopic particle relaxation. 	
0611714v1	http://arxiv.org/pdf/cond-mat/0611714v1	2006	Born-Oppenheimer Breakdown in Graphene	Simone Pisana|Michele Lazzeri|Cinzia Casiraghi|Kostya S. Novoselov|Andre K. Geim|Andrea C. Ferrari|Francesco Mauri	  The Born-Oppenheimer approximation (BO) has proven effective for the accurate determination of chemical reactions, molecular dynamics and phonon frequencies in a wide range of metallic systems. Graphene, recently discovered in the free state, is a zero band-gap semiconductor, which becomes a metal if the Fermi energy is tuned applying a gate-voltage Vg. Graphene electrons near the Fermi energy have twodimensional massless dispersions, described by Dirac cones. Here we show that a change in Vg induces a stiffening of the Raman G peak (i.e. the zone-center E2g optical phonon), which cannot be described within BO. Indeed, the E2g vibrations cause rigid oscillations of the Dirac-cones in the reciprocal space. If the electrons followed adiabatically the Dirac-cone oscillations, no change in the phonon frequency would be observed. Instead, since the electron-momentum relaxation near the Fermi level is much slower than the phonon motion, the electrons do not follow the Dirac-cone displacements. This invalidates BO and results in the observed phonon stiffening. This spectacular failure of BO is quite significant since BO has been the fundamental paradigm to determine crystal vibrations from the early days of quantum mechanics. 	
0701495v3	http://arxiv.org/pdf/cond-mat/0701495v3	2009	New Consideration on Composed Nonextensive Magnetic Systems	F. A. R. Navarro|M. S. Reis|E. K Lenzi|I. S. Olivera	  In this paper a composed A+B magnetic system, with spins J_A=2 and J_B=3/2, is considered within the mean-field approximation, in the framework of Tsallis nonextensive statistics. Our motivation is twofold: (1) to approach the existing experimental data of manganese oxides (manganites), where Mn^{3+} and Mn^{4+} form two magnetic sublattices, and (2) to investigate the structure of nonextensive density matrices of composed systems. By imposing that thermodynamic quantities, such as the magnetization of sublattices A and B, must be invariant weather the calculation is taken over the total Hilbert space or over partial subspaces, we found that the expression for the nonextensive entropy must be adapted. Our argument is supported by calculation of sublattices magnetization M_A and M_B, internal energy, U_A and U_B, and magnetic specific heat, CA and CB. It is shown that only with the modified entropy the two methods of calculation agree to each other. Internal energy and magnetization are additive, but no clear relationship was found between S_A, S_B and the total entropy S_{A+B} for q \neq 1. It is shown that the reason for the failure of the standard way of calculation is the assumption of statistical independence between the two subsystems, which however does not affect the density matrix in the full Hilbert space. 	
0302022v2	http://arxiv.org/pdf/cs/0302022v2	2003	Fault-tolerant routing in peer-to-peer systems	James Aspnes|Zoe Diamadi|Gauri Shah	  We consider the problem of designing an overlay network and routing mechanism that permits finding resources efficiently in a peer-to-peer system. We argue that many existing approaches to this problem can be modeled as the construction of a random graph embedded in a metric space whose points represent resource identifiers, where the probability of a connection between two nodes depends only on the distance between them in the metric space. We study the performance of a peer-to-peer system where nodes are embedded at grid points in a simple metric space: a one-dimensional real line. We prove upper and lower bounds on the message complexity of locating particular resources in such a system, under a variety of assumptions about failures of either nodes or the connections between them. Our lower bounds in particular show that the use of inverse power-law distributions in routing, as suggested by Kleinberg (1999), is close to optimal. We also give efficient heuristics to dynamically maintain such a system as new nodes arrive and old nodes depart. Finally, we give experimental results that suggest promising directions for future work. 	
0411094v2	http://arxiv.org/pdf/cs/0411094v2	2005	On the existence of truly autonomic computing systems and the link with   quantum computing	Radhakrishnan Srinivasan|H. P. Raghunandan	  A theoretical model of truly autonomic computing systems (ACS), with infinitely many constraints, is proposed. An argument similar to Turing's for the unsolvability of the halting problem, which is permitted in classical logic, shows that such systems cannot exist. Turing's argument fails in the recently proposed non-Aristotelian finitary logic (NAFL), which permits the existence of ACS. NAFL also justifies quantum superposition and entanglement, which are essential ingredients of quantum algorithms, and resolves the Einstein-Podolsky-Rosen (EPR) paradox in favour of quantum mechanics and non-locality. NAFL requires that the autonomic manager (AM) must be conceptually and architecturally distinct from the managed element, in order for the ACS to exist as a non-self-referential entity. Such a scenario is possible if the AM uses quantum algorithms and is protected from all problems by (unbreakable) quantum encryption, while the managed element remains classical. NAFL supports such a link between autonomic and quantum computing, with the AM existing as a metamathematical entity. NAFL also allows quantum algorithms to access truly random elements and thereby supports non-standard models of quantum (hyper-) computation that permit infinite parallelism. 	
0508004v1	http://arxiv.org/pdf/cs/0508004v1	2005	A three-valued semantics for logic programmers	Lee Naish	  This paper describes a simpler way for programmers to reason about the correctness of their code. The study of semantics of logic programs has shown strong links between the model theoretic semantics (truth and falsity of atoms in the programmer's interpretation of a program), procedural semantics (for example, SLD resolution) and fixpoint semantics (which is useful for program analysis and alternative execution mechanisms). Most of this work assumes that intended interpretations are two-valued: a ground atom is true (and should succeed according to the procedural semantics) or false (and should not succeed). In reality, intended interpretations are less precise. Programmers consider that some atoms "should not occur" or are "ill-typed" or "inadmissible". Programmers don't know and don't care whether such atoms succeed. In this paper we propose a three-valued semantics for (essentially) pure Prolog programs with (ground) negation as failure which reflects this. The semantics of Fitting is similar but only associates the third truth value with non-termination. We provide tools to reason about correctness of programs without the need for unnatural precision or undue restrictions on programming style. As well as theoretical results, we provide a programmer-oriented synopsis. This work has come out of work on declarative debugging, where it has been recognised that inadmissible calls are important. This paper has been accepted to appear in Theory and Practice of Logic Programming. 	
0204131v1	http://arxiv.org/pdf/hep-th/0204131v1	2002	A tentative theory of large distance physics	Daniel Friedan	  A theoretical mechanism is devised to determine the large distance physics of spacetime. It is a two dimensional nonlinear model, the lambda model, set to govern the string worldsurface to remedy the failure of string theory. The lambda model is formulated to cancel the infrared divergent effects of handles at short distance on the worldsurface. The target manifold is the manifold of background spacetimes. The coupling strength is the spacetime coupling constant. The lambda model operates at 2d distance $\Lambda^{-1}$, very much shorter than the 2d distance $\mu^{-1}$ where the worldsurface is seen. A large characteristic spacetime distance $L$ is given by $L^2=\ln(\Lambda/\mu)$. Spacetime fields of wave number up to 1/L are the local coordinates for the manifold of spacetimes. The distribution of fluctuations at 2d distances shorter than $\Lambda^{-1}$ gives the {\it a priori} measure on the target manifold, the manifold of spacetimes. If this measure concentrates at a macroscopic spacetime, then, nearby, it is a measure on the spacetime fields. The lambda model thereby constructs a spacetime quantum field theory, cutoff at ultraviolet distance $L$, describing physics at distances larger than $L$. The lambda model also constructs an effective string theory with infrared cutoff $L$, describing physics at distances smaller than $L$. The lambda model evolves outward from zero 2d distance, $\Lambda^{-1} = 0$, building spacetime physics starting from $L=\infty$ and proceeding downward in $L$. $L$ can be taken smaller than any distance practical for experiments, so the lambda model, if right, gives all actually observable physics. The harmonic surfaces in the manifold of spacetimes are expected to have novel nonperturbative effects at large distances. 	
0405121v1	http://arxiv.org/pdf/hep-th/0405121v1	2004	Radiation reaction reexamined: bound momentum and Schott term	Dmitri V. Gal'tsov|Pavel Spirin	  We review and compare two different approaches to radiation reaction in classical electrodynamics of point charges: a local calculation of the self-force using the charge equation of motion and a global calculation consisting in integration of the electromagnetic energy-momentum flux through a hypersurface encircling the world-line. Both approaches are complementary and, being combined together, give rise to an identity relating the locally and globally computed forces. From this identity it follows that the Schott terms in the Abraham force should arise from the bound field momentum and can not be introduced by hand as an additional term in the mechanical momentum of an accelerated charge. This is in perfect agreement with the results of Dirac and Teitelboim, but disagrees with the recent calculation of the bound momentum in the retarded coordinates. We perform an independent calculation of the bound electromagnetic momentum and verify explicitly that the Schott term is the derivative of the finite part of the bound momentum indeed. The failure to obtain the same result using the method of retarded coordinates tentatively lies in an inappropriate choice of the integration surface. We also discuss the definition of the delta-function on the semi-axis involved in the local calculation of the radiation reaction force and demonstrate inconsistency of one recent proposal. 	
0412470v1	http://arxiv.org/pdf/math/0412470v1	2004	Wick rotations in 3D gravity: ML(H2)-spacetimes	Riccardo Benedetti|Francesco Bonsante	  "Ends of hyperbolic 3-manifolds should support canonical Wick Rotations, so they realize effective interactions of their ending globally hyperbolic spacetimes of constant curvature." We develop a consistent sector of WR-rescaling theory in 3D gravity, that, in particular, concretizes the above guess for many geometrically finite manifolds. ML(H2)-spacetimes are solutions of pure Lorentzian 3D gravity encoded by measured geodesic laminations of the hyperbolic plane H2, possibly invariant by any given torsion-free discrete isometry group G. The rescalings which correlate spacetimes of different curvature, as well as the conformal Wick rotations towards hyperbolic structures, are directed by the gradient of the respective canonical cosmological times, and have universal rescaling functions that only depend on their value. We get an insight into the WR-rescaling mechanism by studying rays of ML(H2)-spacetimes emanating from the static case. In particular, we determine the "derivatives" at the starting point of each ray. We point out the tamest behaviour of the cocompact G case against the different general one, even when G is of cofinite area, but non-compact. We analyze brocken T-symmetry of AdS ML(H2)-spacetimes and related earthquake failure. This helps us to figure out the main lines of development in order to achieve a complete WR rescaling theory. 	
0511079v1	http://arxiv.org/pdf/math-ph/0511079v1	2005	The Dirichlet Hopf algebra of arithmetics	Bertfried Fauser|P. D. Jarvis	  In this work, we develop systematically the ``Dirichlet Hopf algebra of arithmetics'' by dualizing addition and multiplication maps. We study the additive and multiplicative antipodal convolutions which fail to give rise to Hopf algebra structures, obeying only a weakened (multiplicative) homomorphism axiom. The consequences of the weakened structure, called a Hopf gebra, e.g. on cohomology are explored. This features multiplicativity versus complete multiplicativity of number theoretic arithmetic functions. The deficiency of not being a Hopf algebra is then cured by introducing an `unrenormalized' coproduct and an `unrenormalized' pairing. It is then argued that exactly the failure of the homomorphism property (complete multiplicativity) for non-coprime integers is a blueprint for the problems in quantum field theory (QFT) leading to the need for renormalization. Renormalization turns out to be the morphism from the algebraically sound Hopf algebra to the physical and number theoretically meaningful Hopf gebra. This can be modelled alternatively by employing Rota-Baxter operators. We stress the need for a characteristic-free development where possible, to have a sound starting point for generalizations of the algebraic structures. The last section provides three key applications: symmetric function theory, quantum (matrix) mechanics, and the combinatorics of renormalization in QFT which can be discerned as functorially inherited from the development at the number-theoretic level as outlined here. Hence the occurrence of number theoretic functions in QFT becomes natural. 	
0402025v2	http://arxiv.org/pdf/physics/0402025v2	2004	Underlying mechanism of numerical instability in large eddy simulation   of turbulent flows	Masato Ida|Nobuyuki Taniguchi	  This paper extends our recent theoretical work concerning the feasibility of stable and accurate computation of turbulence using a large eddy simulation [Ida and Taniguchi, Phys. Rev. E 68, 036705 (2003)]. In our previous paper, it was shown, based on a simple assumption regarding the instantaneous streamwise velocity, that the application of the Gaussian filter to the incompressible Navier-Stokes equations can result in the appearance of a numerically unstable term that can be decomposed into positive and negative viscosities. That result raises the question as to whether an accurate solution can be achieved by a numerically stable subgrid-scale model. In the present paper, based on assumptions regarding the statistically averaged velocity, we present similar theoretical investigations to show that in several situations, the shears appearing in the statistically averaged velocity field numerically destabilize the fluctuation components because of the derivation of a numerically unstable term that represents negative diffusion in a fixed direction. This finding can explain the problematic numerical instability that has been encountered in large eddy simulations of wall-bounded flows. The present result suggests that this numerical problem is universal in large eddy simulations, and that if there is no failure in modeling, the resulting subgrid-scale model can still have unstable characteristics; that is, the known instability problems of several existing subgrid-scale models are not something that one may remove simply by an artificial technique, but must be taken seriously so as to treat them accurately. 	
0502100v1	http://arxiv.org/pdf/physics/0502100v1	2005	Use of time-correlated single photon counting detection to measure the   speed of light in water	Pedro L. Muino|Aaron M. Thompson|Robert J. Buenker	  Traditional methods for measuring the speed of light in dispersive media have been based on the detection of interference between light waves emitted from the same source. In the present study the elapsed times for single photons to move from a laser to a photomultiplier tube are measured electronically. Time-correlated single photon counting detection produces a characteristic instrument response which has the same shape independent of both the path length the light travels and the nature of the transparent media through which it passes. This allows for an accurate calibration of the chronograph by observing shifts in the location of the instrument response for different distances traveled by the light. Measurement of the corresponding shift which occurs when light moves the same distance through air and water then enables an accurate determination of the ratio of the photon velocities in these two media. Three different wavelengths of light have been used. In two cases good agreement is found between the present measured light speeds and those which can be inferred from existing refractive index measurements in water. The shortest wavelength studied is too far in the uv to obtain a reliable estimate on the same basis, and so the ng value (1.463) measured in the present work awaits independent confirmation. A theoretical discussion of the present results is undertaken with reference to Newton's original corpuscular theory of light. It is argued that his failure to predict that light travels more slowly in water than in air arose from the inadequacy of his mechanical theory rather than his assumptions about the elementary composition of light. 	
0312022v2	http://arxiv.org/pdf/q-bio/0312022v2	2004	Failed "nonaccelerating" models of prokaryote gene regulatory networks	M. J. Gagen|J. S. Mattick	  Much current network analysis is predicated on the assumption that important biological networks will either possess scale free or exponential statistics which are independent of network size allowing unconstrained network growth over time. In this paper, we demonstrate that such network growth models are unable to explain recent comparative genomics results on the growth of prokaryote regulatory gene networks as a function of gene number. This failure largely results as prokaryote regulatory gene networks are "accelerating" and have total link numbers growing faster than linearly with network size and so can exhibit transitions from stationary to nonstationary statistics and from random to scale-free to regular statistics at particular critical network sizes. In the limit, these networks can undergo transitions so marked as to constrain network sizes to be below some critical value. This is of interest as the regulatory gene networks of single celled prokaryotes are indeed characterized by an accelerating quadratic growth with gene count and are size constrained to be less than about 10,000 genes encoded in DNA sequence of less than about 10 megabases. We develop two "nonaccelerating" network models of prokaryote regulatory gene networks in an endeavor to match observation and demonstrate that these approaches fail to reproduce observed statistics. 	
9908039v1	http://arxiv.org/pdf/quant-ph/9908039v1	1999	Quantum perfect correlations and Hardy's nonlocality theorem	Jose L. Cereceda	  In this paper the failure of Hardy's nonlocality proof for the class of maximally entangled states is considered. A detailed analysis shows that the incompatibility of the Hardy equations for this class of states physically originates from the fact that the existence of quantum perfect correlations for the three pairs of two-valued observables (D_11,D_21), (D_11,D_22) and (D_12,D_21) [in the sense of having with certainty equal (different) readings for a joint measurement of any one of the pairs (D_11,D_21), (D_11,D_22), and (D_12,D_21)], necessarily entails perfect correlation for the pair of observables (D_12,D_22) [in the sense of having with certainty equal (different) readings for a joint measurement of the pair (D_12,D_22)]. Indeed, the set of these four perfect correlations is found to satisfy the CHSH inequality, and then no violations of local realism will arise for the maximally entangled state as far as the four observables D_ij, i,j = 1,2, are concerned. The connection between this fact and the impossibility for the quantum mechanical predictions to give the maximum possible theoretical violation of the CHSH inequality is pointed out. Moreover, it is generally proved that the fulfillment of all the Hardy nonlocality conditions necessarily entails a violation of the resulting CHSH inequality. The largest violation of this latter inequality is determined. 	
0704.2379v1	http://arxiv.org/pdf/0704.2379v1	2007	Fundamental-measure density functional for the fluid of aligned hard   hexagons: New insights in fundamental measure theory	Jose A. Capitan|Jose A. Cuesta	  In this article we obtain a fundamental measure functional for the model of aligned hard hexagons in the plane. Our aim is not just to provide a functional for a new, admittedly academic, model, but to investigate the structure of fundamental measure theory. A model of aligned hard hexagons has similarities with the hard disk model. Both share "lost cases", i.e. admit configurations of three particles in which there is pairwise overlap but not triple overlap. These configurations are known to be problematic for fundamental measure functionals, which are not able to capture their contribution correctly. This failure lies in the inability of these functionals to yield a correct low density limit of the third order direct correlation function. Here we derive the functional by projecting aligned hard cubes on the plane x+y+z=0. The correct dimensional crossover behavior of these functionals permits us to follow this strategy. The functional of aligned hard cubes, however, does not have lost cases, so neither had the resulting functional for aligned hard hexagons. The latter exhibits, in fact, a peculiar structure as compared to the one for hard disks. It depends on a uniparametric family of weighted densities through a new term not appearing in the functional for hard disks. Apart from studying the freezing of this system, we discuss the implications of the functional structure for new developments of fundamental measure theory. 	
0808.1744v1	http://arxiv.org/pdf/0808.1744v1	2008	Our Brothers' Keepers: Secure Routing with High Performance	Alex Brodsky|Scott Lindenberg	  The Trinity (Brodsky et al., 2007) spam classification system is based on a distributed hash table that is implemented using a structured peer-to-peer overlay. Such an overlay must be capable of processing hundreds of messages per second, and must be able to route messages to their destination even in the presence of failures and malicious peers that misroute packets or inject fraudulent routing information into the system. Typically there is tension between the requirements to route messages securely and efficiently in the overlay.   We describe a secure and efficient routing extension that we developed within the I3 (Stoica et al. 2004) implementation of the Chord (Stoica et al. 2001) overlay. Secure routing is accomplished through several complementary approaches: First, peers in close proximity form overlapping groups that police themselves to identify and mitigate fraudulent routing information. Second, a form of random routing solves the problem of entire packet flows passing through a malicious peer. Third, a message authentication mechanism links each message to it sender, preventing spoofing. Fourth, each peer's identifier links the peer to its network address, and at the same time uniformly distributes the peers in the key-space.   Lastly, we present our initial evaluation of the system, comprising a 255 peer overlay running on a local cluster. We describe our methodology and show that the overhead of our secure implementation is quite reasonable. 	
0902.0603v2	http://arxiv.org/pdf/0902.0603v2	2009	Severe Vesico-ureteral Reflux and Urine Sequestration: Mathematical   Relations and Urodynamic Consequences	Lisieux Eyer de Jesus|Paulo de Faria Borges	  Some simple mathematical formulae to calculate the volumes of proximal pyeloureteral reflexive systems are presented, and the results are compared to bladder capacity values. Using the results of the calculi, the author discusses possible implications of severe urinary sequestration in the pyeloureteral systems. Using geometrical and topological approximations we calculate the volumes of ureters and renal pelvises, applying in vivo measurements obtained from conventional ultrasound, retrograde cystourethrograms and topographic anatomic references. Approximations use 2 decimals and assumed $\pi$ value was 3.14. Ureteral and pyelic volumes are calculated, respectively, from the mathematical formula for the cylinder and cone volumes. Dolicomegaureter are compensated using proportional calculi. Bladder volumes are estimated from conventional formulae. Proximal urinary sequestration is compared between infants and older children with VUR. Mechanisms of direct induction of bladder urodynamic failure from VUR are suggested. Sequestration of urine in the ureter and renal pelvis can be estimated from mathematical formulae in patients with VUR. The values used derive from ultrasound examinations, CUM and topographical anatomical references. Primary VUR can determine urodynamic problems. Urine sequestration in the proximal urinary system is worse in infants than in older children. 	
0903.4365v2	http://arxiv.org/pdf/0903.4365v2	2009	CliqueStream: an efficient and fault-resilient live streaming network on   a clustered peer-to-peer overlay	Shah Asaduzzaman|Ying Qiao|Gregor v. Bochmann	  Several overlay-based live multimedia streaming platforms have been proposed in the recent peer-to-peer streaming literature. In most of the cases, the overlay neighbors are chosen randomly for robustness of the overlay. However, this causes nodes that are distant in terms of proximity in the underlying physical network to become neighbors, and thus data travels unnecessary distances before reaching the destination. For efficiency of bulk data transmission like multimedia streaming, the overlay neighborhood should resemble the proximity in the underlying network. In this paper, we exploit the proximity and redundancy properties of a recently proposed clique-based clustered overlay network, named eQuus, to build efficient as well as robust overlays for multimedia stream dissemination. To combine the efficiency of content pushing over tree structured overlays and the robustness of data-driven mesh overlays, higher capacity stable nodes are organized in tree structure to carry the long haul traffic and less stable nodes with intermittent presence are organized in localized meshes. The overlay construction and fault-recovery procedures are explained in details. Simulation study demonstrates the good locality properties of the platform. The outage time and control overhead induced by the failure recovery mechanism are minimal as demonstrated by the analysis. 	
0907.0335v2	http://arxiv.org/pdf/0907.0335v2	2010	Population dynamics on random networks: simulations and analytical   models	Ganna Rozhnova|Ana Nunes	  We study the phase diagram of the standard pair approximation equations for two different models in population dynamics, the susceptible-infective-recovered-susceptible model of infection spread and a predator-prey interaction model, on a network of homogeneous degree $k$. These models have similar phase diagrams and represent two classes of systems for which noisy oscillations, still largely unexplained, are observed in nature. We show that for a certain range of the parameter $k$ both models exhibit an oscillatory phase in a region of parameter space that corresponds to weak driving. This oscillatory phase, however, disappears when $k$ is large. For $k=3, 4$, we compare the phase diagram of the standard pair approximation equations of both models with the results of simulations on regular random graphs of the same degree. We show that for parameter values in the oscillatory phase, and even for large system sizes, the simulations either die out or exhibit damped oscillations, depending on the initial conditions. We discuss this failure of the standard pair approximation model to capture even the qualitative behavior of the simulations on large regular random graphs and the relevance of the oscillatory phase in the pair approximation diagrams to explain the cycling behavior found in real populations. 	
0907.1040v1	http://arxiv.org/pdf/0907.1040v1	2009	Capacitance of graphene nanoribbons	A. A. Shylau|J. W. Klos|I. V. Zozoulenko	  We present an analytical theory for the gate electrostatics and the classical and quantum capacitance of the graphene nanoribbons (GNRs) and compare it with the exact self-consistent numerical calculations based on the tight-binding p-orbital Hamiltonian within the Hartree approximation. We demonstrate that the analytical theory is in a good qualitative (and in some aspects quantitative) agreement with the exact calculations. There are however some important discrepancies. In order to understand the origin of these discrepancies we investigate the self-consistent electronic structure and charge density distribution in the nanoribbons and relate the above discrepancy to the inability of the simple electrostatic model to capture the classical gate electrostatics of the GNRs. In turn, the failure of the classical electrostatics is traced to the quantum mechanical effects leading to the significant modification of the self-consistent charge distribution in comparison to the non-interacting electron description. The role of electron-electron interaction in the electronic structure and the capacitance of the GNRs is discussed. Our exact numerical calculations show that the density distribution and the potential profile in the GNRs are qualitatively different from those in conventional split-gate quantum wires; at the same time, the electron distribution and the potential profile in the GNRs show qualitatively similar features to those in the cleaved-edge overgrown quantum wires. Finally, we discuss an experimental extraction of the quantum capacitance from experimental data. 	
