id	link	date	title	authors	summary
1011.5481v1	http://arxiv.org/pdf/1011.5481v1	2010	Using Evolution Strategy with Meta-models for Well Placement   Optimization	Zyed Bouzarkouna|Didier Yu Ding|Anne Auger	  Optimum implementation of non-conventional wells allows us to increase considerably hydrocarbon recovery. By considering the high drilling cost and the potential improvement in well productivity, well placement decision is an important issue in field development. Considering complex reservoir geology and high reservoir heterogeneities, stochastic optimization methods are the most suitable approaches for optimum well placement. This paper proposes an optimization methodology to determine optimal well location and trajectory based upon the Covariance Matrix Adaptation - Evolution Strategy (CMA-ES) which is a variant of Evolution Strategies recognized as one of the most powerful derivative-free optimizers for continuous optimization. To improve the optimization procedure, two new techniques are investigated: (1). Adaptive penalization with rejection is developed to handle well placement constraints. (2). A meta-model, based on locally weighted regression, is incorporated into CMA-ES using an approximate ranking procedure. Therefore, we can reduce the number of reservoir simulations, which are computationally expensive. Several examples are presented. Our new approach is compared with a Genetic Algorithm incorporating the Genocop III technique. It is shown that our approach outperforms the genetic algorithm: it leads in general to both a higher NPV and a significant reduction of the number of reservoir simulations. 	
1101.4165v1	http://arxiv.org/pdf/1101.4165v1	2011	Differentiation of Planetesimals and the Thermal Consequences of Melt   Migration	Nicholas Moskovitz|Eric Gaidos	  We model the heating of a primordial planetesimal by decay of the short-lived radionuclides Al-26 and Fe-60 to determine (i) the timescale on which melting will occur; (ii) the minimum size of a body that will produce silicate melt and differentiate; (iii) the migration rate of molten material within the interior; and (iv) the thermal consequences of the transport of Al-26 in partial melt. Our models incorporate results from previous studies of planetary differentiation and are constrained by petrologic (i.e. grain size distributions), isotopic (e.g. Pb-Pb and Hf-W ages) and mineralogical properties of differentiated achondrites. We show that formation of a basaltic crust via melt percolation was limited by the formation time of the body, matrix grain size and viscosity of the melt. We show that low viscosity (< 1 Pa-s) silicate melt can buoyantly migrate on a timescale comparable to the mean life of Al-26. The equilibrium partitioning of Al into silicate partial melt and the migration of that melt acts to dampen internal temperatures. However, subsequent heating from the decay of Fe-60 generated melt fractions in excess of 50%, thus completing differentiation for bodies that accreted within 2 Myr of CAI formation (i.e. the onset of isotopic decay). Migration and concentration of Al-26 into a crust results in remelting of that crust for accretion times less than 2 Myr and for bodies >100 km in size. Differentiation would be most likely for planetesimals larger than 20 km in diameter that accreted within ~2.7 Myr of CAI formation. 	
1107.4776v2	http://arxiv.org/pdf/1107.4776v2	2014	Set-Theoretic Geology	Gunter Fuchs|Joel David Hamkins|Jonas Reitz	  A ground of the universe V is a transitive proper class W subset V, such that W is a model of ZFC and V is obtained by set forcing over W, so that V = W[G] for some W-generic filter G subset P in W . The model V satisfies the ground axiom GA if there are no such W properly contained in V . The model W is a bedrock of V if W is a ground of V and satisfies the ground axiom. The mantle of V is the intersection of all grounds of V . The generic mantle of V is the intersection of all grounds of all set-forcing extensions of V . The generic HOD, written gHOD, is the intersection of all HODs of all set-forcing extensions. The generic HOD is always a model of ZFC, and the generic mantle is always a model of ZF. Every model of ZFC is the mantle and generic mantle of another model of ZFC. We prove this theorem while also controlling the HOD of the final model, as well as the generic HOD. Iteratively taking the mantle penetrates down through the inner mantles to what we call the outer core, what remains when all outer layers of forcing have been stripped away. Many fundamental questions remain open. 	
1207.1980v2	http://arxiv.org/pdf/1207.1980v2	2012	Integration of natural data within a numerical model of ablative   subduction: A possible interpretation for the Alpine dynamics of the   Austroalpine crust	Manuel Roda|Maria Iole Spalla|Anna Maria Marotta	  A numerical modelling approach is used to validate the physical and ge- ological reliability of the ablative subduction mechanism during Alpine con- vergence in order to interpret the tectonic and metamorphic evolution of an inner portion of the Alpine belt: the Austroalpine Domain. The model pre- dictions and the natural data for the Austroalpine of the Western Alps agree very well in terms of P-T peak conditions, relative chronology of peak and exhumation events, P-T-t paths, thermal gradients and the tectonic evolu- tion of the continental rocks. These findings suggest that a pre-collisional evolution of this domain, with the burial of the continental rocks (induced by ablative subduction of the overriding Adria plate) and their exhumation (driven by an upwelling flow generated in a hydrated mantle wedge) could be a valid mechanism that reproduces the actual tectono-metamorphic config- uration of this part of the Alps. There is less agreement between the model predictions and the natural data for the Austroalpine of the Central-Eastern Alps. Based on the natural data available in the literature, a critical discus- sion of the other proposed mechanisms is presented, and additional geological factors that should be considered within the numerical model are suggested to improve the fitting to the numerical results; these factors include varia- tions in the continental and/or oceanic thickness, variation of the subduction rate and/or slab dip, the initial thermal state of the passive margin, the oc- currence of continental collision and an oblique convergence. 	
1211.0645v1	http://arxiv.org/pdf/1211.0645v1	2012	Project G.N.O.S.I.S.: Geographical Network Of Synoptic Information   System	Pietro Oliva	  Everybody knows how much synoptic maps are useful today. An excellent example above all is Google Earth: its simplicity and friendly interface allows every user to have the Earth maps ready in just one simple layout; nevertheless a crucial dimension is missing in Google Earth: the time. This doesn't mean we simply aim to add history to Google Earth (though it could be already a nice goal): the main idea behind GNOSIS project is to produce applications to "dress up" the Globe with a set of skin-maps representing the most various different kind of histories like the evolution of geology, genetics, agriculture, ethnology, linguistics, musicology, metallurgy and so forth, in time. It may be interesting in the near future to have such a possibility to watch on the map the positions and movements of the armies during the battles of Waterloo or Thermopylae, the spreading of the cultivation of corn in time, the rise and fall of Roman Empire or the diffusion of Smallpox together with the spread of a religion, a specific dialect, the early pottery techniques or the natural resources available to pre-Columbian civilizations on a Google-Earth-map-like, that is to say to have at one's hand the ultimate didactic-enciclopedic tool. To do so we foresee the use of a general-purpose intermediate/high level programming language, possibly object-oriented such C++ or Java. 	
1303.1723v2	http://arxiv.org/pdf/1303.1723v2	2013	Modeling the large-scale structure of a barchan dune field	S. Worman|A. B. Murray|R. Littlewood|B. Andreotti|P. Claudin	  In nature, barchan dunes typically exist as members of larger fields that display striking, enigmatic structures that cannot be readily explained by examining the dynamics at the scale of single dunes, or by appealing to patterns in external forcing. To explore the possibility that observed structures emerge spontaneously as a collective result of many dunes interacting with each other, we built a numerical model that treats barchans as discrete entities that interact with one another according to simplified rules derived from theoretical and numerical work and from field observations: (1) Dunes exchange sand through the fluxes that leak from the downwind side of each dune and are captured on their upstream sides; (2) when dunes become sufficiently large, small dunes are born on their downwind sides (`calving'); and (3) when dunes collide directly enough, they merge. Results show that these relatively simple interactions provide potential explanations for a range of field-scale phenomena including isolated patches of dunes and heterogeneous arrangements of similarly sized dunes in denser fields. The results also suggest that (1) dune field characteristics depend on the sand flux fed into the upwind boundary, although (2) moving downwind, the system approaches a common attracting state in which the memory of the upwind conditions vanishes. This work supports the hypothesis that calving exerts a first-order control on field-scale phenomena; it prevents individual dunes from growing without bound, as single-dune analyses suggest, and allows the formation of roughly realistic, persistent dune field patterns. 	
1306.1764v1	http://arxiv.org/pdf/1306.1764v1	2013	Simulating regoliths in microgravity	N. Murdoch|B. Rozitis|S. F. Green|P. Michel|T-L. de Lophem|W. Losert	  Despite their very low surface gravities, the surfaces of asteroids and comets are covered by granular materials - regolith - that can range from a fine dust to a gravel-like structure of varying depths. Understanding the dynamics of granular materials is, therefore, vital for the interpretation of the surface geology of these small bodies and is also critical for the design and/or operations of any device planned to interact with their surfaces. We present the first measurements of transient weakening of granular material after shear reversal in microgravity as well as a summary of experimental results recently published in other journals, which may have important implications for small-body surfaces. Our results suggest that the force contact network within a granular material may be weaker in microgravity, although the influence of any change in the contact network is felt by the granular material over much larger distances. This could mean that small body surfaces are even more unstable than previously imagined. However, our results also indicate that the consequences of, e.g., a meteorite impact or a spacecraft landing, may be very different depending on the impact angle and location, and depending on the prior history of the small body surface. 	
1312.0822v1	http://arxiv.org/pdf/1312.0822v1	2013	Homogeneous ice nucleation at moderate supercooling from molecular   simulation	E. Sanz|C. Vega|J. R. Espinosa|R. Caballero-Bernal|J. L. F. Abascal|C. Valeriani	  Among all the freezing transitions, that of water into ice is probably the most relevant to biology, physics, geology or atmospheric science. In this work we investigate homogeneous ice nucleation by means of computer simulations. We evaluate the size of the critical cluster and the nucleation rate for temperatures ranging between 15K and 35K below melting. We use the TIP4P/2005 and the TIP4P/Ice water models. Both give similar results when compared at the same temperature difference with the model's melting temperature. The size of the critical cluster varies from $\sim$8000 molecules (radius$ = 4$nm) at 15K below melting to $\sim$600 molecules (radius$ = 1.7$nm) at 35K below melting. We use Classical Nucleation Theory (CNT) to estimate the ice-water interfacial free energy and the nucleation free energy barrier. We obtain an interfacial free energy of 29(3)mN/m from an extrapolation of our results to the melting temperature. This value is in good agreement both with experimental measurements and with previous estimates from computer simulations of TIP4P-like models. Moreover, we obtain estimates of the nucleation rate from simulations of the critical cluster at the barrier top. The values we get for both models agree within statistical error with experimental measurements. At temperatures higher than 20K below melting we get nucleation rates slower than the appearance of a critical cluster in all the water of the hydrosphere in the age of the universe. Therefore, our simulations predict that water freezing above this temperature must necessarily be heterogeneous. 	
1407.5869v1	http://arxiv.org/pdf/1407.5869v1	2014	The application of high-resolution 3D seismic data to model the   distribution of mechanical and hydrogeological properties of a potential host   rock for the deep storage of radioactive waste in France	Jean-Luc Mari|Béatrice Yven	  In the context of a deep geological repository of high-level radioactive wastes, the French National Radioactive Waste Management Agency (Andra) has conducted an extensive characterization of the Callovo-Oxfordian argillaceous rock and surrounding formations in the Eastern Paris Basin. As part of this project, an accurate 3D seismic derived geological model is needed. The paper shows the procedure used for building the 3D seismic constrained geological model in depth by combining time-to-depth conversion of seismic horizons, consistent seismic velocity model and elastic impedance in time. It also shows how the 3D model is used for mechanical and hydrogeological studies. The 3D seismic field data example illustrates the potential of the proposed depth conversion procedure for estimating density and velocity distributions, which are consistent with the depth conversion of seismic horizons using the Bayesian Kriging method. The geological model shows good agreement with well log data obtained from a reference well, located closest to the 3D seismic survey area. Modeling of the mechanical parameters such as shear modulus, Young modulus, bulk modulus indicates low variability of parameters confirming the homogeneity of the target formation (Callovo-Oxfordian claystone). 3D modeling of a permeability index (Ik-Seis) computed from seismic attributes (instantaneous frequency, envelope, elastic impedance) and validated at the reference well shows promising potential for supporting hydrogeological simulation and decision making related to safety issues. 	
1409.1051v1	http://arxiv.org/pdf/1409.1051v1	2014	Geology and Photometric Variation of Solar System Bodies with Minor   Atmospheres: Implications for Solid Exoplanets	Yuka Fujii|Jun Kimura|James Dohm|Makiko Ohtake	  A reasonable basis for future astronomical investigations of exoplanets lies in our best knowledge of the planets and satellites in the Solar System. Solar System bodies exhibit a wide variety of surface environments, even including potential habitable conditions beyond Earth, and it is essential to know how they can be characterized from outside the Solar System. In this study, we provide an overview of geological features of major Solar System solid bodies with minor atmospheres (i.e., the Terrestrial Moon, Mercury, the Galilean moons, and Mars) that affect surface albedo at local to global scale, and we survey how they influence point-source photometry in UV, visible, and near IR (i.e., the reflection-dominant range). We simulate them based on recent mapping products and also compile observed light curves where available. We show a 5-50% peak-to-trough variation amplitude in one spin rotation associated with various geological processes including heterogeneous surface compositions due to igneous activities, interaction with surrounding energetic particles, and distribution of grained materials. Some indications of these processes are provided by the amplitude and wavelength dependence of variation in combinations of the time-averaged spectra. We also estimate the photometric precision needed to detect their spin rotation rates through periodogram analysis. Our survey illustrates realistic possibilities for inferring the detailed properties of solid exoplanets with future direct imaging observations. 	
1503.01112v2	http://arxiv.org/pdf/1503.01112v2	2015	The Sanford Underground Research Facility at Homestake	Jaret Heise	  The former Homestake gold mine in Lead, South Dakota has been transformed into a dedicated facility to pursue underground research in rare-process physics, as well as offering research opportunities in other disciplines such as biology, geology and engineering. A key component of the Sanford Underground Research Facility (SURF) is the Davis Campus, which is in operation at the 4850-foot level (4300 m.w.e.) and currently hosts two main physics projects: the LUX dark matter experiment and the MAJORANA DEMONSTRATOR neutrinoless double-beta decay experiment. In addition, two low-background counters currently operate at the Davis Campus in support of current and future experiments. Expansion of the underground laboratory space is underway at the 4850L Ross Campus in order to maintain and enhance low-background assay capabilities as well as to host a unique nuclear astrophysics accelerator facility. Plans to accommodate other future experiments at SURF are also underway and include the next generation of direct-search dark matter experiments and the Fermilab-led international long-baseline neutrino program. Planning to understand the infrastructure developments necessary to accommodate these future projects is well advanced and in some cases have already started. SURF is a dedicated research facility with significant expansion capability. 	
1506.04976v2	http://arxiv.org/pdf/1506.04976v2	2015	Improved classification for compositional data using the   $α$-transformation	Michail Tsagris|Simon Preston|Andrew T. A. Wood	  In compositional data analysis an observation is a vector containing non-negative values, only the relative sizes of which are considered to be of interest. Without loss of generality, a compositional vector can be taken to be a vector of proportions that sum to one. Data of this type arise in many areas including geology, archaeology, biology, economics and political science. In this paper we investigate methods for classification of compositional data. Our approach centres on the idea of using the $\alpha$-transformation to transform the data and then to classify the transformed data via regularised discriminant analysis and the k-nearest neighbours algorithm. Using the $\alpha$-transformation generalises two rival approaches in compositional data analysis, one (when $\alpha=1$) that treats the data as though they were Euclidean, ignoring the compositional constraint, and another (when $\alpha=0$) that employs Aitchison's centred log-ratio transformation. A numerical study with several real datasets shows that whether using $\alpha=1$ or $\alpha=0$ gives better classification performance depends on the dataset, and moreover that using an intermediate value of $\alpha$ can sometimes give better performance than using either 1 or 0. 	
1506.05938v1	http://arxiv.org/pdf/1506.05938v1	2015	Experimental evidence of electrification processes at the 2009 LAquila   earthquake mainshock	P. Nenovski	  Two types of coseismic magnetic field events are simultaneously observed: transient offset events and magnetic field signal that occurred at the destructive, Mw6.1 LAquila earthquake (EQ) mainshock. The offset event, conventionally interpreted as a signature of piezomagnetic effects, however could not be ascribed as such. The reason is that the presently known geology of the LAquila basin consists mainly of carbonates, dolomites and limestone, thus it does not suggest an appearance of piezomagnetic related effects under EQ fracture/slip events. The second type of coseismic event, the transient magnetic signal starts simultaneously with the offset event and reaches amplitude of 0.8 nT in the total magnetic field. The signal is local one, in the sense that its form differs from the signals of ionospheric/magnetospheric origin confirmed (indirectly) by additional magnetic field data in Italy and Central Europe. The reliability of the observed local signal is examined also: it follows from the fact that the transient signal is recorded by two different measurements: i) in components (by fluxgate magnetometers) and 2) absolute one (overhauser magnetometer), it persists after the seismic wave train passage but within the first five minutes after the EQ shock and is not a consequence of ionosphere disturbances caused by the seismic wave train. Its amplitude shape resembles diffusion-like form with time scale characteristics that are indicative for a source deep in the crust. The polarity of the transient signal is in the horizontal plane and nearly parallel to the LAquila fault strike, i.e. along the NW-SE direction. 	
1511.06417v2	http://arxiv.org/pdf/1511.06417v2	2017	Modelling Spatial Compositional Data: Reconstructions of past land cover   and uncertainties	Behnaz Pirzamanbein|Johan Lindström|Anneli Poska|Marie-José Gaillard	  In this paper, we construct a hierarchical model for spatial compositional data, which is used to reconstruct past land-cover compositions (in terms of coniferous forest, broadleaved forest, and unforested/open land) for five time periods during the past $6\,000$ years over Europe. The model consists of a Gaussian Markov Random Field (GMRF) with Dirichlet observations. A block updated Markov chain Monte Carlo (MCMC), including an adaptive Metropolis adjusted Langevin step, is used to estimate model parameters. The sparse precision matrix in the GMRF provides computational advantages leading to a fast MCMC algorithm. Reconstructions are obtained by combining pollen-based estimates of vegetation cover at a limited number of locations with scenarios of past deforestation and output from a dynamic vegetation model. To evaluate uncertainties in the predictions a novel way of constructing joint confidence regions for the entire composition at each prediction location is proposed. The hierarchical model's ability to reconstruct past land cover is evaluated through cross validation for all time periods, and by comparing reconstructions for the recent past to a present day European forest map. The evaluation results are promising and the model is able to capture known structures in past land-cover compositions. 	
1605.05406v1	http://arxiv.org/pdf/1605.05406v1	2016	Seasonal and Lunar month periods observed in natural neutron flux at   high altitude	Yuri Stenkin|Victor Alekseenko|Zeyu Cai|Zhen Cao|Claudio Cattaneo|Shuwang Cui|Elio Giroletti|Dmitry Gromushkin|Xuewen Guo|Cong Guo|Huihai He|Ye Liu|Xinhua Ma|Oleg Shchegolev|Piero Vallania|Carlo Vigorito|Jing Zhao	  Air radon concentration measurement is useful for research on geophysical effects, but it is strongly sensitive to site geology and many geophysical and microclimatic processes such as wind, ventilation, air humidity and so on that induce very big fluctuations on the concentration of radon in air. On the contrary, monitoring the radon concentration in soil by measuring the thermal neutron flux reduces environmental effects. In this paper we report some experimental results on the natural thermal neutron flux as well as the concentration of air radon and its variations at 4300 m a.s.l. These results were obtained with unshielded thermal neutron scintillation detectors (en-detectors) and radon monitors located inside the ARGO-YBJ experimental hall. The correlation of these variations with the lunar month and 1-year period is undoubtedly confirmed. A method for earthquakes prediction provided by a global net of the en-detectors is currently under study. 	
1609.00093v1	http://arxiv.org/pdf/1609.00093v1	2016	From geometry to geology: An invitation to mathematical pluralism   through the phenomenon of independence	Jonas Reitz	  This paper explores how a pluralist view can arise in a natural way out of the day-to-day practice of modern set theory. By contrast, the widely accepted orthodox view is that there is an ultimate universe of sets $V$, and it is in this universe that mathematics takes place. From this view, the purpose of set theory is "learning the truth about $V$." It has become apparent, however, that the phenomenon of independence - those questions left unresolved by the axioms - holds a central place in the investigation. This paper introduces the notion of independence, explores the primary tool ("soundness") for establishing independence results, and shows how a plurality of models arises through the investigation of this phenomenon. Building on a familiar example from Euclidean geometry, a template for independence proofs is established. Applying this template in the domain of set theory leads to a consideration of forcing, the tool par excellence for constructing universes of sets. Fifty years of forcing has resulted in a profusion of universes exhibiting a wide variety of characteristics - a multiverse of set theories. Direct study of this multiverse presents technical challenges due to its second-order nature. Nonetheless, there are certain nice "local neighborhoods" of the multiverse that are amenable to first-order analysis, and \emph{set-theoretic geology} studies just such a neighborhood, the collection of grounds of a given universe $V$ of set theory. I will explore some of the properties of this collection, touching on major concepts, open questions, and recent developments. 	
1704.05285v1	http://arxiv.org/pdf/1704.05285v1	2017	Mechanical Failure in Amorphous Solids: Scale Free Spinodal Criticality	Itamar Procaccia|Corrado Rainone|Murari Singh	  The mechanical failure of amorphous media is a ubiquitous phenomenon from material engineering to geology. It has been noticed for a long time that the phenomenon is "scale-free", indicating some type of criticality. In spite of attempts to invoke "Self-Organized Criticality", the physical origin of this criticality, and also its universal nature, being quite insensitive to the nature of microscopic interactions, remained elusive. Recently we proposed that the precise nature of this critical behavior is manifested by a spinodal point of a thermodynamic phase transition. Moreover, at the spinodal point there exists a divergent correlation length which is associated with the system-spanning instabilities (known also as shear bands) which are typical to the mechanical yield. Demonstrating this requires the introduction of an "order parameter" that is suitable for distinguishing between disordered amorphous systems, and an associated correlation function, suitable for picking up the growing correlation length. The theory, the order parameter, and the correlation functions used are universal in nature and can be applied to any amorphous solid that undergoes mechanical yield. Critical exponents for the correlation length divergence and the system size dependence are estimated. The phenomenon is seen at its sharpest in athermal systems, as is explained below; in this paper we extend the discussion also to thermal systems, showing that at sufficiently high temperatures the spinodal phenomenon is destroyed by thermal fluctuations. 	
1705.02901v2	http://arxiv.org/pdf/1705.02901v2	2017	Empirical model of the Gibbs free energy for saline solutions of   arbitrary concentration: Application for H2O-NaCl solutions at   423.15K-573.15K and pressures from saturation up to 5kbar	Mikhail V. Ivanov|Sergey A. Bushmin	  An empirical model of the concentration dependence of the excess Gibbs free energy Gex for saline solutions is proposed. Our simple analytical form of Gex allows obtaining equations of state of saline solutions equally precise in the whole range of the salt concentrations, from dilute solutions up to the limit of solubility. Our equation for Gex includes one term responsible for concentration dependence of Gex at low salt concentrations and two terms of Margules type dependent on powers of mole fractions of the components. These terms contain four parameters dependent on temperature and pressure. As an example of application of the proposed model we took the system H2O-NaCl. For fixed T and P, our four-parameter form of Gex allows precisely reproduce experimental data for NaCl water solutions, including both regions of low and high concentrations. An introduction of temperature dependence of the parameters allowed us to build a precise analytic fit of experimental data on osmotic coefficients of NaCl solutions for saturation pressures of NaCl at temperatures 423.15K-573.15K. On the basis of PVTx data by Driesner (2007) the model was extended towards pressures up to 5kbar. Our form of Gex allows obtaining the molar volumes, activities of components and other thermodynamic properties of NaCl-H2O solutions in the range of temperatures 423.15K-573.15K and pressures from saturation up to 5kbar in the whole range of concentrations possible for H2O-NaCl solutions (from zero up to approximately 10 molal at 573.15K). 	
1705.09269v1	http://arxiv.org/pdf/1705.09269v1	2017	Geometric Methods for Robust Data Analysis in High Dimension	Joseph Anderson	  Machine learning and data analysis now finds both scientific and industrial application in biology, chemistry, geology, medicine, and physics. These applications rely on large quantities of data gathered from automated sensors and user input. Furthermore, the dimensionality of many datasets is extreme: more details are being gathered about single user interactions or sensor readings. All of these applications encounter problems with a common theme: use observed data to make inferences about the world. Our work obtains the first provably efficient algorithms for Independent Component Analysis (ICA) in the presence of heavy-tailed data. The main tool in this result is the centroid body (a well-known topic in convex geometry), along with optimization and random walks for sampling from a convex body. This is the first algorithmic use of the centroid body and it is of independent theoretical interest, since it effectively replaces the estimation of covariance from samples, and is more generally accessible.   This reduction relies on a non-linear transformation of samples from such an intersection of halfspaces (i.e. a simplex) to samples which are approximately from a linearly transformed product distribution. Through this transformation of samples, which can be done efficiently, one can then use an ICA algorithm to recover the vertices of the intersection of halfspaces.   Finally, we again use ICA as an algorithmic primitive to construct an efficient solution to the widely-studied problem of learning the parameters of a Gaussian mixture model. Our algorithm again transforms samples from a Gaussian mixture model into samples which fit into the ICA model and, when processed by an ICA algorithm, result in recovery of the mixture parameters. Our algorithm is effective even when the number of Gaussians in the mixture grows polynomially with the ambient dimension 	
1708.01366v1	http://arxiv.org/pdf/1708.01366v1	2017	Inferring the paleo-longitude directly from the paleo-geomagnetic data	Rong Qiang Wei	  Knowledge of the ancient geology and tectonics of the Earth owes much to paleo-magnetism. However, it is thought that paleo-magnetism has the incapability in providing paleo-longitude. To obtain this important location parameter many other indirect methods have been developed based on different assumptions. Here we present a direct method to derive the paleo-longitude from the usual paleo-magnetic measurements. This method takes into account the contributions to the Earth's magnetic potential from additional dipoles with their axes in the equatorial plane, which were omitted by the traditional paleo-magnetism. Two explicit formulae for inferring the longitude are obtained. It is shown in synthetic experiments that longitudes can be perfectly derived through these formulae, from the measured components of magnetic field ($B_x, B_y, B_z$), or declination ($D$) and inclination($I$). The errors are mainly from $B_x,B_z$ or $I$. Thus these two explicit formulae can be used in paleo-magnetism as an alternative approach to estimate the paleo-longitude. By this direct approach, we infer the synthetic paleo-longitudes for the reference points in the continents of North America, Eurasia, and India for the last 200 Ma and a reference paleo-longitude for Indo-Asia collision based on paleo-magnetic data. The synthetic trajectories of these reference points, which determined by synthetic paleo-longitudes and paleo-latitudes, show the movements of these three continents had their own respective properties. All of them included different both translation and rotation in four phases. The paleo-longitude for India-Asia collision was at ${132.6^{-27.2}_{+14.7}}^\circ $E. 	
1708.08248v1	http://arxiv.org/pdf/1708.08248v1	2017	Near-Earth supernova activity during the past 35 Myr	Mads Sørensen|Henrik Svensmark|Uffe Gråe Jørgensen	  Here we combine observations of open clusters (OCs) with single- and binary population synthesis models and a Galactic potential to reconstruct the SN activity of these OCs during the past 35 Myr. We find that several OCs potentially hosting SN progenitors have passed within 100 pc of the Sun during the past 35 Myr. In particular we find that ASCC 19, NGC 1981, and NGC 1976 are likely to have hosted one or more SNe while passing within 200 pc of the solar system in the period 17 - 12 Myr BP which might have affected Earths' geology and climate. Besides the stellar history of the individual OCs we also compute 1) a spatial and temporal 2D-probability density map showing the most likely position and time of SN from our sample of OCs within 1 kpc during the past 35 Myr, 2) the time series of the SN rate per volume and 3) the relative SN rate compared with today and corrected for OC evaporation of older generations. The SN rate today from core collapse is estimated to be 37.8$\pm$6.1$\rm kpc^{-3} Myr^{-1}$. During the past 35 Myr we find a peak SN rate around 10 Myr before present (BP) where the rate was 40% higher relative to the past 1 Myr. Finally we discuss possible effects of binary stellar evolution in relation to the history of SN production in the solar neighbourhood and the detected $\rm ^{60}Fe$ signal in terrestrial geological samples induced between $\sim$2.2 - 2.8Myr BP. 	
1709.04617v1	http://arxiv.org/pdf/1709.04617v1	2017	An Information Theoretic Approach to Sample Acquisition and Perception   in Planetary Robotics	Garrett Fleetwood|Jekan Thangavelautham	  An important and emerging component of planetary exploration is sample retrieval and return to Earth. Obtaining and analyzing rock samples can provide unprecedented insight into the geology, geo-history and prospects for finding past life and water. Current methods of exploration rely on mission scientists to identify objects of interests and this presents major operational challenges. Finding objects of interests will require systematic and efficient methods to quickly and correctly evaluate the importance of hundreds if not thousands of samples so that the most interesting are saved for further analysis by the mission scientists. In this paper, we propose an automated information theoretic approach to identify shapes of interests using a library of predefined interesting shapes. These predefined shapes maybe human input or samples that are then extrapolated by the shape matching system using the Superformula to judge the importance of newly obtained objects. Shape samples are matched to a library of shapes using the eigenfaces approach enabling categorization and prioritization of the sample. The approach shows robustness to simulated sensor noise of up to 20%. The effect of shape parameters and rotational angle on shape matching accuracy has been analyzed. The approach shows significant promise and efforts are underway in testing the algorithm with real rock samples. 	
1710.08735v1	http://arxiv.org/pdf/1710.08735v1	2017	Multiresolution Coupled Vertical Equilibrium Model for Fast Flexible   Simulation of CO$_2$ Storage	Olav Møyner|Halvor Møll Nilsen	  CO2 capture and storage is an important technology for mitigating climate change. Design of efficient strategies for safe, long-term storage requires the capability to efficiently simulate processes taking place on very different temporal and spatial scales. The physical laws describing CO2 storage are the same as for hydrocarbon recovery, but the characteristic spatial and temporal scales are quite different. Petroleum reservoirs seldom extend more than tens of kilometers and have operational horizons spanning decades. Injected CO2 needs to be safely contained for hundreds or thousands of years, during which it can migrate hundreds or thousands of kilometers. Because of the vast scales involved, conventional 3D reservoir simulation quickly becomes computationally unfeasible. Large density difference between injected CO2 and resident brine means that vertical segregation will take place relatively quickly, and depth-integrated models assuming vertical equilibrium (VE) often represents a better strategy to simulate long-term migration of CO2 in large-scale aquifer systems. VE models have primarily been formulated for relatively simple rock formations and have not been coupled to 3D simulation in a uniform way. In particular, known VE simulations have not been applied to models of realistic geology in which many flow compartments may exist in-between impermeable layers. In this paper, we generalize the concept of VE models, formulated in terms of well-proven reservoir simulation technology, to complex aquifer systems with multiple layers and regions. We also introduce novel formulations for multi-layered VE models by use of both direct spill and diffuse leakage between individual layers. This new layered 3D model is then coupled to a state-of-the-art, 3D black-oil type model. 	
1801.00684v1	http://arxiv.org/pdf/1801.00684v1	2018	Risk minimization in life-cycle oil production optimization	Andrea Capolei|Lasse Hjuler Christiansen|John Bagterp Jørgensen	  The geology of oil reservoirs is largely unknown. Consequently, the reservoir models used for production optimization are subject to significant uncertainty. To minimize the associated risk, the oil literature has mainly used ensemble-based methods to optimize sample estimated risk measures of net present value (NPV). However, the success in reducing risk critically depends on the choice of risk measure. As a systematic approach to risk mitigation in production optimization, this paper characterizes proper risk measures by the axioms of coherence and aversion. As an example of a proper measure, we consider conditional value-at-risk, $\text{CVaR}_{\alpha}$, at different risk levels, $\alpha$. The potential of $\text{CVaR}_{\alpha}$ to minimize profit loss is demonstrated by a simulated case study. The case study compares $\text{CVaR}_{\alpha}$ to real-world best practices, represented by reactive control. It shows that for any risk level, $\alpha$, we may find an optimized strategy that provides lower risk than reactive control. However, despite overall lower risk, we see that all optimized strategies still yield some unacceptable low profit realizations relative to reactive control. To remedy this, we introduce a risk mitigation method based on the NPV offset distribution. Unlike existing methods of the oil literature, the offset risk mitigation approach minimizes the risk relative to a reference strategy representing common real-life practices, e.g. reactive control. In the simulated case study, we minimize the worst case profit offset to reduce the risk of realizations that do worse than the reactive strategy. The results suggest that it may be more relevant to consider the NPV offset distribution than the NPV distribution when minimizing risk in production optimization. 	
