"","id_df","title_df","author_df","abstract","keywords"
"890","163448-PA","Cost-Effective Ultralarge-Diameter Polycrystalline-Diamond-Compact-Bit Drilling in Deepwater Gulf of Mexico","D’Ambrosio, Piero, BP America| Hart, Sofiri, BP America| Prochaska, Ernest, NOV Downhole| Bouska, Reisha, NOV Downhole| Tinsley, Douglas, DMTJ Energy Consulting","|Summary 
Ultralarge-diameter polycrystalline-diamond-compact (PDC)-bit drilling is a fast-growing cost-effective solution in high-tier deepwater drilling operations in the US Gulf of Mexico (GOM) where salt is encountered in the shallow part of the wellbore. Conventional design called for roller-cone (RC) (IADC Code 111-115) drill bits on positive-displacement motors (PDMs) in these ultralarge- diameter intervals. Cost savings on drilling fluid alone, in the form of rate-of-penetration (ROP) gains through the salt interval, has the industry trending to drill these riserless sections with the use of PDC drill bits on rotary-steerable-system (RSS) drilling assemblies. New robust high-torque-capacity topdrives, stronger drillpipe (DP) connections, larger-diameter RSS tools, and improved mud programs have all largely contributed to this step change in drilling performance. In addition, evolved bit and bottomhole-assembly (BHA) design, efficient operating parameters, improved hydraulics, and vibration-prediction modeling have all aided in the success of these runs. Although this emerging new trend reduces drilling times and associated cost, experience has shown there are multiple challenges that must be overcome to complete a successful run in a single trip. These challenges vary from well to well and include, but are not limited to, BHA steerability, rig-equipment limitations, efficient operating parameters, identification of both sediment and salt formations, hole cleaning and hydraulics, salt creep, drilling-fluid displacement, DP torque limitations, stabilization placement, lateral/ torsional BHA vibrations, and others. This paper will concentrate on the multiple aspects of ultralarge- diameter riserless PDC-bit drilling applications and the considerations that have been used to optimize them. Prior SPE papers and data from previous deepwater GOM case histories were heavily researched and scrutinized to support the conclusions provided within the body of this paper. Together with industry experience available, these findings have resulted in a set of defined recommendations, providing operators with a guide to justify a lower-cost-per-foot approach through the potential reduction of drilling time in these challenging applications.|","deepwater, optimization, PDC bits, Gulf of Mexico, drilling"
"891","159899-PA","Impact of Completion Design on Fracture Complexity in Horizontal Shale Wells","Manchanda, Ripudaman, University of Texas at Austin| Sharma, Mukul M., University of Texas at Austin","|Summary 
A proppant-filled fracture induces mechanical stresses in the surrounding rock that cause a reduction in the horizontal-stress contrast and stress reorientation around the open fracture. A 3D geomechanical model is used to simulate the stress reorientation caused by open fractures and to generate horizontal-stress-contrast contour maps. The reduction in horizontal-stress contrast can lead to increased fracture complexity. This paper describes ways to increase fracture complexity by varying the completion design. In this paper, we identify the impact of operator-controllable variables in a completion design on fracture complexity. This can lead to more-effective completion designs that improve well productivity, reservoir drainage, and, ultimately, the estimated ultimate recovery (EUR). The possibility of greater fracture complexity and reduced/effective fracture spacing and, thus, a higher drainage area is demonstrated for the alternate fracturing sequence in comparison to the conventional fracturing sequence. The Young’s-modulus value of the shale and the in-situ horizontal-stress contrast are shown to be significant factors controlling the extent of fracture complexity generated in a given reservoir. In addition, the effect of proppant mass injected per stage is also shown to significantly impact fracture complexity. We provide optimal ranges of fracture spacing and proppant volume for the various shale formations analyzed. The use of these guidelines should result in more fracture complexity than would otherwise be observed.The results presented in the paper provide the operator with the knowledge to design completions and fracture treatments (proppant volume, fracture spacing, and sequencing) to maximize reservoir drainage and to increase EURs. This should lead to more-effective completion designs.|","fracture complexity, stress contrast, Texas two step, horizontal well, hydraulic fracturing"
"892","17600-MS","Ordovician Source Rocks and Devonian Oil Expulsion on Bolide Impact at Siljan, Sweden - The Re-Os Story","Stein, H. J., AIRIE Program, Colorado State University, USA| Hannah, J. L., AIRIE Program, Colorado State University, USA| Yang, G., AIRIE Program, Colorado State University, USA| Galimberti, R., Eni E&P, San Donato Milanese, Italy| Nali, M., Eni E&P, San Donato Milanese, Italy","|Abstract 
To test the effectiveness of the Re-Os system for tracing source rocks and marking the time of maturation and expulsion, we examined a natural system in which key variables are controlled.  Hydrocarbon source rocks (Late Ordovician Fjacka shale) and adjacent, partly contemporaneous reservoir rocks (carbonate mounds) are exceptionally well exposed in quarries, drill core and outcrop in the Siljan area of central Sweden.  At 377 Ma, a giant meteorite impacted the region heating Early Paleozoic sections, including immature Ordovician-Silurian hydrocarbon source rocks.  Oil seeps and asphaltene coatings in carbonates just outside the Siljan impact crater attest to hydrocarbon maturation associated with the impact.  The size of the impact supports elevated temperatures over a maturation-migration period of 10 to 1000 Ka, not unlike that for some sedimentary basins.  The Siljan ""field laboratory?? permits sampling of source rock and migrated oils in immediately adjacent units - uniquely, with the time of maturation temporally pinned by the bolide impact.  Through Re-Os analyses of the source rock and analyses of the oil it generated, we found the Re-Os isotopic system to be intact at two of three shale localities, obtaining the expected late Ordovician and early Silurian depositional ages.  In contrast, the Re-Os isotopic compositions and erratically varying Os concentrations derived from the oil seeps suggest infusion of shale-derived oil with Os derived from the bolide.  Thus, we show that shales generally retain their Os isotopic systematics, even under extraordinary circumstances, whereas small quantities of migrating oil at Siljan were easily overwhelmed by the strong Os isotopic signature carried by the bolide.  
A unique opportunity at the Siljan impact site 
Seventy percent of meteorites leave their mark in the sedimentary record[1], yet little is known about the response of sedimentary targets on impact.  The consequences of meteorite impacts for the continental and oceanic sedimentary record inform questions of climate change and mass extinction, both critical concepts to understanding deposition of source rocks.  For two reasons, application of the Re-Os isotopic system to impacted black shales provides a unique opportunity to examine hydrocarbon maturation and migration.  First, the extreme contrast between Re-Os concentrations and Os isotope compositions in sedimentary versus extraterrestrial reservoirs readily permits detection of both end members.  Second, maturation and migration are nearly coincident and reduced to a geologic instant at the moment of impact.  That moment is a well-dated heating event at 377 Ma - the impact age of the giant Siljan bolide smashing into the Late Devonian (Frasnian) seabed.  
Re-Os and hydrocarbons 
Key inputs for modeling hydrocarbon systems are identity of source rock(s) and the maturation and migration time(s).  Typically, biomarkers are used to link migrated hydrocarbons to specific source rocks.  This tool may be compromised by biodegradation of the oils, however.  Time of maturation is generally estimated from models of burial history and is therefore dependent on estimates of biostratigraphic ages, sediment thickness and compaction history, and subsidence rates.  Re-Os geochemistry overcomes some of these limitations and assumptions, serving as an intact tracer with a clear time component; biodegradation does not appear to compromise Re-Os systematics.|","dating source rock, Re-Os geochronology,  Siljan bolide impact,  Sweden,  Ordovician-Silurian shale"
"893","17599-MS","Application Of Technologies For Improved Drilling, Hydraulic Fracturing, And Production Increase - Case Studies From Deep And High Pressure Gas Wells","Rahim, Zillur, Saudi Aramco| Al-Anazi, Hamoud, Saudi Aramco| Al-Kanaan, Adnan, Saudi Aramco| El-Mofty, Wael, Packers Plus","|Abstract  
Integration of technologies and application of innovative practices in drilling, completion, acid stimulation, and hydraulic fracturing have significantly contributed to the successful development of tight gas reservoirs. The well planning and development procedures entail careful selection of several critical parameters such as drilling azimuth, lateral length, well trajectory, drill-in fluids, well completion methods, stimulation fluid properties, fracture placement technique, proppant types, treatment volumes, and pumping schedule. All of these critical parameters impact fracture dimensions, proppant transport and placement, as well as stimulation efficiency and effective post-frac cleanup. |Depending on reservoir rock properties and stress profile in the near wellbore (NWB) and the far field, the effectiveness of hydraulic stimulation in connecting the wellbore to the undamaged virgin reservoir, as well as maximizing reservoir contact area and enhancing flow back of treatment fluids to restore proppant conductivity, dictate the well potential, sustainable gas rate level, and ultimate recovery. Successful fracture stimulation is therefore measured not only by proper pumping and placement of the designed treatment, but more importantly by the post-treatment stabilized production rate after the well is cleaned up and flowed back.|","stress, fracturing,  drilling,  completion"
"894","17643-MS","Recent Advancements In Vessel Desanding Technology","Opawale, Adekunle, FMC Technologies| Abdalla, Tarig, FMC Technologies","|Abstract 
Production of formation sand and other solids with wellstreams has been a big challenge in the petroleum industry. Presence of sand in the production stream can cause erosion of upstream facilities and - even more commonly - clogging of flowlines and accumulation in production vessels; reducing residence time and performance of separator internals. 
Several methods have been applied in the petroleum industry to remove deposited sand from production vessels. Some of the drawbacks with these technologies are: localized sand removal, excessive use of water, interference on vessel liquid levels, compromise of water and oil quality, risks of clogging, huge sand system infrastructural size etc. Direct consequence of these situations would be unmanageable disturbances on production operations, and eventually leading to unplanned shutdown, and production loss. 
Recent innovations on design of vessel desanding internals at FMC Technologies are the Dual and Single Vessel Desanding Systems. While the dual desanding system integrates a set of systematically arranged jet nozzles and a novel hydrodynamically designed suction system, the single desanding system is a unique combination of a smart elliptical fluidization technique and suction in a single compact design. This paper presents both technologies, with special focus on their developments and qualifications. Case studies are presented; highlighting the benefits of the new technologies, as well as their application possibilities. 
Keywords: Sand production, Vessel desanding Technology, FMC Technologies. 
Introduction 
Sand and other solid particles are usually produced with oil, gas and water from most reservoirs in the world.  In the United States, reservoirs in the Gulf of Mexico, California and Texas tend to produce more sand. Around the world, sand production is common in West Africa, Canada, China, Venezuela Trinidad, Cameroon, Middle East, Indonesia and parts of the North Sea1. The phenomenon of sand production is directly related to any/combination of the following: unconsolidated nature of some reservoirs, high drag forces created by increased produced fluid and accelerated water influx. 
As explained by the illustrative schematics in figure 1, disintegrated sand particles from the formation rock matrix are transported up the wellbore, through the production system. Thus unconsolidated sandstone reservoirs would tend to produce more sand particles, especially when the wells are becoming mature, with lots more water influxing. Proppant solids are also produced from wells following fracturing treatment programs. 
Although downhole sand control mechanisms are usually in place in most wells, certain cut-size of sand particles would eventually get produced to the surface because wide particle size distributions always exist in the reservoir. This ranges from 1micron to over 10,000 micron. Sand particles produced to the surface leads to a wide range of operational challenges.|","Research & Development,  Online vessel desanding"
"895","17574-MS","Advanced Satellite InSAR Technology For Fault Analysis And Tectonic Setting Assessment. Application To Reservoir Management And Monitoring.","Tamburini, Andrea, TRE| Del Conte, Sara, TRE| Ferretti, Alessandro, TRE| Cespa, Stefano, TRE","|Abstract 
Hydrocarbon reservoir operation, i.e. fluid extraction and injection, are responsible for volumetric changes of reservoir itself resulting in surface deformation phenomena (subsidence or uplift). This processes are controlled by the tectonic framework which is responsible for reservoir compartmentalization and/or fault reactivation. Monitoring surface deformations can provide valuable constraints for modeling the dynamic behavior of a reservoir and help achieve more effective reservoir exploitation with obvious economic benefits. Advanced satellite interferometry represents one of the most valuable and cost-effective techniques, capable of providing high precision and high areal density displacement measurements over long periods of time. 
Introduction 
Since 1978, when the first radar images of the Earth's surface were acquired from Synthetic Aperture Radar (SAR) sensors mounted on satellites, SAR interferometry (InSAR) data are gaining increasing attention for their unique technical features and cost-effectiveness, able to provide high-quality, remotely acquired data about surface movements over large areas. 
In particular, in the late 90's a new technique, called PSInSAR™ (Ferretti et al., 2001), was developed and patented by the Department of Electronics at the Polytechnic University of Milan (POLIMI), considered a real ice-breaker by the InSAR community. By processing multi-temporal radar acquisitions this technique is able to detect millimetre surface deformations, over long periods and large areas. In few years this technique, later improved by Tele-Rilevamento Europa (TRE), a spin-off company of POLIMI, has become a standard tool for studying and monitoring the territory and nowadays is commonly used both for civil protection applications by regional governments, water authorities, research centers and numerous companies in different market sectors. 
Following a brief recall of some basic InSAR concepts, advanced InSAR techniques support in precisely monitoring surface deformation will be presented through the analysis of two selected case studies. The first one, is relevant to a tectonically active area, where surface displacement measurements provided a valuable support in assessing the evolution of a seismoactive fault system; the second one, relevant to a compartmentalized reservoir in Middle East, shows the effectiveness of Advanced InSAR data in constraining the subsurface deformation related to fluid extraction/injection from underground reservoirs and calibrating hydrocarbon reservoir geomechanical model. 
Tecnology Overview 
InSAR is a remote sensing tool that measures ground displacement (Hanssen R., 2001; Kampes B., 2006; Ketelaar V.B.H., 2009). Radar sensors mounted on specific satellites transmit radar signals toward the earth, some of which reflect off objects on the ground, bouncing back to the satellite. These ‘back scattered' signals are captured by the satellite's sensors and are used to compile radar images of the earth's surface. Radar signals are unaffected by darkness or clouds, in terms of visibility of the land surface. As clouds do not obstruct the passage of the satellite signal, satellite platforms mounting Synthetic Aperture Radar (SAR) systems can function 24 hours a day, 365 days per year.|","satellite,  InSAR,  reservoir monitoring"
"896","17279-MS","Underbalanced Drilling Technology for Unconventional Tight Gas Reservoirs","Qutob, Hani, Senergy Abu Dhabi| Kartobi, Khelil, Sonatrach| Khlaifat, Abdelaziz, Abu Dhabi Polytechnic","|Abstract 
The increased demand for more sources of clean energy such as natural gas from unconventional reservoirs has forced the industry to explore the more challenging tight gas reservoirs. Tight gas reservoirs constitute a significant proportion of the world's natural gas resource and offer great potential for future reserve growth and production. However, to meet future global energy demand, access to tight gas reservoirs requires innovative and cost effective technical solutions. 
Yet, tight gas reservoirs are often characterized by complex geological and petrophysical systems as well as heterogeneities at all scales. Exploring and developing tight gas accumulations are both technically and commercially challenging due to the large subsurface uncertainty and low expected ultimate recovery per well. Appraisal of deep tight gas reservoirs offers many challenges, including production rate predictions when wells are drilled overbalanced. Overbalance leads to near wellbore damage to the rock matrix and fractures. Damage to natural fractures intersecting the well can prevent their detection leading to missed productive intervals. 
In addition, the operating environment is very challenging and that affects the decisions for data acquisition. The use of salt-saturated mud systems creates a contrast and uncertainty in the data. Hence, the quality of data acquired is compromised. 
In the 80's hydraulic fracturing of deviated wells was the method of choice for developing tight gas reservoirs worldwide. Although sound in principle, in practice problems were experienced and caused either by poor cleanup due to fluid incompatibility, erosion of surface facilities or early water breakthrough due to fracturing into the water leg. 
In the 90's horizontal drilling became common practice as new drilling technologies developed and proved to be very successful in many tight gas fields. However, conventional drilling operations introduced foreign fluids and solids into the reservoir which lead to several different formations damage mechanisms that prevented the identification of the gas production potential from these wells. 
In the late 90's underbalanced drilling (UBD) was introduced, mainly to avoid the frequent drilling problems associated with total losses into these tight gas reservoirs. However, significant productivity gains were also observed and this became a key driver to apply the same UBD technology in tight gas fields. 
This paper provides a technical overview of the state-of-the-art UBD technology used to develop unconventional tight gas reservoirs. Two real case histories from eastern Jordan and South West Algeria will be presented and discussed. 
Introduction 
The increased demand for more sources of clean energy such as natural gas from unconventional (tight) reservoirs has forced the industry to explore for more challenging tight gas reservoirs.  New production will probably come from more difficult to produce reservoirs. In general it was accepted that static evaluation tools (logging, coring and seismic), that have proven so important for conventional reservoirs, were inadequate to characterize tight gas reservoirs and that a shift to use of dynamic flow data was needed.|","Tight Gas Reservoirs"
"897","17246-MS","Calibrating Log Derived Stress Profiles In Anisotropic Shale Gas Formations- Incorporating Lab and Field","Almarzooq, Anas, Saudi Aramco| Aljeshi, Hussain, Saudi Aramco| AlAkeely, Abdullah, Saudi Aramco","|Abstract 
The complex properties of the unconventional gas resources pose challenges to petrophysical evaluation techniques and tools. Data from standard logging tools and standard interpretation techniques produce high levels of uncertainties in the analysis, hence, limiting their reliability in producing thorough petrophysical solutions. Both tight and shale gas formations add multiple layers of complexity to the petrophysical evaluation with complex lithology and heterogeneity causing uncertainty in the hydrocarbon volume calculations and hydraulic fracturing completion designs. Without an accurate completions design, it would not be possible to produce at an economic rate or volume from these formations. Therefore, the need for accurate petrophysical and Geomechanical properties is critical for shale gas formations development. 
This paper provides field examples with workflow for identifying the anisotropy, calculating the log derived stress profiles and demonstrating the use of lab and field data for calibrating the log measurement.  The lab measurements include the elastic moduli conversion dynamic (from logs) to static (from laboratory), stiffness tensors utilizing the oriented velocities in addition to rock strength and related parameters. This part includes the use of oriented velocities from the lab to validate and correct the existing tensors' correlations (Annie). Correcting the logging tool's measurement for factors such as the gas content and the acoustic conversion models will also be illustrated. The field data include the integration of the pre-fracturing job or mini fracturing to calibrate the calculated minimum horizontal stress (closure pressure) and post fracture analysis to validate the models. 
The result of these calibrations is a more accurate estimation of the formation stress profiles which improves the completion designs. Once these calibrations are done correctly, more accurate stress profile can be calculated in offset areas where cores or mini-fracturing measurements are unavailable. This paper shows the process for calibrating the log derived stress profile and goes through the components and uncertainty 
Introduction 
When a measurement of a property in a formation is identical in all direction, the formation is termed isotropic. On the other hand, when a property varies depending on the direction of the measurement, it is defined as anisotropic formation. Shale gas formation is known to be anisotropic at different levels which can be intrinsic and stress induced anisotropies. The intrinsic stress is observed at two levels due to bedding and deposition where fine-scale of plate like clay grains are layered horizontally. The macro-bedding of the clay plates seen in its structure; commonly through SEM images as shown in Figure 1.A. The second, at larger level, is due to the clay lamination which can be seen in cores or through image logs and crossed-dipole sonic tool which detect the shear-wave anisotropy. Figure1.B shows one example of shale gas core where the lamination is observed. 
On the other hand, the stress-induced anisotropy is caused by the magnitude difference between the principle stresses resulting in natural fracture and induces fracturing during drilling. Stress induced anisotropy characterization can be done at different stages by core mechanical measurements and results can be verified by borehole image logs analysis where the tensile and shear failures are observed. Borehole breakout and induced fractures are indicative of the maximum and minimum stress direction.|","Shale,  Gas,  Log Derived,  Stress"
"898","17565-MS","Subsurface Cuttings Injection: Technical Challenges and Opportunities","Maliardi, A., eni e&p| Cecconi, F., eni e&p| Simeone, D., eni operating US| Gumarov, S., M-I SWACO, a Schlumberger Company| Shokanov, T., M-I SWACO, a Schlumberger Company| Anokhin, V., M-I SWACO, a Schlumberger Company| Benelkadi, S., M-I SWACO, a Schlumberger Company| Bosisio, F., M-I SWACO, a Schlumberger Company| Mangiameli, R., M-I SWACO, a Schlumberger Company","|Abstract 
The progression of new and remote field development, including arctic and deepwater, inherently increases the volume of cuttings and waste generated from drilling, completion and production operations. The economic and environmental impact of this waste management including transportation, treatment and final disposal is considerable and can be drastically decreased through subsurface cuttings and waste injection. This environmentally friendly disposal solution provides an effective and practical way to minimize associated health, safety and environmental risks by eliminating transportation needs and potential accidents, and therefore reducing the long-term project environmental footprint. 
Nowadays, cuttings injection is considered a proven technology for the final disposal of drilling waste through subsurface injection into an engineered subsurface strata or formation where the injected waste is safely contained for permanent storage. The logistical constrains of transporting large volumes of produced waste to the final disposal site poses many challenges in large-scale field development, where the most cost-effective solution is often to drill a dedicated injector well, process and inject all the produced waste at the single cuttings injection site. 
An application of comprehensive fracture-mapping techniques is a major step in ensuring that the target formation will be suitable to accommodate all waste volume injected. Fracture mapping the waste domain complexities represents valuable information, not only in the overall planning of drilling operations, but in the fundamental and invaluable need to provide sound engineering and assurance for the waste subsurface containment. 
This papers describe the driving factors and opportunities for implementing cuttings injection in one of the largest and complex development projects in the northern part of Caspian Sea where ecologically sound drilling, stringent environmental regulations and  ""zero discharge?? policy commitment are critical for the success of the drilling operations and overall field development. 
Introduction 
The exploration and production (E&P) industry has become more ambitious in searching out new frontiers, with notable successes over the past decade, particularly in offshore and arctic. More than half of all oil and gas reservoirs discovered and major development projects worldwide over past 10 years have been in remote and challenging operating environments, and in many instances, with limited support infrastructure and extraordinary environmental protection commitment in the highly sensitive areas. In fact 20 years ago a significant amount of these reservoirs, particularly deepwater and arctic, were still not proven and, in most cases, were not even on our industry's radar screens. 
It is now estimated that more than 200 new remote offshore and arctic fields will enter production over the next four years in response to the criticality of meeting global energy demands over the next decade. Field development capital expenditures are expected to triple by 2020 with majority of this growth taking place in the Atlantic and Arctic basins - particularly in Angola, Brazil, Russia, Norway, Canada and the US. Other countries with complex but solid activity include Australia, Azerbaijan, Egypt, Kazakhstan and UAE.|","Waste management,  Injection, Cutting disposal"
"899","17447-MS","Estimation of Rock Compressive Strength Using Downhole Weight-on-Bit and Drilling Models","Kerkar, Prasad B., Shell International Exploration and Production Inc.| Hareland, Geir, Oklahoma State University| Fonseca, Ernesto R., Shell International Exploration and Production Inc.| Hackbarth, Claudia J., Shell International Exploration and Production Inc.","|Abstract 
In unconventional gas and tight oil plays, knowledge of the in situ rock mechanical profiles of the reservoir interval is critical in planning horizontal well trajectories and landing zones, placement of perforation clusters along the lateral, and optimal hydraulic fracture stimulation design.  In current practice, vertical pilot holes and/or the laterals are logged after drilling, and the sonic and neutron log results are interpreted along with mechanical rock properties measured in the laboratory on core material.  However, coring, logging, and core analyses are expensive and time consuming.  In addition, as they are typically only performed in a few wells that are assumed to be representative, there is considerable uncertainty in extrapolating results across wide areas with known variability in stratigraphy, faults, thicknesses, hydrocarbon saturations, etc. 
This paper reports a method for estimating mechanical rock properties and in situ rock mechanical profiles in every well in a development, based on calibration from initial rock core analyses plus drilling data that is routinely acquired. Wellbore friction analysis was coupled with a torque and drag model to estimate in situ unconfined compressive strength (UCS) and Young's modulus (YM) profiles. The key process steps include:  a) Calculate the weight and wellbore friction force of each element of the drill string from bottom to the surface; b) Adjust the hook load (HL) by subtracting the weight of the hook and entire drill string; c) Iteratively compute the friction coefficient to match calculated and observed HL; d) Estimate downhole weight-on-bit (DWOB) by applying a stand pipe pressure correction to the calculated HL and considering potential sliding and abrasiveness; e) Use a rate of penetration (ROP) model developed for polycrystalline diamond compact (PDC) drill bits considering a force balance between a drill bit geometry and formation and a wear function depending upon the formation abrasiveness and bit hydraulics to compute confined compressive strength (CCS). The resulting CCS was correlated to UCS and YM using regression constants obtained from laboratory triaxial test data on whole core. Using examples from horizontal wells in a siltstone play in Alberta, Canada, this manuscript demonstrates a workflow to estimate rock strength from drilling data. The predicted UCS and YM values were compared with log data and potential uncertainties arising out of drilling data are discussed. 
Introduction 
In conventional and unconventional plays alike, a typical way to characterize the subsurface is to make measurements of the formation penetrated by the wellbore with logging tools that are either carried behind the drill bit (logging while drilling) or else run in the well after the drill string is removed (wireline or drill pipe-conveyed logging). Because this adds cost and risk, for unconventional gas or tight oil (UGTO) projects that may have hundreds to even thousands of producers, typically only early appraisal wells plus later, areally scattered wells are designed with extensive logging and laboratory core characterization programs.  The assumption is that lateral variability and local heterogeneties are not great and that these data-rich penetrations sufficiently constrain the reservoir properties in the areas between them.  In UGTO projects, good representations of the in situ stress profile and geomechanical rock properties are required to optimize the well trajectories and landing zones, placement of perforation clusters along the lateral, and hydraulic fracture stimulation design.|","hookload,  drilling, rock,  strength,  unconventional"
"900","17439-MS","Emerging Technologies and the Future of Hydraulic Fracturing Design in Unconventional Gas and Tight Oil","Fonseca, Ernesto, Shell International E&P Inc.","|Abstract 
As industry leaders seek solutions to the myriad of challenges facing unconventional projects, research and development efforts continue in the area of multistage fracturing design.  These research activities are focused on the identification of novel approaches to hydraulic fracturing (HF) design that can lead to more effective design practices in the future.  
This paper describes emerging technologies within the building blocks of HF design for multi-stage horizontal wells, and proposes how application of these technologies can lay a foundation for the development and evolution of future industry practices. The industry debate on HF design commonly revolves around a perceived need for more powerful software tools that can capture complex fracture geometries. This perspective or position within the broader industry is due in large part to the cloud of microseismic induced events that is oftentimes observed to envelop a treatment area.  Some interpret that these events arise from very complex fracture geometry, and therefore modeling tools with increased specialization are needed.     
Rather than focusing only on the ability of the software to replicate complex fracture geometries, a higher-level and integrated view of HF design is recommended. As shown in Fig. 1, this integrated approach considers the progressive analysis and application of subsurface diagnostics and modeling capabilities, and how they can influence meaningful decisions in the area of HF design. In reality, the capability for HF design is as strong as the weakest of these three components and need not rely solely on modeling capability.|","Tight Oil, Hydraulic Fracturing,  Technology,  Design,  Shale Gas"
"901","17372-MS","New Erosion Resistance PDC Bit Coating Eliminates Balling in Water-Based Drilling Fluids, Saudi Arabia","Alvarez, Octavio, Saudi Aramco| Mutair, Faisal, Saudi Aramco| Ghannam, Hatem, Saudi Aramco| Hassany, Usman, Smith Bits, a Schlumberger Company| Siddik, Syed M., Schlumberger| Samy, Ahmed, Schlumberger","|Abstract 
The tendency of PDC (Polycrystalline Diamond Compact) bits to ball in soft shale formations when drilling with WBM is well documented, especially in deep/high-pressure applications. The capacity of shale to absorb water causes the formation to stick to the bit body and cutting structure compromising drilling efficiency. Balling also clogs the nozzles and junk slots reducing hydraulic effectiveness/cooling leading to accelerated cutter wear and premature bit failure. 
In Saudi Arabia's fields, a typical well requires approximately 1,600-2,200 ft of a 12-in. vertical borehole or 3,000 ft of a 12-in. directional borehole to be drilled through carbonates, shale and claystone lithologies. The middle part of the section is composed of mainly claystone, which is the most problematic zone. In recent wells, bit balling incidents through the claystone interval was reducing average rate of penetration (ROP) to less than 10 ft/hr, and in certain cases forced to pull out of hole (POOH). PDC bits with various hydraulics configurations and non-stick coatings were tested in an attempt to alleviate balling issues. The thin layer eroded before the bit entered the problematic zone, exposing the rough bit body. 
An R&D initiative determined mechanical and electrochemical sticking contributes to bit balling. The investigation revealed a coarse bit body increases surface area and adhesive force. When mud flow stops an electrostatic force can cause clay to stick to the bit surface. Based on these findings a new type nickel-phosphorus electroplating process was implemented that creates a thick/durable coating with an extremely strong chemical bond. 
This paper reviews the investigation process and findings of three case studies in the Saudi Arabian fields. The new anti balling coating was applied to a seven bladed PDC design and run on a powered point-the-bit rotary steerable system. The bottom-hole assembly (BHA) drilled the entire section achieving a field ROP record. Drill bits with the new anti-balling coating were also tested in vertical wells in different gas fields setting new bit performance benchmarks. 
Application Review 
In a large gas field in Saudi Arabia, containing several distinctive sub-fields, a 12 in. hole size section needs to be drilled through a mixed sequence of rocks that are comprised of limestones, dolomites, anhydrites, siltstones and shales. A particularly problematic section of the well occurs through a shale formation that is reactive to hydration. In this section, bit balling, as well as stabilizer balling, is a known occurrence with the water-based mud that is utilized. This causes a drastic reduction in ROP and sometimes bits are pulled prematurely but they are typically in good condition once seen at surface (Fig. 1). Field experience has shown that the cutting structure is partially balled up while drilling, causing the low rates of penetration. 
Use of drilling fluid additives to help reduce the potential risks of bit balling has been investigated and introduced into the application, showing some improvements. The overall drilling performance through this interval, especially the low ROP, is still a major concern for the operator in these wells.|","Deep High Pressure Application, Increased Drilling Efficiency in WBM"
"902","17438-MS","Application of an Integrated Approach to Preserve Geologic and Seismic Consistency in a History Matching Workflow of a North Sea Chalk Reservoir","Sudan, Hari, ConocoPhillips Co.| Tolstukhin, Evgeny, ConocoPhillips Co.| Hu, Lin, ConocoPhillips Co.","|Abstract 
Reservoir surveillance using 4D seismic has become a valuable resource for managing decisions under uncertainty. This paper highlights an integrated workflow to preserve geological consistency while calibrating a reservoir model using 4D seismic and production data. We demonstrate a successful application of this approach on our North Sea chalk reservoir undergoing waterflood, where a number of repeat seismic surveys have been acquired over time and leveraged as a quantitative source of information for describing the spatial distribution of reservoir properties and compaction. This seismic monitoring data has resulted in the ability to better manage the waterflood by providing fluid movement insights and subsequent improvement of infill well placement. To capture geologic variability and ensure model predictability, geostatistical parameterization techniques using multiple-point statistics are used to represent the uncertainty in the reservoir model. Additionally, the workflow employs a rock physics model to generate a synthetic 4D seismic response from flow simulation. Inconsistencies between the predicted and observed 4D differences are used to classify the reservoir model shortcomings. The uncertain geological parameters are updated in an optimization loop through the minimization of a misfit function comprised of both production and 4D seismic misfit formulations. The closed-loop workflow is managed by an in-house computer-assisted history matching tool using a stochastic optimization algorithm. The integrated approach yields improved reservoir management by encouraging multi-disciplinary collaboration between geological, geomechanical, geophysical and reservoir engineering disciplines. 
Introduction 
The use of 4D seismic has proven to be a valuable resource for managing decisions under uncertainty. The task of reservoir history matching is generally an ill-posed problem because there exist as a number of potential parameter combinations that generate similar simulated reservoir pressure and production responses. The fundamental reason this occurs is history matching spatially distributes uncertain geological or dynamic parameters (e.g. porosity, permeability, etc.) using localized well information from production data. The geological parameters in between the wells remain largely uncertain or unknown. To reduce inter-well uncertainty, the spatially more dense 4D seismic data can be used to mitigate the non-uniqueness by reducing the number of acceptable models. 
A fully integrated workflow has been developed to ensure the predictability in our model forecasts by preserving the geologic and seismic consistency. This workflow dynamically couples all elements of the seismic to simulation workflow by using a computer-assisted history matching procedure.|","MULTI POINT STATISTICS,  ROCK PHYSICS MODELING,  FRACTURED RESERVOIR,  4D SEISMIC, SEISMIC HISTORY MATCHING"
