"","id_df","title_df","author_df","abstract","keywords"
"742","2017-0894","Upscaling of Hydraulic and Mechanical Parameters in Coupled Flow Deformation Simulation Problems","Rodriguez, Adolfo A., OpenSim Technology| Monteagudo, Jorge E., OpenSim Technology| Nieto, Nathalie, OpenSim Technology","|ABSTRACT: We investigate the effective elastic properties of heterogeneous rocks. This is done by using the finite element method (FEM) on systems with different types of heterogeneity. We look at configurations with known analytical solutions, namely, laminate composites and demonstrate that our numerical formulation produces a reasonable match for multiple combinations of elastic properties. We show that the stress component transversal to the composite is homogeneous, while the longitudinal component is piecewise constant in agreement with the theoretical assumptions. Next, we consider a system subdivided in Nx times Ny regions and investigate two types of heterogeneity: continuous and discrete. The former consists of systems with parameters sampled from a continuous probability density function (pdf), while the latter correspond to systems with a finite number material types. For the first case, we use a uniform pdf for the Young’s modulus and Poisson’s ratio and observed that the resulting distribution of effective moduli follow a strongly skewed distribution towards low values and, in addition, the distribution of local stresses is smeared out. In the case of a discrete distribution of properties, we consider a two-phase material with contrasting properties and distributed with a stiff background, and softer material distributed in isolated clusters. We observe that, in this case, the distribution of effective moduli follow a normal pdf while local stresses exhibit regions with extremely high values.
1. INTRODUCTION
Upscaling of flow parameters for reservoir flow simulation has been extensively studied [1, 2]. The reason for the interest lies on the fact that oil and gas reservoirs are usually very heterogeneous systems and, while computer power now allows the simulation of very large models [3], it is either impossible or impractical to represent details at all relevant scales.
Many methods have been suggested for the upscaling of flow parameters [4-7]. Most methods published to date, start with the assumption of a finite difference discretization and target the upscaling of transmissibilities. Alternative methods rely on the effective medium theory, which can only be applied to specific geometries [7].
Traditional approaches are based on analytical solutions, under the assumption of a specific connectivity and a given set of boundary conditions (local approximations). To remove these assumptions, global methods have been proposed [8] which involves the computation of a coarse representation that minimizes the global norm. A more practical approach, which in turn is more amenable for generalization, known as the global-local method has also been proposed [4].|","Document Type
                        Conference Paper
                        Language
                        English
                        Copyright
                        2017. American Rock Mechanics Association"
"743","2017-0026","A Study on Stress-Strain Curve of Brittle Rock Under Compression","Dong, Jingnan, China University of Petroleum| Chen, Mian, China University of Petroleum| Jin, Yan, China University of Petroleum","|ABSTRACT: Rock compression testing is a universal laboratory testing method for determining rock elastic modulus, peak strength, Poisson's ratio, etc. For decades, the accuracy and applicability of the testing methods have been researchers’ great concern. In this study, uniaxial tests of brittle shale were conducted. Inclination induced by spherically/flatly seated upper loading platen was analyzed. Scanning Electron Microscope (SEM) was used to observe the micro crack tip induced by the non-uniform loading. Taking the inclination of loading platen into consideration, Particle Flow Code 2D was used to simulate non-uniform loading process. Typical post-peak failure was analyzed allowing for load train stiffness and servo response interval, which played a role in the uncontrolled failure process. Conclusion shows that slight inclination of loading platen would lead to highly non-uniform loading. Stress-strain curve of brittle rock post-peak failure showed characteristics of load train stiffness and servo response interval. Conclusion also showed that the insensitivity of axial strain to splitting in UCS testing was the main reason for axial strain rate control mode to give unsatisfactorily control in brittle rock UCS testing. The study here could give a better understanding on rock compression testing and corresponding machine design.
1. INTRODUCTION
Complete stress-strain curve of brittle rock has been well studied in the past fifty year. In 1970s, plenty of uniaxial and triaxial experiments were conducted, servo system was also introduced to obtain better post-peak curve. Stress and strain curve was first separated into type I and type II in 1970 by Wawersik and Fairhurst1. The instrument they used was quite different from servo control machine we use nowadays, a stabilizing jack which was put parallel to rock specimen to sustain the load that could not be carried by rock specimen, and type II curve was obtained through this way. Wawersik5 used the method and instrument mentioned above to conduct uniaxial and triaxial rock test, microscopic observation was used and post-peak failure was also studied.|","Document Type
                        Conference Paper
                        Language
                        English
                        Copyright
                        2017. American Rock Mechanics Association"
"744","2017-0028","Micromechanical Modeling of Impact of Temperature on Salt Rock Creep Behavior","Li, Wenjing, China University of Petroleum| Wang, Tao, Wuhan University| Wu, Zhide, CNPC Key Laboratory of Oil & Gas Underground| Liu, Zhiqiang, Zhe Jiang Zhenergy Natural Gas Operation Co. Ltd.","|ABSTRACT: Subjected to long-term mechanical and thermal loads, salt rocks where many Underground Gas Storages (UGS) are excavated usually demonstrate strong time-dependent creep behaviors. In this study, the micro-mechanisms of thermal effect on salt creep behavior is investigated in a discrete element method (DEM) based micro-mechanism system. A novel hybrid model is proposed to describe the thermal-mechanical-creep behavior. This model combines Burger’s model and linear parallel model at the contacts between particles. Creep behavior is described by Burger’s contact model, while thermal transfer is approached by linear parallel contact model via active thermal pipes. The validation of this DEM numerical model is verified by the laboratory creep test, and the model is capable of capturing the development of micro-fractures during creep test subjected to different temperatures. The results indicate that temperature make significant contributions to axial strain rate. The induced thermal cracks account for the higher creep strain rate with elevated temperature in micro-mechanism. Incorporation with creep experiments, the DEM modeling provides an alternative and promising method to explore the micro-mechanical response to temperature influence, can help us improve the understanding of creep behavior of salt rock in UGS during thermal loading.
1. INTRODUCTION
Salt rock in underground cavern is considered as an ideal rock material for natural gas storage due to its favorable creep properties of halite (Berest et al. 2001; Berest et al. 2007; Zhu and Arson 2014). Drilling and completing wells through salt formations leads to technical challenges, and high costs (Lao et al. 2012). Both of the situations are required to explore or resist long-term creep, induced by stress difference and temperature variation during operations.
It is very challenging to predict long-term behavior of rock salt, and many-year operational performance of the UGS (Berest and Brouard, 2003; Cole 2002). Therefore, numerous analytical creep models and experimental work have been conducted to study the creep behaviors, with many affecting factors such as loading rate, temperature, and other complicated in-situ conditions considered. Cristescu (1993) developed a general constitutive equation for transient and stationary creep pf rock salt, which can be used for varying stress states. Zhou et al. (2010) proposed a creep constitutive model on the basis of time-based fractional derivative to describe the nonlinear creep strain of salt rock. This model replaces a Newtonian dashpot in classical Nishihara model with the fractional derivative Abel dashpot; and the results predicted by this model were in better agreement with experimental data. In other studies, Sheinin and Blokhin (2012) and Wisetsaen et al. (2014) found that the elevated temperature decreases the tensile elastic modulus and increases the creep rate.|","Document Type
                        Conference Paper
                        Language
                        English
                        Copyright
                        2017. American Rock Mechanics Association"
"745","2017-0037","Improving a Deep Metal Mining-Induced-Seismicity Catalog Using Numerical Optimization","Chambers, D. J., Spokane Mining Research Division| Boltz, M. S., Spokane Mining Research Division","|ABSTRACT: In burst-prone mines, seismic monitoring is a central component of risk analysis and mitigation efforts. In order to maximize the effectiveness of such analyses, event magnitude and location errors should be minimized. However, minimizing location errors can be difficult due to unknowns in the geologic media through which the seismic energy propagates. The National Institute for Occupational Safety and Health (NIOSH) is conducting research to improve the quality of the event locations contained in a seismic catalog produced by a surface network monitoring a deep underground silver mine in northern Idaho. Travel times of several events with relatively well-known locations, as determined by an in-mine network, were modeled using the fast marching method. The Nelder-Mead simplex method was then employed, in conjunction with global Monte Carlo sampling, to determine a suitable 1-D layered P-velocity model. Using the new model with station delays on the surface network, epicentral location errors were reduced by approximately a factor of three and depth errors were reduced by more than a factor of ten. Significantly lower location errors can support higher-quality analyses to help improve safety in deep underground mines. Planned development of a 3-D model and additional instrument deployments will further increase location quality.
1. INTRODUCTION
Seismic monitoring has been conducted in hardrock mines since the early 1900s, when mining-induced tremors in South Africa were recognized as hazards to mine workers and nearby communities (Durrheim, 2010). Since that time, monitoring and analysis of mining- induced seismicity (MIS, see Gibowicz and Kijko, 1994, for review) has become an important aspect of ground control strategy for many seismically active mines. Seismic event monitoring can be used to identify potentially hazardous geological features (e.g,, Spottiswoode and Milev, 1998), provide information for quantifying and mitigating seismic hazards (Potvin, 2009; Hudyma and Potvin, 2010), relate damage to operational parameters (Hodgson and Joughin, 1966), and determine failure mechanisms (McGarr, 1992; Trifu et al., 2000), among other important research areas that can have significant impacts on mine safety.|","Document Type
                        Conference Paper
                        Language
                        English
                        Copyright
                        2017. American Rock Mechanics Association"
"746","2017-0031","Fracture-Initiation Pressure Analysis of Horizontal Well in Anisotropic Formations","Ma, T. S., Southwest Petroleum University| Liu, Y., Southwest Petroleum University| Chen, P., Southwest Petroleum University| Wu, B. S., CSIRO Energy","|ABSTRACT: Lost circulation is a classical wellbore instability problem that is encountered during drilling. In order to minimize or avoid lost circulation, the best measure is to prevent the initiation of fracture. However, due to rocks are naturally anisotropic, the classical fracture pressure model is not applicable for anisotropic formations. Some researchers had therefore investigated the influence of transverse isotropic material parameters, but the influence of anisotropic tensile strength was ignored. The present work is to propose a novel fracture-initiation pressure model of horizontal well to investigate the influence of anisotropy on fracture-initiation pressure. The present method predicting the fracture-initiation pressure was verified by a laboratory hydraulic fracturing test. The results indicated that both anisotropic modulus and tensile strength have very distinct influence on the fracture-initiation pressure. Fracture-initiation pressure declines obviously under the influence of anisotropic modulus and anisotropic tensile strength, thus the anisotropy of modulus and tensile strength cannot be ignored. The present model can provide a more accurate method for the predicting of fracture-initiation pressure for horizontal well in anisotropic formations.
1. INTRODUCTION
Due to the exhaustion of conventional petroleum resources, some unconventional petroleum resources, such as tight gas, shale gas, and coal-bed gas, gradually be paid more attention. To develop these unconventional petroleum resources, more and more complicated structure wells, such as directional well, horizontal well, and extended reach well, are used to enlarge the drainage area and enhance oil and gas recovery (Ma et al., 2015). However, drilling horizontal wells usually bring out some new problems, such as wellbore collapse, lost circulation, cuttings transport, the excessive drag and torque (Ma and Chen, 2015; Ma et al., 2015, 2016). Thereinto, lost circulation is a classical wellbore instability problem encountered during drilling (Zoback, 2007; Fjar et al., 2008; Chen et al., 2008; Aadnoy and Looyeh, 2011), consequently, not only lose a lot of materials and costs, but also increase the non-productive time (NPT).|","Document Type
                        Conference Paper
                        Language
                        English
                        Copyright
                        2017. American Rock Mechanics Association"
"747","2017-0033","Stress Redistribution in Stope-and-Fill Mining Operations With Respect to Cemented Paste Backfill Material","Newman, C., University of Kentucky| Agioutantis, Z., University of Kentucky","|ABSTRACT: Over the past decade, the mining industry has seen an increase in the application of the stope-and-fill mining method as conventional underground deposits have been depleted and operations have been forced to produce at deeper depths and in more challenging ground conditions. Through the utilization of cemented paste backfill (CPB) material for localized ground support, modern stope-and-fill mining operations have been able to increase productivity, effectively manage mine waste costs, as well as provide a safer mining environment. While the application of CPB has allowed for an increase in ore recovery, it is important that engineering and operations personnel have a clear understanding of the fill material as well as the limitations of the fill design to provide the most efficient, cost-effective, and safe extraction of underground reserves. Despite extensive use of CPB in mines around the world, many fundamental factors affecting the design of safe and economical fill structures are still not well understood. A critical issue in the design of backfilled stopes is the determination of the stress state within the fill material and surrounding rock mass.
Recently work has been conducted further investigating stress distributions within engineered fill material as well as the stress interactions between the fill and the rock mass. While these works, as well as past research, have provided a wealth of knowledge on stress developments within the fill material itself, there is much room for further development of a more accurate understanding of the ability and mechanism of which the material is able to redistribute the stress around the excavation and through the fill material. This paper provides and overview of current research with respect to stress distributions for stope-and-fill mining operations and suggests areas in which further research is needed to fully comprehend the effectiveness of this newly developing ground support material.
1. INTRODUCTION & BACKGROUND|","Document Type
                        Conference Paper
                        Language
                        English
                        Copyright
                        2017. American Rock Mechanics Association"
"748","2017-0048","New Technique for Determining Geomechanical Properties of Highly Heterogeneous Samples With the Help of Uniaxial Compression Stage and Micro-Computed tomography.","Shilov, E. D., Skolkovo Institute of Science and Technology| Cheremisin, A. N., Skolkovo Institute of Science and Technology| Pachezhertsev, A. A., Moscow Institute of Physics and Technology| Kozlova, E. V., Moscow Institute of Physics and Technology| Korost, D. V., Moscow State University","|ABSTRACT: This study represents a newly developed technique for the determination of geomechanical properties that can find its best application in studies of highly heterogeneous formations like shales. The main purpose of the study was to estimate the technique’s applicability for determining Young’s Modulus and Poisson’s Ratio for the set of shale samples, measure geomechanical properties of these samples and the change of these properties due to the heating exposure. A number of laboratory experiments were conducted with the help of uncommon equipment combination: micro-computed tomography scanner, uniaxial compression stage, pyrolysis workstation and special computer software for image processing and analyzing. Initial experimental results affirm that it is possible to retrieve static geomechanical properties of very tiny core samples with the designed experimental workflow. This combination of equipment truly allowed us to observe the change in geomechanical properties due to the kerogen decomposition for each of the tested samples. The technique’s applicability was proved by measuring geomechanical properties of shale samples and we also determined the change in geomechanical properties due to the change of TOC content in the shale’s samples.
1. INTRODUCTION
The declining rate of conventional oil production and technological development in petroleum industry revealed an enormous interest in unconventional hydrocarbon exploitation from tight formations for petroleum companies. The amount of risked shale oil in-place can be up to 4 times bigger than the amount of conventional oil (Kuuskraa et al., 2013) and because of that unconventional resources have a big potential in the foreseeable to be widely developed.
Today, geomechanical engineering plays a big role in unconventional resource development that is based mainly on enhanced oil recovery (EOR) techniques for hydrocarbon production. These EOR techniques basically change the rock matrix sufficiently and this change should be taken in its step into considerations of the drilling program, drilling fluid design, well design, completion, in production and modeling operations.|","Document Type
                        Conference Paper
                        Language
                        English
                        Copyright
                        2017. American Rock Mechanics Association"
"749","2017-0047","Application of Response Surface Methodology to Geotechnical Parameter Estimation in Tunneling","Park, D., Korea Institute of Geoscience and Mineral Resources| Park, E. S., Korea Institute of Geoscience and Mineral Resources","|ABSTRACT: The present study proposes a back analysis method for estimating the geotechnical parameters of the surrounding rock mass in tunneling. This method takes a direct search approach based on a successive response surface method, where the size of the region of interest is adjusted to facilitate a fast convergence of the parameter estimation process. Using a software tool developed in this study, the response surface method is combined with a numerical code, FLAC2D, which has been popularly used in numerical simulations of underground problems. Based on a railway tunnel example, the computational accuracy and efficiency of the proposed method are investigated. The back-calculations between the algorithm, which considers the adjustment of the region of interest, and the non-adjustment algorithm are compared to understand how the adjustment affects the back analysis results. In addition, the effect of different locations of measurement points at the tunnel roof and sidewalls on parameter estimation is investigated. The results of these investigations show that the adjustment algorithm can produce better results in computational accuracy and efficiency than the non-adjustment algorithm. Back-calculated solutions for different locations of measurement points agree well with the exact solution, suggesting there are no significant differences between converged parameter values.
1. INTRODUCTION
A fundamental element of the observational method in tunneling is the use of monitored data to assess the adequacy of the employed design and to predict the behavior of rock mass during future construction stages. In situ ground movement or convergence of a tunnel is often used as input data to calibrate numerical or analytical models, so that the predicted values of rock mass responses match the corresponding values of measured data. From this calibration, i.e., back analysis, the geotechnical parameters of the surrounding rock mass can be estimated. These estimated parameters can be compared with those determined in the design phase or obtained from previous field tests to improve and modify the material properties of the rock mass.|","Document Type
                        Conference Paper
                        Language
                        English
                        Copyright
                        2017. American Rock Mechanics Association"
"750","2017-0049","A Novel Approach to the Laboratory Testing of Replica Discontinuities: 3D Printing Representative Morphologies","Woodman, J., University of Leeds| Murphy, W., University of Leeds| Thomas, M. E., University of Leeds| Ougier-Simonin, A., British Geological Survey| Reeves, H., British Geological Survey| Berry, T. W., Arup, Lendal Arches","|ABSTRACT: The preparation of identical synthetic samples with the same morphological and mechanical characteristics allows for repeatable and reliable testing of discontinuities under varying conditions. Studies on the behavior of replica discontinuities to date have mostly been undertaken on laboratory shearbox apparatus, allowing for the characterization of discontinuity mechanics at low stresses. This study presents a new methodology for creating representative replica discontinuities suitable for testing under triaxial conditions, allowing for characterization at elevated stresses and temperatures. The advancement of computer aided design (CAD), three dimensional (3D) scanning and 3D printing has been used to design and create 3D printed molds in acrylonitrile butadiene styrene (ABS) plastic. Synthetic materials are then cast in to the molds creating cylindrical samples with a pre-existing discontinuity of quantifiable morphology suitable for triaxial testing. Statistical and visual analyses show the morphological characteristics of the synthetic discontinuities to be highly repeatable. In addition, the mechanical behavior of different synthetic compositions in unconfined compressive strength and triaxial is compared to the behavior of natural lower strength sedimentary lithologies. The behavior of the tested synthetic materials is found to not be representative of lower strength sedimentary lithologies, with stress-strain behavior showing failure in a quasi-brittle manner.
1. INTRODUCTION
All rock masses contain discontinuities such as fractures, faults, joints, bedding planes and shear zones. Failure through intact rock is uncommon unless stresses are extremely high. The behavior and strength of the rock mass is instead commonly controlled by the behavior and strength of the discontinuities (Hoek, 1983). Triaxial testing of discontinuities was first undertaken by (Jaeger, 1959) and was used for testing discontinuity mechanics throughout the 1960s on synthetic replica discontinuities, artificially created discontinuities and real discontinuities (Raleigh and Paterson, 1965; Byerlee, 1967; Heuze and Goodman, 1967). Raleigh and Paterson (1965) also carried out some of the earliest work of testing discontinuities at elevated temperatures.|","Document Type
                        Conference Paper
                        Language
                        English
                        Copyright
                        2017. American Rock Mechanics Association"
"751","2017-0042","Effect of Fluid Type and Composition on Changes in Reservoir Stresses Due to Production: Implications for Refracturing","Gala, Deepen P., University of Texas at Austin| Sharma, Mukul M., University of Texas at Austin","|ABSTRACT: The effect of different fluid types and compositions on stress changes around fractured production wells has been studied in detail in this work. A compositional reservoir simulator which is fully coupled with geomechanics was used for this study. Both mechanical effects due to propped fractures and poroelastic effects due to production are considered while calculating stress changes. It was found that highly compressible, low viscosity fluids such as gases result in a lower stress reversal than lesser compressible fluids such as oils. For a volatile oil, the appearance of gas phase when pressure falls below the bubble point, reduces the stress reorientation as compared to not accounting for phase change and assuming a single hydrocarbon phase. The higher the fraction of the most volatile component, the lower is the resulting stress reversal. Similar conclusions are obtained for vertical wells with a single fracture and horizontal wells with multiple fractures. These findings highlight the importance of considering fluid type and composition while designing refracturing jobs based on the modified stress field due to prior production.
1. INTRODUCTION
The key to achieving a successful refracturing treatment is stimulating new reservoir volume that has not been drained effectively. Considerable efforts have been made recently to achieve predictable and repeatable results from refracturing due to high decline rates from horizontal wells and low oil prices. Some of these include, identifying role of diverting agents (Fragachan et al., 2015; Leonard et al., 2015), improving candidate well selection (Barree et al., 2017) and modifying the design of the refracture based on stress changes. Stress changes happen around candidate refrac-wells because of (a) mechanical effects due to propped fractures and (b) poroelastic effects due to prior production from the stimulated rock volume. The in-situ stresses, which govern the subsequent fracture growth during refracturing, are thus modified in both magnitude and direction. It has been well established in both modeling (Liu et al., 2008; Gupta et al., 2012; Weng and Siebrits, 2007) and field case studies (Wright and Connant, 1995; Ajani and Kelkar, 2012; Warpinski and Branagan, 1989) that mechanical and poroelastic effects modify the insitu stresses and thus determine the direction and geometry of subsequent fracture growth.|","Document Type
                        Conference Paper
                        Language
                        English
                        Copyright
                        2017. American Rock Mechanics Association"
"752","2017-0056","Molecular Dynamic Model Applications in Reservoir Geomechanics and Fracture Propagation in Pure Calcium Carbonate","Mosharafi, M., University of Waterloo| Mahbaz, S. B., University of Waterloo| Dusseault, M. B., University of Waterloo","|ABSTRACT: Fracture initiation and propagation are important research topics in reservoir geomechanics. A high proportion of the oil and gas reservoirs around the world are carbonate reservoirs, dominated by brittle and fractured carbonate rocks such as calcium carbonate (CaCO3) and dolomite (CaMg(CO3)2). Investigation of fracture behavior has been extensively carried out by different approaches but usually involving macro-scale continuum-based methods. Such methods have limitations for analyzing discontinuous porous media like carbonate rocks. Dis-continuum based methods are needed for understanding fracture complexity challenges in naturally fractured strata. Micro-scale dis-continuum methods such as Molecular Dynamic (MD) modelling have been widely used in physics and mechanics, but much less so in rock mechanics. This article contains a literature review of MD modeling and dis-continuum methods for fracture simulation, addressing their advantages and disadvantages. Subsequently, the context of MD as a micro-scale dis-continuum method is described. Then, a MD model of pure calcium carbonate (Calcite) is developed and a numerical simulation of a uniaxial test is carried out. Results are compared to simple uniaxial experiments, and results showed fair agreement. This preliminary application of MD at a small scale may aid in understanding and implementing fracture initiation and small-scale fracture propagation during early stages of the fracture stimulation process.
1. INTRODUCTION
Over half of the oil reservoirs in the world are carbonate reservoirs (Payne et al, 2014). Especially, a large proportion of the oil and gas reservoirs in the Middle East are fractured carbonate reservoirs (Manrique et al., 2004). Enhancement of oil and gas recovery (EOR) in such reservoirs due to the continued energy demand and limited resources of fossil fuels (Zhao, 2010) will likely entail hydraulic fracturing (HF) methods. To develop an optimum EOR plan, HF in a carbonate reservoir should be modelled in a physically reasonable manner (Zhao, 2012) at an appropriate scale. This may involve different HF modelling approaches for different scales because natural discontinuities are not distributed in a consistent fractal dimension. HF propagation modelling in carbonate rocks is also influenced by parameters such as the initial pressure distribution, reservoir heterogeneity (at various scales), tensile strength of geo-materials, and external stress conditions (Kim and Moridis, 2015).|","Document Type
                        Conference Paper
                        Language
                        English
                        Copyright
                        2017. American Rock Mechanics Association"
"753","2017-0055","History Matching, Sensitivity and Uncertainty Analysis to Improve Wellbore Stability Model Predictions","Alsubaih, Ahmed. A., South Oil Company| Dahm, Haider. H., Misan University| Alsubaih, Ihsan, South Refinery Company","|ABSTRACT: Wellbore instability problems are often encountered during drilling processes of highly deviated wells, although a comprehensive geomechanical model is conducted. The low quality of the input data for the geomechnics models is the root cause of the vast majority of the drilling events. Therefore, the quality control is strongly required to ensure problems-free wellbore. In this regard, uncertainty and sensitivity analysis to the stresses and rock strength parameters are carried out in this study to improve preciseness of the geomechanical model. The Tornado chart is constructed to present the high sensitive parameters of the geomechanical model, while the Monte Carlo simulator is used to determine the less certain parameters. Furthermore, history matching procedure is introduced to validate some key variables in the model. Data from twenty-seven wells in an oil field in southern Iraq is implemented to maintain the wellbore integrity for the upcoming wells. Thus, this work can be presented as decision-making guideline not only to mitigate the drilling problems but also to reduce the unplanned costs.
1. INTRODUCTION
Stability of the wellbore is crucially considered by operators during the exploration and development stages of an oil/gas field and it requires a high-quality data to ensure safe drilling operations. However, there is always a certain level of uncertainty in the data of a design based on the estimation approach (Morita, 1995; Mostafavi et al., 2011). Ideally, the upper and lower limits of the drilling fluid density design are typically estimated by the implementation of the geomechanical model. The uncertainty in wellbore stability analysis can lead to the increase of nonproductive time of the drilling operations or, in some cases, to induce catastrophic consequences (Savari and Kumar, 2012). The main causes of the uncertainty belong to the ways of the measurement or the estimation of the input parameters of the model (Aadnoy, 2011). Generally, some variables can be measured directly with a high degree of confidence such as pore pressure, while others are estimated indirectly such as in-situ stresses. The rock strength parameters have a noticeable contribution, to some degree, to the uncertainty regardless the various approaches of estimation. In this study, a geomechanical model has been investigated to reduce the uncertainty in the input data based on history matching, sensitivity, and uncertainty approaches. Initially, the calibration of the input data has been conducted, then the sensitivity analysis by Tornado chart is established. The history matching is performed to obtain the most sensitive parameters based on data from twenty-seven wells in an oil-field in southern Iraq. The uncertainty analysis is utilized by mean of Monte Carlo simulation to Quantitative risk assessment (QAS) in order to mitigate the associate error in the input data. The main purpose of the analysis is to design a high confidence model to prevent shear failure in shale layers of Tunama formation and the consequences such as pipe sticking, tight hole, and hole enlargement. The severity of drilling incidents in this zone were reviewed extensively by Alusbaih and Nygaard (2016), and it worth to mention that a considerable time was consumed during directional drilling within Tanuma as can be noticed in figure (1). Caliber logs of three wells have shown the hole enlargement in those wells while drilling Tanuma formation due to the shear failure as illustrate in figure (2). Therefore, a reliable prediction to the drilling fluid density, to mechanically hold back the well-bore, can be served as decision making option to mitigate such kind of problems.|","Document Type
                        Conference Paper
                        Language
                        English
                        Copyright
                        2017. American Rock Mechanics Association"
"754","2017-0053","Characterization of Rock Mass Fragmentation for Cave Mining","Munkhchuluun, M., University of British Columbia| Elmo, D., University of British Columbia| Nadolski, S., University of British Columbia| Klein, B., University of British Columbia","|ABSTRACT: Block cave mining is a capital intensive mining method, which requires reliable models to cope with the risks and to build trust for investors. Caving operations are typically influenced by the heterogeneous nature of the rock mass; in particular, the spatial variability of the natural fracture network holds significant implications with respect to rock mass fragmentation. In the current paper, an in-situ fragmentation model is generated for an operational block cave mine using Discrete Fracture Network (DFN) models. Major structures were included in the model in a deterministic manner and the spatial variability of fracture intensity was analysed to generate a geostatistical block model. The block model of volumetric fracture intensity value (P32) was then used an indicator of the rock mass structural character and fragmentation. Finally, the in-situ fragmentation curves were compared to secondary fragmentation curves using field measurements of secondary fragmentation to investigate the possible links between in-situ fragmentation, secondary fragmentation, height of draw and observed hang-ups.
1. INTRODUCTION
Block caving is a cost effective underground mining techniques that largely relies on gravity to extract the ore. As large open-pit operations approach the end of their mine life, block caving methods are increasingly becoming the method of choice for the mining industry, since they have the potential to yield extraction rates on a scale comparable to open pit mining (e.g. in excess of 100,000 tpd); caving methods also allow for high efficiency and low production costs (Vyazmensky et al., 2009). However, both the scale of the problem and the lack of direct access to the rock mass at project evaluation and design stages makes the characterization and accurate prediction of rock mass fragmentation a very difficult task. In this context, caving geomechanics is still largely an empirically based discipline (Vyazmenzky et al., 2010).
A general block caving mine layout is shown in Figure 1. Broken ore falls into the production level through the drawpoints. As the ore is removed, the ore above continues to break and cave in by gravity.|","Document Type
                        Conference Paper
                        Language
                        English
                        Copyright
                        2017. American Rock Mechanics Association"
"755","2017-0050","Numerical Modeling of Hydraulic Fracture Containment of Tight Sandstone Gas Reservoir","Rui, Wu, China University of Petroleum| Jingen, Deng, China University of Petroleum| Shaowen, Mao, China University of Petroleum| Baohua, Yu, China University of Petroleum| Wei, Liu, China University of Petroleum| Yang, Li, China University of Petroleum","|ABSTRACT: During the process of fracturing the layered tight gas reservoirs with shale barriers, the propagation of hydraulic fractures can be significantly affected by the geological factors and operation parameters. In this paper, a three-dimensional fracture height model of layered tight gas reservoirs is presented to investigate how these factors influence the geometries of hydraulic fractures. A typical hydraulic fracturing process of a vertical well in Ordos basin, China is simulated with this model. The result shows that vertical fractures are mainly formed during the treatment, and the fracture height is dominated by in-situ stress. Stress difference higher than 4MPa shows great effectiveness in fracture height containment. In addition, the result indicates that lower elastic modulus is favorable for fracture height containment while Possion’s ratio has almost no effect. Fracture propagation is strongly inhibited with injection rates lower than 6m3/min under stress difference higher than 4MPa. When stress difference is no more than 2MPa, the fracture height grows well with increasing injection rates. Fluid viscosity lower than 10mPa•s has negligible impact. Perforation location plays an important role in the fracture initiation stage. Fracture geometries differ distinctly with varied perforation locations.
1. INTRODUCTION
Recently, massive hydraulic fracturing(MHF) has been widely used to stimulate tight gas reservoirs with an effort to produce commercial quantities of natural gas(Economides and Nolte 2000). MHF is designed to contain the fractures within the pay zone. If a fracture crosses into the adjacent rock layers, an excessive amount of material and effort can be wasted when fracturing the unproductive zones(Abbas et al. 2014). In contrast, if the designed height of the hydraulic fractures is not achieved, a large area of the productive zone cannot be stimulated, which affects the production rates. Estimation or determination of fracture height has been the most difficult technical problem and an important issue in hydraulic fracturing researches. (Chuprakov and Prioul 2015).|","Document Type
                        Conference Paper
                        Language
                        English
                        Copyright
                        2017. American Rock Mechanics Association"
"756","2017-0067","The Influence of Rock-Mechanical Properties on Fracture Characteristics in Finely-Layered Reservoirs","Douma, L. A. N. R., Delft University of Technology| Janmahomed, F. R., Delft University of Technology| Bertotti, G., Delft University of Technology| Barnhoorn, A., Delft University of Technology","|ABSTRACT: Heterogeneities in finely-layered reservoirs complicate predictions on the fracture behavior. Understanding the controls on fracture behavior in these unconventional reservoirs is important for their successful production. This research examines the influence of rock-mechanical properties on fracture characteristics in finely-layered reservoirs. Rock-mechanical laboratory experiments have been performed on layered shale-sandstone samples and layered granite-sandstone samples, in order to investigate the rock-mechanical parameters and fracture geometry. Fracture characterization, including fracture initiation, propagation, orientation, and interaction between the multiple layers was performed using x-ray micro-computed tomography scans. Predictions of the rock-mechanical properties of a layered material can be made using the Reuss-bound averaging each individual layer. The strength, however, cannot be averaged. Fracture initiation is highly dependent on rock strength: fractures initiate at the failure point of the weakest layer, after which they do propagate at low average stress levels through stronger layers due to local stress amplification at the fracture tip. The fractures change their orientation through layers with different mechanical properties. The results show that the variability in rock-mechanical properties influences the fracture behavior in a finely-layered reservoir.
1. INTRODUCTION
The development of low-permeability reservoirs generally requires hydraulic fracturing. Fracture geometry is an important concern for the successful development of unconventional reservoirs (Teufel and Clark, 1984). These reservoirs often consist of many lithological units, which create significant variation in lithology and therefore in mechanical properties (Passey et al., 2010; Sone and Zoback, 2013). This heterogeneity complicates predictions on the fracture behavior within the rock succession and on the fracture geometry developed during stimulation. Fractures might stop at the interface in a layered reservoir. In this case, the fracture might not fully cover the target zone. On the other hand, when the fracture propagates through stronger rocks, the fracture may rupture the cap rock and create reservoir leakage. Therefore, understanding the controls on fracture behavior and fracture geometry is important for the successful development of low-permeability reservoirs.|","Document Type
                        Conference Paper
                        Language
                        English
                        Copyright
                        2017. American Rock Mechanics Association"
